TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed
2005-09-22 13:56:11.0000,0.0,0.0,2005-09-22 13:58:23.0000,0.0,0.0,1.2236406538068287,0.6109840890487238,-0.6094573163973491,-0.9513830284047363
2005-09-22 13:56:11.0006,0.0,-0.4,2005-09-22 13:58:23.0006,-0.1,0.0,1.2480941865976312,0.6355930648662601,-0.6801242388632819,-0.9826563456733636
2005-09-22 13:56:11.0012,0.0,-0.8,2005-09-22 13:58:23.0012,-0.2,0.2,1.2714533223217919,0.6569790987431388,-0.7517049348206755,-1.0138850072010377
2005-09-22 13:56:11.0018,0.1,-0.9,2005-09-22 13:58:23.0018,-0.1,0.4,1.2928209112955367,0.6737198765797755,-0.8241875697438777,-1.0454968298952727
2005-09-22 13:56:11.0024,0.3,-0.6,2005-09-22 13:58:23.0024,0.1,0.6,1.3113633535679199,0.6844892789577676,-0.8974085778691145,-1.077845281152515
2005-09-22 13:56:11.0030,0.4,-0.3,2005-09-22 13:58:23.0030,0.2,0.6,1.3263390736965752,0.688087021950462,-0.9710126669790602,-1.1111702693238557
2005-09-22 13:56:11.0035,0.4,0.1,2005-09-22 13:58:23.0035,0.4,0.6,1.3371239139373863,0.6834758818561536,-1.0444239561465898,-1.1455687268937866
2005-09-22 13:56:11.0041,0.2,0.2,2005-09-22 13:58:23.0041,0.2,0.3,1.3432325032930152,0.6698252611928345,-1.116831131116395,-1.1809771640668831
2005-09-22 13:56:11.0047,0.1,0.2,2005-09-22 13:58:23.0047,0.1,0.0,1.3443348858524922,0.6465580607217376,-1.1871888229997716,-1.2171673500795832
2005-09-22 13:56:11.0053,0.1,0.1,2005-09-22 13:58:23.0053,0.0,-0.2,1.3402679814063982,0.6133967811825118,-1.2542363765918256,-1.25375515647537
2005-09-22 13:56:11.0059,0.1,0.1,2005-09-22 13:58:23.0059,-0.2,-0.2,1.3310417085023183,0.5704045064518349,-1.3165339102675824,-1.2902215445846146
2005-09-22 13:56:11.0065,0.0,0.1,2005-09-22 13:58:23.0065,-0.5,-0.3,1.3168397506639173,0.5180166768681165,-1.3725142708250928,-1.3259438431115689
2005-09-22 13:56:11.0071,0.1,0.2,2005-09-22 13:58:23.0071,-0.5,-0.4,1.2980149813743584,0.45706005816722794,-1.4205483183343912,-1.360234892832458
2005-09-22 13:56:11.0077,0.3,0.4,2005-09-22 13:58:23.0077,-0.7,-0.5,1.2750795212800576,0.38875588388438803,-1.4590200514453264,-1.3923872898680416
2005-09-22 13:56:11.0083,0.5,0.4,2005-09-22 13:58:23.0083,-0.6,-0.6,1.2486893359961384,0.3147048077918893,-1.4864074671155627,-1.4217197620978925
2005-09-22 13:56:11.0089,0.6,0.2,2005-09-22 13:58:23.0089,-0.9,-0.9,1.219623265941612,0.23685216992841737,-1.501364741429288,-1.4476226242530137
2005-09-22 13:56:11.0094,0.4,0.0,2005-09-22 13:58:23.0094,-1.0,-1.0,1.1887565027882114,0.15743326244322173,-1.502801266591479,-1.4695992823459354
2005-09-22 13:56:11.0100,0.1,-0.1,2005-09-22 13:58:23.0100,-1.0,-1.3,1.1570288592954552,0.07889974545986495,-1.4899532358545315,-1.48730093515171
2005-09-22 13:56:11.0106,0.0,-0.3,2005-09-22 13:58:23.0106,-0.9,-1.2,1.125408699672593,0.0038299069930325057,-1.4624438367756467,-1.5005520017352436
2005-09-22 13:56:11.0112,-0.2,-0.5,2005-09-22 13:58:23.0112,-0.9,-1.2,1.0948539818272076,-0.06517316687500274,-1.4203287108866884,-1.5093644295388418
2005-09-22 13:56:11.0118,-0.4,-0.6,2005-09-22 13:58:23.0118,-0.8,-1.0,1.0662723507568357,-0.12559041352585767,-1.3641241234124863,-1.5139398984175187
2005-09-22 13:56:11.0124,-0.5,-0.7,2005-09-22 13:58:23.0124,-0.8,-0.8,1.0404825040601877,-0.1750968840081196,-1.294816159260384,-1.5146599547571138
2005-09-22 13:56:11.0130,-0.7,-0.8,2005-09-22 13:58:23.0130,-0.9,-0.6,1.018179090604908,-0.21166717202649055,-1.2138501313138257,-1.5120651570634769
2005-09-22 13:56:11.0136,-0.7,-1.0,2005-09-22 13:58:23.0136,-0.7,-0.3,0.999903206899135,-0.23367044021557712,-1.123100228616101,-1.506825249703505
