TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed
2014-03-01 11:22:37.0000,0.0,0.0,2014-03-01 11:24:47.0000,0.0,0.0,2014-03-01 11:26:41.0000,0.0,0.0,-0.09027552982678379,-0.0006433330614140002,0.7896703793735114,0.6113981060083862,0.16522559865365838,-0.20003727899633011
2014-03-01 11:22:37.0006,-0.1,0.2,2014-03-01 11:24:47.0006,0.0,-0.2,2014-03-01 11:26:41.0006,-0.1,0.0,-0.023114318113905526,0.06141761401427055,0.837635839299169,0.6297016909954298,0.21114251589795885,-0.12471239253690784
2014-03-01 11:22:37.0012,-0.5,0.4,2014-03-01 11:24:47.0012,-0.1,-0.4,2014-03-01 11:26:41.0012,-0.4,0.1,0.044046951063524124,0.12352304596236707,0.8851542379559694,0.648353586803558,0.2570766873910027,-0.04971622742564892
2014-03-01 11:22:37.0018,-0.4,0.6,2014-03-01 11:24:47.0018,0.0,-0.5,2014-03-01 11:26:41.0018,-0.5,0.3,0.11095903589679462,0.18516043742786117,0.9312614102319481,0.6675553430124432,0.3027838704214295,0.024496486615941077
2014-03-01 11:22:37.0024,-0.2,0.8,2014-03-01 11:24:47.0024,0.1,-0.6,2014-03-01 11:26:41.0024,-0.4,0.4,0.1773402335778231,0.24582994026776847,0.9750379933070659,0.6874707643000736,0.3480131778512816,0.09746655646086674
2014-03-01 11:22:37.0030,0.0,0.9,2014-03-01 11:24:47.0030,0.5,-0.4,2014-03-01 11:26:41.0030,0.0,0.6,0.24286631723083557,0.30505648328603074,1.01563476986445,0.7082092141404736,0.3925070087654394,0.1687322233129553
2014-03-01 11:22:37.0035,0.2,1.1,2014-03-01 11:24:47.0035,0.7,-0.2,2014-03-01 11:26:41.0035,0.3,0.8,0.30716502065754203,0.36240002215305767,1.0522956732681397,0.7298128568274443,0.43600302363902976,0.23783237611189365
2014-03-01 11:22:37.0041,0.4,1.2,2014-03-01 11:24:47.0041,0.8,0.0,2014-03-01 11:26:41.0041,0.7,1.0,0.36981573704286674,0.417463530293859,1.0843775413732744,0.7522485446075237,0.4782381446653227,0.30431121858506804
2014-03-01 11:22:37.0047,0.7,1.3,2014-03-01 11:24:47.0047,0.8,0.1,2014-03-01 11:26:41.0047,0.9,1.1,0.43035453920983946,0.4698984607570728,1.1113656671020924,0.7754045769849022,0.518954104584989,0.3677243554978393
2014-03-01 11:22:37.0053,1.1,1.3,2014-03-01 11:24:47.0053,0.9,0.4,2014-03-01 11:26:41.0053,1.2,1.5,0.4882841075155442,0.5194075607918225,1.1328842805273456,0.799092117494549,0.5579037319034109,0.42764609605852794
2014-03-01 11:22:37.0059,1.4,1.4,2014-03-01 11:24:47.0059,0.9,0.5,2014-03-01 11:26:41.0059,1.4,1.7,0.5430877016522117,0.5657450749890193,1.1487013021988266,0.8230507018675713,0.5948570065913323,0.4836776216579496
2014-03-01 11:22:37.0065,1.7,1.5,2014-03-01 11:24:47.0065,1.0,0.7,2014-03-01 11:26:41.0065,1.3,2.0,0.594245966128318,0.6087145165272808,1.1587269885805858,0.8469570326892211,0.6296059573252385,0.5354555446652048
2014-03-01 11:22:37.0071,1.9,1.7,2014-03-01 11:24:47.0071,1.1,0.8,2014-03-01 11:26:41.0071,1.3,2.1,0.6412551512357053,0.6481643067367703,1.1630064095925885,0.870436134166935,0.6619676745925905,0.582660314716951
2014-03-01 11:22:37.0077,2.1,1.8,2014-03-01 11:24:47.0077,1.0,0.8,2014-03-01 11:26:41.0077,1.2,2.1,0.6836452861266998,0.6839816779667172,1.161706042158812,0.8930739338913274,0.6917850358486004,0.6250239290270659
2014-03-01 11:22:37.0083,2.1,1.8,2014-03-01 11:24:47.0083,0.9,0.7,2014-03-01 11:26:41.0083,1.0,2.1,0.720996958106224,0.7160853153063307,1.155095136365934,0.9144304339912136,0.7189251120408348,0.6623364776625553
2014-03-01 11:22:37.0089,2.1,1.6,2014-03-01 11:24:47.0089,0.5,0.6,2014-03-01 11:26:41.0089,1.0,2.1,0.7529556085178702,0.7444172960723099,1.1435229112210497,0.9340528036425606,0.7432755758804669,0.6944511813752828
2014-03-01 11:22:37.0094,1.8,1.5,2014-03-01 11:24:47.0094,0.0,0.5,2014-03-01 11:26:41.0094,0.8,2.2,0.7792426094696103,0.7689349752304776,1.1273930353712762,0.9514879233537403,0.7647397017777782,0.7212877189064897
2014-03-01 11:22:37.0100,1.6,1.5,2014-03-01 11:24:47.0100,-0.2,0.6,2014-03-01 11:26:41.0100,0.9,2.2,0.7996627804866341,0.7896035368480795,1.1071371748326875,0.9662940854086721,0.783230700074042,0.7428337568060961
2014-03-01 11:22:37.0106,1.6,1.5,2014-03-01 11:24:47.0106,-0.3,0.7,2014-03-01 11:26:41.0106,0.9,2.2,0.8141083695425888,0.8063899466938559,1.0831895492631762,0.9780516627826861,0.7986661536076184,0.7591446722436792
2014-03-01 11:22:37.0112,1.7,1.5,2014-03-01 11:24:47.0112,-0.2,0.9,2014-03-01 11:26:41.0112,1.1,2.4,0.8225597889270565,0.8192589705445231,1.0559643531159582,0.9863725922244901,0.8109632360669321,0.7703415025894079
2014-03-01 11:22:37.0118,1.8,1.4,2014-03-01 11:24:47.0118,-0.1,0.9,2014-03-01 11:26:41.0118,1.1,2.4,0.8250835245100101,0.828171766961172,1.0258375596530813,0.9909085060874789,0.8200352237745373,0.7766071778248614
2014-03-01 11:22:37.0124,1.9,1.5,2014-03-01 11:24:47.0124,0.0,0.8,2014-03-01 11:26:41.0124,1.2,2.4,0.8218276445690952,0.8330873429519531,0.9931341086590563,0.9913573427504936,0.8257896134097813,0.7781811081560176
