TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed
2007-05-17 11:50:19.0000,0.0,0.0,2007-05-17 11:52:30.0000,0.0,0.0,2007-05-17 11:55:00.0000,0.0,0.0,2.9105052465068444,-1.6408685151479196,1.832831622356749,-0.6373710564958577,1.96403178380069,-1.5448074309148552
2007-05-17 11:50:19.0006,0.0,-0.2,2007-05-17 11:52:30.0006,0.0,-0.5,2007-05-17 11:55:00.0006,0.0,-0.4,2.785332035449164,-1.680204642033278,1.9056552671768747,-0.7060450129403152,1.9861110427052002,-1.5077154694074697
2007-05-17 11:50:19.0012,-0.2,-0.4,2007-05-17 11:52:30.0012,0.1,-0.5,2007-05-17 11:55:00.0012,-0.3,-0.5,2.6585668051447295,-1.7195303961805943,1.97498591285197,-0.7752726426808754,2.007217830442413,-1.4731559953595654
2007-05-17 11:50:19.0018,-0.2,-0.5,2007-05-17 11:52:30.0018,0.3,-0.4,2007-05-17 11:55:00.0018,-0.3,-0.4,2.530045025310401,-1.7582930383269013,2.0378122393308438,-0.8449318675610289,2.0265174824760748,-1.4427170849217101
2007-05-17 11:50:19.0024,-0.3,-0.5,2007-05-17 11:52:30.0024,0.4,-0.2,2007-05-17 11:55:00.0024,-0.2,-0.2,2.399785692540471,-1.7959350191907244,2.091320360413078,-0.9148501943057749,2.043203843226506,-1.4178505343930745
2007-05-17 11:50:19.0030,-0.3,-0.5,2007-05-17 11:52:30.0030,0.7,-0.1,2007-05-17 11:55:00.0030,-0.1,0.0,2.268039851585298,-1.8319023443428348,2.1329896557320858,-0.9847849365735475,2.0565152900960832,-1.3998174530759353
2007-05-17 11:50:19.0035,-0.2,-0.4,2007-05-17 11:52:30.0035,0.7,0.0,2007-05-17 11:55:00.0035,0.0,0.3,2.1353283525893474,-1.8656519641519769,2.160678808947779,-1.0544060252666185,2.0657514195889504,-1.3896364497150784
2007-05-17 11:50:19.0041,-0.3,-0.5,2007-05-17 11:52:30.0041,0.8,0.0,2007-05-17 11:55:00.0041,0.1,0.5,2.002466132947599,-1.8966581530252367,2.172698727129838,-1.1232830995243104,2.0702901386597503,-1.3880367699133351
2007-05-17 11:50:19.0047,-0.3,-0.3,2007-05-17 11:52:30.0047,0.8,0.0,2007-05-17 11:55:00.0047,0.1,0.7,1.8705706800024502,-1.9244180854592923,2.1678694229461914,-1.1908785972809282,2.0696046762454237,-1.3954193162020134
2007-05-17 11:50:19.0053,-0.4,-0.3,2007-05-17 11:52:30.0053,0.8,-0.1,2007-05-17 11:55:00.0053,0.3,0.8,1.741052891186535,-1.9484570085153619,2.1455585451881958,-1.2565482945822253,2.063279847059671,-1.4118286718475928
2007-05-17 11:50:19.0059,-0.5,-0.2,2007-05-17 11:52:30.0059,0.6,-0.1,2007-05-17 11:55:00.0059,0.3,0.8,1.6155893191119255,-1.9683335300970226,2.105700001465887,-1.3195502339140897,2.051026779171548,-1.436938999174228
2007-05-17 11:50:19.0065,-0.6,-0.1,2007-05-17 11:52:30.0065,0.5,-0.3,2007-05-17 11:55:00.0065,0.3,0.7,1.4960757404630127,-1.9836455765957863,2.04879196879996,-1.3790623151045223,2.0326952645847567,-1.4700560139045102
2007-05-17 11:50:19.0071,-0.8,-0.1,2007-05-17 11:52:30.0071,0.5,-0.5,2007-05-17 11:55:00.0071,0.3,0.6,1.3845630617019071,-1.9940375108596364,1.9758744672393878,-1.4342080775456696,2.0082829122712678,-1.5101362332358186
