TIME_1,RE_1,LE_1,RE_1_processed,LE_1_processed
2005-01-12 14:49:19.0000,0.0,0.0,-0.7521328740423842,-0.8617040516795453
2005-01-12 14:49:19.0006,0.0,-0.2,-0.6825528492978137,-0.894236895048684
2005-01-12 14:49:19.0012,0.0,-0.4,-0.6131069740836902,-0.92668216567983
2005-01-12 14:49:19.0018,0.0,-0.6,-0.5436971384377124,-0.9590113372863618
2005-01-12 14:49:19.0024,0.0,-0.5,-0.47423886678916793,-0.9912102919893974
2005-01-12 14:49:19.0030,0.0,-0.4,-0.4046682158771076,-1.0232813165322256
2005-01-12 14:49:19.0035,0.1,-0.4,-0.33494669300738555,-1.0552430835660325
2005-01-12 14:49:19.0041,0.2,-0.4,-0.26506411181067413,-1.0871285011758753
2005-01-12 14:49:19.0047,0.3,-0.5,-0.19503967164402194,-1.1189805586084194
2005-01-12 14:49:19.0053,0.2,-0.6,-0.12492182945529583,-1.1508464721046312
2005-01-12 14:49:19.0059,0.3,-0.6,-0.05478760520258106,-1.1827705467426837
2005-01-12 14:49:19.0065,0.2,-0.6,0.015258207073069994,-1.2147862485765168
2005-01-12 14:49:19.0071,0.2,-0.5,0.08508376510030807,-1.2469080510983679
2005-01-12 14:49:19.0077,0.3,-0.5,0.1545309952932784,-1.2791236814539857
2005-01-12 14:49:19.0083,0.2,-0.4,0.22341685449897697,-1.3113874212657053
2005-01-12 14:49:19.0089,0.3,-0.5,0.29153544702879874,-1.3436150831495666
2005-01-12 14:49:19.0094,0.3,-0.7,0.35866135029104446,-1.3756811672449043
2005-01-12 14:49:19.0100,0.3,-0.8,0.42455437637266225,-1.4074185072471384
2005-01-12 14:49:19.0106,0.3,-0.9,0.4889658341681436,-1.438620476442627
2005-01-12 14:49:19.0112,0.4,-1.0,0.5516461740245787,-1.469045591460336
2005-01-12 14:49:19.0118,0.4,-1.1,0.6123537005627993,-1.4984241652120096
2005-01-12 14:49:19.0124,0.5,-1.3,0.6708638447879003,-1.5264665351922555
2005-01-12 14:49:19.0130,0.4,-1.3,0.7269783406504671,-1.5528723273212306
2005-01-12 14:49:19.0136,0.5,-1.3,0.7805336054614214,-1.57734020790048
2005-01-12 14:49:19.0142,0.5,-1.3,0.8314076811452066,-1.599577626063326
2005-01-12 14:49:19.0148,0.6,-1.3,0.8795252111173155,-1.6193101421296765
2005-01-12 14:49:19.0153,0.5,-1.2,0.9248600782213597,-1.636290043819633
2005-01-12 14:49:19.0159,0.5,-1.3,0.9674355298016857,-1.6503040411952703
2005-01-12 14:49:19.0165,0.5,-1.3,1.00732187282812,-1.661179882797215
2005-01-12 14:49:19.0171,0.5,-1.4,1.0446320748544293,-1.6687917452723615
2005-01-12 14:49:19.0177,0.5,-1.6,1.0795157665580226,-1.6730642291186861
2005-01-12 14:49:19.0183,0.6,-1.6,1.1121521707481568,-1.6739747721649263
2005-01-12 14:49:19.0189,0.5,-1.5,1.1427424140110625,-1.671554305686322
2005-01-12 14:49:19.0195,0.6,-1.5,1.1715015744810142,-1.6658860515697813
2005-01-12 14:49:19.0201,0.6,-1.3,1.1986507330007874,-1.6571024898760556
2005-01-12 14:49:19.0207,0.6,-1.3,1.2244092442809353,-1.6453806802210678
2005-01-12 14:49:19.0212,0.5,-1.2,1.248987430642718,-1.6309362526509419
2005-01-12 14:49:19.0218,0.6,-1.2,1.272579913153874,-1.614016462689467
2005-01-12 14:49:19.0224,0.6,-1.2,1.2953597939019994,-1.5948927225318936
2005-01-12 14:49:19.0230,0.7,-1.2,1.3174738422902368,-1.5738529873566716
2005-01-12 14:49:19.0236,0.6,-1.1,1.3390387328266369,-1.551194314923989
2005-01-12 14:49:19.0242,0.6,-1.0,1.3601383111273637,-1.5272158497897603
2005-01-12 14:49:19.0248,0.6,-1.0,1.3808218766719427,-1.5022124198080118
2005-01-12 14:49:19.0254,0.6,-1.0,1.401103517598537,-1.4764688653582125
2005-01-12 14:49:19.0260,0.7,-1.1,1.4209625267895365,-1.450255140662324
2005-01-12 14:49:19.0266,0.7,-1.1,1.4403448416742588,-1.4238221368597304
2005-01-12 14:49:19.0272,0.7,-1.1,1.4591653431617675,-1.3973981034110203
2005-01-12 14:49:19.0277,0.6,-1.1,1.4773108112976077,-1.3711855179733734
2005-01-12 14:49:19.0283,0.7,-0.9,1.4946433983771898,-1.3453582907118253
2005-01-12 14:49:19.0289,0.7,-0.8,1.5110045875012932,-1.3200592794718702
2005-01-12 14:49:19.0295,0.6,-0.7,1.526219674806682,-1.2953982088551683
2005-01-12 14:49:19.0301,0.7,-0.6,1.540102821309097,-1.2714501891945333
2005-01-12 14:49:19.0307,0.7,-0.5,1.5524626844882157,-1.2482550855671004
2005-01-12 14:49:19.0313,0.7,-0.6,1.5631085730973093,-1.2258179759374717
2005-01-12 14:49:19.0319,0.7,-0.5,1.5718569863806693,-1.2041108656412776
2005-01-12 14:49:19.0325,0.7,-0.5,1.5785383363508698,-1.1830757117790605
2005-01-12 14:49:19.0331,0.7,-0.5,1.5830036292084844,-1.162628681183958
2005-01-12 14:49:19.0336,0.7,-0.5,1.5851308821740846,-1.142665440025398
2005-01-12 14:49:19.0342,0.7,-0.6,1.584831049141387,-1.123067161810191
2005-01-12 14:49:19.0348,0.7,-0.6,1.5820532126122808,-1.1037068505774985
2005-01-12 14:49:19.0354,0.7,-0.6,1.576788771613744,-1.0844555202801822
2005-01-12 14:49:19.0360,0.8,-0.7,1.5690743216234193,-1.0651877653040218
2005-01-12 14:49:19.0366,0.7,-0.6,1.5589929000583678,-1.0457863100894524
2005-01-12 14:49:19.0372,0.8,-0.6,1.5466732945065362,-1.0261452374618458
2005-01-12 14:49:19.0378,0.7,-0.4,1.5322872154646123,-1.0061717569230804
2005-01-12 14:49:19.0384,0.7,-0.2,1.516044322391442,-0.9857865667197068
2005-01-12 14:49:19.0390,0.7,-0.1,1.498185320603938,-0.9649230528845445
2005-01-12 14:49:19.0395,0.6,0.0,1.4789735559698591,-0.9435257097301906
2005-01-12 14:49:19.0401,0.7,0.0,1.4586856699242403,-0.9215482207917927
2005-01-12 14:49:19.0407,0.7,0.0,1.4376019108148066,-0.8989515942897858
2005-01-12 14:49:19.0413,0.7,0.0,1.415996644752224,-0.8757026217861732
2005-01-12 14:49:19.0419,0.6,0.0,1.3941295319792089,-0.8517727605528721
2005-01-12 14:49:19.0425,0.6,-0.2,1.372237794852567,-0.8271373674660234
2005-01-12 14:49:19.0431,0.6,-0.3,1.3505299910868822,-0.8017750660623884
2005-01-12 14:49:19.0437,0.6,-0.2,1.329181642061391,-0.7756669383328245
2005-01-12 14:49:19.0443,0.6,-0.1,1.3083328914482406,-0.748795228845654
2005-01-12 14:49:19.0449,0.7,-0.1,1.288088104359145,-0.7211413433772528
2005-01-12 14:49:19.0455,0.7,0.0,1.268517036939734,-0.692683094562799
2005-01-12 14:49:19.0460,0.7,0.2,1.249656999206531,-0.6633913483306001
2005-01-12 14:49:19.0466,0.7,0.3,1.2315153768948994,-0.6332264190362874
2005-01-12 14:49:19.0472,0.6,0.5,1.214072001320123,-0.6021347231818053
2005-01-12 14:49:19.0478,0.6,0.7,1.1972811120955869,-0.5700463071307093
2005-01-12 14:49:19.0484,0.6,0.8,1.181072938359448,-0.5368738876472176
2005-01-12 14:49:19.0490,0.6,0.8,1.1653551222528018,-0.5025139666905727
2005-01-12 14:49:19.0496,0.6,0.8,1.150014275995547,-0.4668504003309171
2005-01-12 14:49:19.0502,0.6,0.9,1.1349179287474302,-0.4297605351314225
2005-01-12 14:49:19.0508,0.6,0.7,1.1199170426764764,-0.39112371375943733
2005-01-12 14:49:19.0514,0.6,0.5,1.1048492029052046,-0.350831640728757
2005-01-12 14:49:19.0519,0.5,0.5,1.0895425260536844,-0.30879983271795
2005-01-12 14:49:19.0525,0.6,0.5,1.0738202755633866,-0.264979203088698
2005-01-12 14:49:19.0531,0.6,0.6,1.0575060899922981,-0.2193667898171108
2005-01-12 14:49:19.0537,0.6,0.7,1.0404296054955275,-0.17201474063742445
2005-01-12 14:49:19.0543,0.6,0.9,1.0224321172558972,-0.12303688614390758
2005-01-12 14:49:19.0549,0.6,1.1,1.0033718395066995,-0.07261250548189627
2005-01-12 14:49:19.0555,0.6,1.3,0.9831283220095581,-0.02098716535627346
2005-01-12 14:49:19.0561,0.7,1.4,0.9616056481007145,0.0315292543303961
2005-01-12 14:49:19.0567,0.6,1.5,0.9387341615641904,0.08456707843429476
2005-01-12 14:49:19.0573,0.5,1.6,0.9144706614549201,0.1377035596001037
2005-01-12 14:49:19.0578,0.5,1.6,0.8887972672349644,0.19047147446236254
2005-01-12 14:49:19.0584,0.5,1.6,0.8617194176338109,0.2423693152447351
2005-01-12 14:49:19.0590,0.5,1.5,0.8332636033174188,0.29287286798954115
2005-01-12 14:49:19.0596,0.5,1.7,0.8034753857721585,0.3414480186527922
