TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed
2008-10-21 10:47:04.0000,0.0,0.0,2008-10-21 10:51:13.0000,0.0,0.0,1.3780112023448146,-0.006041613333919383,1.689666044599422,0.6059374082973599
2008-10-21 10:47:04.0006,-0.2,0.3,2008-10-21 10:51:13.0006,-0.1,0.1,1.3953418393694055,0.033033098481076224,1.6652688261589381,0.6751206392169904
2008-10-21 10:47:04.0012,-0.6,0.4,2008-10-21 10:51:13.0012,-0.4,0.2,1.4141151310734001,0.07317613149830642,1.6419674348868851,0.7436715621556436
2008-10-21 10:47:04.0018,-0.7,0.4,2008-10-21 10:51:13.0018,-0.5,0.4,1.434828200298373,0.11463515708090748,1.6203161008956952,0.8107317398298927
2008-10-21 10:47:04.0024,-0.8,0.4,2008-10-21 10:51:13.0024,-0.5,0.5,1.4578800116051136,0.1576229303890403,1.6007804772376042,0.8754846519417316
2008-10-21 10:47:04.0030,-0.6,0.4,2008-10-21 10:51:13.0030,-0.5,0.7,1.4835433717223763,0.2023055656458153,1.5837149074081094,0.9371761776749868
2008-10-21 10:47:04.0035,-0.3,0.3,2008-10-21 10:51:13.0035,-0.5,0.8,1.5119432975340987,0.24879001169363432,1.5693462434285579,0.9951322674119352
2008-10-21 10:47:04.0041,0.0,0.4,2008-10-21 10:51:13.0041,-0.3,0.9,1.5430428850549227,0.2971111562008175,1.5577651391725231,1.04877307993796
2008-10-21 10:47:04.0047,0.2,0.4,2008-10-21 10:51:13.0047,-0.2,0.9,1.5766372149321022,0.347219240205298,1.548925078034394,1.0976230375176819
2008-10-21 10:47:04.0053,0.4,0.4,2008-10-21 10:51:13.0053,-0.1,1.0,1.6123552780391401,0.3989684334710444,1.542648761472645,1.1413164827874493
2008-10-21 10:47:04.0059,0.5,0.4,2008-10-21 10:51:13.0059,0.0,1.0,1.6496694654557973,0.45210750449848075,1.5386409646052204,1.1795988893544551
2008-10-21 10:47:04.0065,0.6,0.4,2008-10-21 10:51:13.0065,0.0,0.9,1.6879118610015207,0.5062735277873996,1.5365066141961239,1.2123238565186463
2008-10-21 10:47:04.0071,0.7,0.4,2008-10-21 10:51:13.0071,0.0,0.8,1.7262963840805539,0.5609895094940408,1.5357726821978008,1.2394463830211215
2008-10-21 10:47:04.0077,0.8,0.5,2008-10-21 10:51:13.0077,0.0,0.8,1.7639457222005985,0.6156666750180639,1.5359124923901506,1.261013138905956
2008-10-21 10:47:04.0083,1.0,0.6,2008-10-21 10:51:13.0083,0.0,0.8,1.7999219346943809,0.6696119438591289,1.536371160504548,1.277150605925833
2008-10-21 10:47:04.0089,1.1,0.7,2008-10-21 10:51:13.0089,0.0,0.8,1.8332595833104195,0.7220408281941834,1.5365910766923712,1.2880520090228236
2008-10-21 10:47:04.0094,0.9,0.9,2008-10-21 10:51:13.0094,-0.2,0.9,1.8630002477305065,0.7720956599930889,1.5360365522524029,1.2939639140234442
2008-10-21 10:47:04.0100,1.0,0.9,2008-10-21 10:51:13.0100,-0.3,0.8,1.8882273156704128,0.8188687161585252,1.534216960404318,1.2951732469043018
2008-10-21 10:47:04.0106,1.0,1.1,2008-10-21 10:51:13.0106,-0.3,0.9,1.9080999860804249,0.8614295092365509,1.530707866792325,1.2919953337571577
2008-10-21 10:47:04.0112,1.1,1.1,2008-10-21 10:51:13.0112,-0.2,0.8,1.9218854622441948,0.8988552667842659,1.5251697196361877,1.284763394648594
2008-10-21 10:47:04.0118,1.3,1.2,2008-10-21 10:51:13.0118,0.0,0.9,1.9289883177891685,0.9302634431239177,1.5173636222615348,1.2738197605287533
2008-10-21 10:47:04.0124,1.4,1.3,2008-10-21 10:51:13.0124,0.0,0.9,1.9289760001188871,0.9548449887442022,1.507163575587756,1.259508922400172
2008-10-21 10:47:04.0130,1.6,1.3,2008-10-21 10:51:13.0130,0.0,1.0,1.9215994264882952,0.9718970371206698,1.4945644482708047,1.2421723700663447
2008-10-21 10:47:04.0136,1.6,1.4,2008-10-21 10:51:13.0136,0.1,0.9,1.9068076699124763,0.9808536506881801,1.4796849019969711,1.2221450467754567
2008-10-21 10:47:04.0142,1.5,1.5,2008-10-21 10:51:13.0142,0.1,0.9,1.8847558581812418,0.9813132959252744,1.4627646084508632,1.199753153613569
2008-10-21 10:47:04.0148,1.5,1.5,2008-10-21 10:51:13.0148,0.1,0.9,1.8558056309527031,0.9730617950505076,1.444155328528985,1.1753129926036625
2008-10-21 10:47:04.0153,1.5,1.5,2008-10-21 10:51:13.0153,0.1,0.8,1.8205178031249734,0.9560896363010544,1.4243057559924883,1.1491305320025949
2008-10-21 10:47:04.0159,1.3,1.4,2008-10-21 10:51:13.0159,0.0,0.8,1.7796372381095842,0.9306027240769476,1.4037404377566707,1.1215013936060658
2008-10-21 10:47:04.0165,1.1,1.3,2008-10-21 10:51:13.0165,-0.1,0.9,1.7340703162839373,0.897025909668347,1.383033549798703,1.0927109862618969
2008-10-21 10:47:04.0171,0.9,1.4,2008-10-21 10:51:13.0171,-0.3,0.8,1.6848557743608403,0.8559989375962529,1.3627787946005239,1.0630345387818458
2008-10-21 10:47:04.0177,0.4,1.3,2008-10-21 10:51:13.0177,-0.6,0.8,1.6331300690335848,0.8083647389114528,1.3435571387408694,1.032736827159293
2008-10-21 10:47:04.0183,0.1,1.2,2008-10-21 10:51:13.0183,-0.7,0.7,1.580088747462764,0.755150285129728,1.3259044554962485,1.002071459806992
2008-10-21 10:47:04.0189,0.0,1.1,2008-10-21 10:51:13.0189,-0.8,0.6,1.5269455428237453,0.6975404930264306,1.3102812949402178,0.9712796853535142
2008-10-21 10:47:04.0195,-0.2,1.1,2008-10-21 10:51:13.0195,-0.8,0.5,1.4748910143665128,0.6368459525249995,1.2970469085385672,0.9405888055849528
2008-10-21 10:47:04.0201,-0.2,0.9,2008-10-21 10:51:13.0201,-0.7,0.5,1.4250525025651202,0.5744655321293906,1.2864392966112572,0.9102103845175934
2008-10-21 10:47:04.0207,-0.3,0.8,2008-10-21 10:51:13.0207,-0.6,0.3,1.3784569940690177,0.5118451848218263,1.2785624829505937,0.8803385192078148
2008-10-21 10:47:04.0212,-0.4,0.5,2008-10-21 10:51:13.0212,-0.5,0.4,1.3359982373952366,0.4504345213750283,1.273381553813452,0.8511484663590585
2008-10-21 10:47:04.0218,-0.5,0.4,2008-10-21 10:51:13.0218,-0.4,0.3,1.298409165336577,0.3916429208576889,1.2707253389966215,0.822795900907208
2008-10-21 10:47:04.0224,-0.3,0.2,2008-10-21 10:51:13.0224,-0.3,0.3,1.2662403912599933,0.33679707617380406,1.2702960499461364,0.7954170270561124
2008-10-21 10:47:04.0230,-0.4,0.1,2008-10-21 10:51:13.0230,-0.3,0.3,1.2398452652966583,0.28710188700163747,1.271684776032699,0.7691296836415213
2008-10-21 10:47:04.0236,-0.4,0.0,2008-10-21 10:51:13.0236,-0.2,0.2,1.2193717135710351,0.24360649133996387,1.2743914905953448,0.7440355016026033
2008-10-21 10:47:04.0242,-0.3,0.0,2008-10-21 10:51:13.0242,-0.2,0.1,1.2047608562351373,0.20717697320106293,1.2778481216594133,0.7202230930500904
2008-10-21 10:47:04.0248,-0.3,0.0,2008-10-21 10:51:13.0248,-0.1,0.1,1.1957522216951073,0.1784769203469241,1.2814432727848117,0.6977721774918527
2008-10-21 10:47:04.0254,-0.3,0.0,2008-10-21 10:51:13.0254,-0.1,0.2,1.1918952464035968,0.157956566807387,1.2845473115508228,0.6767584683738407
2008-10-21 10:47:04.0260,-0.6,0.0,2008-10-21 10:51:13.0260,-0.3,0.3,1.192566666327082,0.14585078075499958,1.286536758869985,0.6572590419086999
2008-10-21 10:47:04.0266,-0.7,0.1,2008-10-21 10:51:13.0266,-0.4,0.3,1.196993355105822,0.14218568580346766,1.286817191285335,0.6393578030432879
2008-10-21 10:47:04.0272,-0.7,0.2,2008-10-21 10:51:13.0272,-0.5,0.2,1.2042801139159072,0.14679325741962504,1.2848441642483903,0.623150588602396
2008-10-21 10:47:04.0277,-0.7,0.4,2008-10-21 10:51:13.0277,-0.4,0.2,1.2134418225774817,0.15933283304335133,1.280141900808308,0.6087494400881529
2008-10-21 10:47:04.0283,-0.5,0.5,2008-10-21 10:51:13.0283,-0.4,0.2,1.2234391871677646,0.1793181380098745,1.2723196004166213,0.5962856390355477
2008-10-21 10:47:04.0289,-0.3,0.6,2008-10-21 10:51:13.0289,-0.3,0.2,1.2332170719459725,0.2061481927865094,1.2610852000110468,0.5859111958442281
2008-10-21 10:47:04.0295,0.0,0.7,2008-10-21 10:51:13.0295,-0.3,0.2,1.2417441255009185,0.2391403602851498,1.2462563228038652,0.5777985884985851
2008-10-21 10:47:04.0301,0.0,0.7,2008-10-21 10:51:13.0301,-0.3,0.2,1.2480521624796663,0.27756382359313825,1.227768059027417,0.5721386517295406
2008-10-21 10:47:04.0307,0.3,0.8,2008-10-21 10:51:13.0307,-0.3,0.2,1.2512735992230888,0.3206719361081656,1.2056771920437572,0.5691366257073339
2008-10-21 10:47:04.0313,0.4,0.8,2008-10-21 10:51:13.0313,-0.3,0.1,1.2506751999074885,0.36773212255095716,1.180162527828741,0.569006490889065
2008-10-21 10:47:04.0319,0.5,0.8,2008-10-21 10:51:13.0319,-0.4,0.1,1.245686479518893,0.4180522923443108,1.151521093657737,0.571963838442618
2008-10-21 10:47:04.0325,0.5,0.8,2008-10-21 10:51:13.0325,-0.3,0.0,1.2359213262293423,0.47100302268416194,1.1201601221212925,0.5782176407368917
2008-10-21 10:47:04.0331,0.4,0.8,2008-10-21 10:51:13.0331,-0.3,0.0,1.2211917380708024,0.5260350477514277,1.0865849124614624,0.5879613737073227
2008-10-21 10:47:04.0336,0.3,0.9,2008-10-21 10:51:13.0336,-0.4,0.0,1.201512997134217,0.582691825538067,1.051382857230427,0.601363982600981
2008-10-21 10:47:04.0342,0.0,1.0,2008-10-21 10:51:13.0342,-0.6,0.1,1.1771000934241995,0.6406171249971482,1.0152041456661447,0.6185611639213593
2008-10-21 10:47:04.0348,-0.3,1.2,2008-10-21 10:51:13.0348,-0.8,0.1,1.1483557128945008,0.6995576832607713,0.9787399046599613,0.6396473635355003
2008-10-21 10:47:04.0354,-0.6,1.2,2008-10-21 10:51:13.0354,-0.9,0.2,1.1158505677930703,0.7593610498183545,0.9426987716294163,0.6646687830640966
2008-10-21 10:47:04.0360,-0.6,1.3,2008-10-21 10:51:13.0360,-0.9,0.3,1.0802972199936187,0.8199688005613675,0.90778303123945,0.693617569980321
2008-10-21 10:47:04.0366,-0.7,1.3,2008-10-21 10:51:13.0366,-0.8,0.3,1.0425187897705837,0.8814053991637538,0.8746654241556062,0.7264272632022255
2008-10-21 10:47:04.0372,-0.8,1.4,2008-10-21 10:51:13.0372,-0.8,0.5,1.0034140461736991,0.9437631080653781,0.8439675519672308,0.7629694886239924
