TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,TIME_4,RE_4,LE_4,TIME_5,RE_5,LE_5,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed,RE_4_processed,LE_4_processed,RE_5_processed,LE_5_processed
2003-08-15 12:07:34.0319,-0.3,-0.9,2003-08-15 12:09:03.0319,-0.2,-1.5,2003-08-15 12:11:51.0319,-0.6,-0.2,2003-08-15 12:14:20.0319,0.1,1.0,2003-08-15 12:15:27.0319,0.1,-0.3,0.5543106757124752,0.24584096229190322,0.20312075102513774,0.3879228936707923,0.671394255764511,0.6767779301970525,-0.1796046547160702,0.6857908900760007,0.7215958853545739,0.49968301387968983
2003-08-15 12:07:34.0325,-0.1,-0.9,2003-08-15 12:09:03.0325,-0.2,-1.6,2003-08-15 12:11:51.0325,-0.4,-0.2,2003-08-15 12:14:20.0325,-0.2,0.9,2003-08-15 12:15:27.0325,0.2,-0.2,0.6340986625469861,0.26971536789726386,0.22944207515470177,0.37662007034127265,0.6877841479477501,0.6510273895975763,-0.13710441270832582,0.7050899943926504,0.7430310262658741,0.512233952504597
2003-08-15 12:07:34.0331,-0.1,-0.8,2003-08-15 12:09:03.0331,-0.3,-1.6,2003-08-15 12:11:51.0331,-0.4,-0.2,2003-08-15 12:14:20.0331,-0.3,0.8,2003-08-15 12:15:27.0331,0.2,-0.1,0.719532553693929,0.2993273669729179,0.25882427991242296,0.3722861234594587,0.7062750914163334,0.6278974444151006,-0.08763847947525498,0.7280911677249026,0.7666488825567933,0.5285482991575141
2003-08-15 12:07:34.0336,0.0,-0.8,2003-08-15 12:09:03.0336,-0.4,-1.6,2003-08-15 12:11:51.0336,-0.4,-0.4,2003-08-15 12:14:20.0336,-0.3,0.5,2003-08-15 12:15:27.0336,0.2,-0.3,0.8093003264116233,0.3342834463119466,0.2912680518900526,0.37501860335239223,0.727171515567098,0.6081720662996553,-0.031035630258348813,0.7551632436870936,0.7925734876205096,0.5486695294206346
2003-08-15 12:07:34.0342,0.0,-0.9,2003-08-15 12:09:03.0342,-0.4,-1.7,2003-08-15 12:11:51.0342,-0.5,-0.4,2003-08-15 12:14:20.0342,-0.5,0.6,2003-08-15 12:15:27.0342,0.0,-0.3,0.9018381757825717,0.37411473479452345,0.3267792627500132,0.38478615470082556,0.7508160527091291,0.5925577159212755,0.03270500369685676,0.786479745800977,0.8209514881755645,0.5725871578543912
2003-08-15 12:07:34.0348,0.4,-1.0,2003-08-15 12:09:03.0348,-0.5,-1.8,2003-08-15 12:11:51.0348,-0.7,-0.5,2003-08-15 12:14:20.0348,-0.6,0.7,2003-08-15 12:15:27.0348,0.1,-0.3,0.9953821504175712,0.41828656444930595,0.3653608538419296,0.40142852553026465,0.7775638978574354,0.5816610986805251,0.10338313258563782,0.822011841864927,0.8519407585360477,0.6002350863944717
2003-08-15 12:07:34.0354,0.8,-1.0,2003-08-15 12:09:03.0354,-0.7,-1.7,2003-08-15 12:11:51.0354,-0.9,-0.6,2003-08-15 12:14:20.0354,-0.7,0.9,2003-08-15 12:15:27.0354,0.0,-0.3,1.0880324684187217,0.46620938951850305,0.40700282763344464,0.42465921787125555,0.8077538783109734,0.5759691884346452,0.18057584033729407,0.8615322635682042,0.8856954360306367,0.6314904139873996
2003-08-15 12:07:34.0360,1.1,-1.0,2003-08-15 12:09:03.0360,-0.8,-1.6,2003-08-15 12:11:51.0360,-1.0,-0.6,2003-08-15 12:14:20.0360,-0.5,1.0,2003-08-15 12:15:27.0360,0.1,-0.3,1.177827786511743,0.5172512200973708,0.4516715996714062,0.45407084443875,0.8416780235950101,0.5758322873856366,0.26362835810360086,0.9046302202302293,0.9223481931342525,0.6661729746674586
2003-08-15 12:07:34.0366,1.2,-0.9,2003-08-15 12:09:03.0366,-0.7,-1.4,2003-08-15 12:11:51.0366,-1.0,-0.7,2003-08-15 12:14:20.0366,-0.3,1.2,2003-08-15 12:15:27.0366,0.2,-0.2,1.2628259695078625,0.5707516627495819,0.4993000361034922,0.48914312489857553,0.8795516578598879,0.581450908696055,0.35165900162577546,0.9507364626078584,0.9619907572729315,0.7040458815730284
2003-08-15 12:07:34.0372,1.3,-0.6,2003-08-15 12:09:03.0372,-0.5,-1.3,2003-08-15 12:11:51.0372,-0.9,-0.7,2003-08-15 12:14:20.0372,-0.1,1.4,2003-08-15 12:15:27.0372,0.2,-0.1,1.3411873903631382,0.6260374861956306,0.5497793649653382,0.529253287593958,0.9214860536678539,0.5928672085725097,0.4435789465275963,0.9991568533006852,1.004653803586255,0.7448173011055645
2003-08-15 12:07:34.0378,1.5,-0.4,2003-08-15 12:09:03.0378,-0.4,-1.1,2003-08-15 12:11:51.0378,-0.9,-0.7,2003-08-15 12:14:20.0378,0.1,1.7,2003-08-15 12:15:27.0378,0.2,-0.1,1.4112565359362732,0.6824393716073778,0.6029538120843521,0.5736884925254456,0.9674654854433289,0.6099615582218028,0.538126143948111,1.0491121655643205,1.0502874143449528,0.7881435887352838
2003-08-15 12:07:34.0384,1.8,-0.2,2003-08-15 12:09:03.0384,-0.1,-1.1,2003-08-15 12:11:51.0384,-0.7,-0.7,2003-08-15 12:14:20.0384,0.5,1.8,2003-08-15 12:15:27.0384,0.1,0.0,1.4716376668417177,0.7393092207303171,0.6586183488888899,0.6216598159899394,1.0173301550020988,0.6324546384071105,0.6339113672307914,1.09978141160672,1.0987433520224617,0.8336338118765123
2003-08-15 12:07:34.0390,2.1,0.0,2003-08-15 12:09:03.0390,0.0,-1.2,2003-08-15 12:11:51.0390,-0.7,-0.5,2003-08-15 12:14:20.0390,0.8,1.9,2003-08-15 12:15:27.0390,0.0,0.0,1.5212604169338855,0.7960371507138293,0.7165194703460941,0.6723173664237436,1.070766006963003,0.6599151701087239,0.7294732823803974,1.1503458307550511,1.149760433902499,0.880855586649604
2003-08-15 12:07:34.0395,2.3,0.2,2003-08-15 12:09:03.0395,0.1,-1.3,2003-08-15 12:11:51.0395,-0.4,-0.5,2003-08-15 12:14:20.0395,1.0,1.9,2003-08-15 12:15:27.0395,0.0,0.2,1.5594314994436296,0.8520671595103138,0.7763585565001561,0.7247662238771537,1.1273019750513913,0.6917730820950694,0.8233386576272345,1.2000307681448146,1.2029542913280844,0.9293420708877428
2003-08-15 12:07:34.0401,2.6,0.3,2003-08-15 12:09:03.0401,0.1,-1.3,2003-08-15 12:11:51.0401,-0.3,-0.4,2003-08-15 12:14:20.0401,1.2,1.8,2003-08-15 12:15:27.0401,0.0,0.3,1.58586915586669,0.906910426699855,0.8377971707750951,0.7780830594758494,1.186314747285568,0.727337589042161,0.914083452166802,1.2481430225074064,1.2578126941472554,0.9785998820351278
2003-08-15 12:07:34.0407,2.8,0.4,2003-08-15 12:09:03.0407,0.1,-1.3,2003-08-15 12:11:51.0407,-0.3,0.0,2003-08-15 12:14:20.0407,1.3,1.8,2003-08-15 12:15:27.0407,0.0,0.4,1.6007177040068923,0.9601553208252857,0.9004636141882321,0.8313334171910388,1.2470407425913,0.7658193470107374,1.0003905985996058,1.294101758018666,1.3136973804477505,1.0281176493800581
2003-08-15 12:07:34.0413,2.8,0.4,2003-08-15 12:09:03.0413,0.1,-1.0,2003-08-15 12:11:51.0413,-0.2,0.1,2003-08-15 12:14:20.0413,1.3,1.9,2003-08-15 12:15:27.0413,0.3,0.4,1.6045405535246555,1.01147339962093,0.9639601379090728,0.8835896612143445,1.3085946784519866,0.8063556001058023,1.0811007985968732,1.3374616499729604,1.3698529470064162,1.0773748839279507
2003-08-15 12:07:34.0419,2.5,0.4,2003-08-15 12:09:03.0419,0.1,-0.9,2003-08-15 12:11:51.0419,0.0,0.2,2003-08-15 12:14:20.0419,1.2,1.9,2003-08-15 12:15:27.0419,0.5,0.5,1.5982913635581717,1.060620986330019,1.0278703408769951,0.9339494923689167,1.3699938826554028,0.8480370697694116,1.1552534983600997,1.3779274715227043,1.4254228579298098,1.1258508748942935
2003-08-15 12:07:34.0425,1.9,0.3,2003-08-15 12:09:03.0425,0.2,-1.0,2003-08-15 12:11:51.0425,0.0,0.0,2003-08-15 12:14:20.0425,1.0,2.0,2003-08-15 12:15:27.0425,0.7,0.4,1.583264569376339,1.1074362446035506,1.0917663741701988,0.9815547598853823,1.430187340442877,0.8899353070587709,1.222116267128213,1.4153597862691858,1.4794720812714361,1.1730333975592178
2003-08-15 12:07:34.0431,1.3,0.3,2003-08-15 12:09:03.0431,0.4,-0.8,2003-08-15 12:11:51.0431,0.1,0.1,2003-08-15 12:14:20.0431,0.8,2.0,2003-08-15 12:15:27.0431,0.8,0.4,1.5610281739946763,1.1518320101368478,1.155215599964786,1.0256101107461997,1.4880883467904449,0.931129341958112,1.281201908084637,1.449771805069806,1.5310153527578183,1.218427117368132
2003-08-15 12:07:34.0437,0.7,0.4,2003-08-15 12:09:03.0437,0.7,-0.7,2003-08-15 12:11:51.0437,0.2,0.2,2003-08-15 12:14:20.0437,0.8,1.9,2003-08-15 12:15:27.0437,0.9,0.4,1.5333432623365906,1.1937849244419676,1.2177863132293671,1.065400873753404,1.5426095449010941,0.9707306761252136,1.332273610238844,1.4813178353437795,1.5790496737193043,1.261561662153667
2003-08-15 12:07:34.0443,0.3,0.5,2003-08-15 12:09:03.0443,0.9,-0.6,2003-08-15 12:11:51.0443,0.3,0.2,2003-08-15 12:14:20.0443,0.9,2.0,2003-08-15 12:15:27.0443,0.9,0.5,1.5020758793383253,1.2333216239943456,1.2790520792352176,1.1003094725844076,1.5926990772168597,1.0079058951405568,1.375339146998432,1.5102741201555814,1.6225894153113793,1.3019993714859597
2003-08-15 12:07:34.0449,0.1,0.5,2003-08-15 12:09:03.0449,0.9,-0.5,2003-08-15 12:11:51.0449,0.3,0.3,2003-08-15 12:14:20.0449,1.1,1.9,2003-08-15 12:15:27.0449,1.0,0.6,1.4691074953376366,1.2705028633434228,1.3385942575944692,1.1298295927189017,1.6373765507052178,1.041896370159297,1.4106354705773139,1.5370132220901358,1.660702307351537,1.3393426966938957
2003-08-15 12:07:34.0455,0.0,0.4,2003-08-15 12:09:03.0455,0.8,-0.4,2003-08-15 12:11:51.0455,0.2,0.1,2003-08-15 12:14:20.0455,1.2,1.9,2003-08-15 12:15:27.0455,1.1,0.7,1.4362501632007805,1.3054065187403343,1.3960024588566562,1.1535773016514224,1.6757675192300565,1.0720346767737063,1.4386050984865575,1.5619734243322076,1.692544592015975,1.3732411229032084
2003-08-15 12:07:34.0460,0.0,0.4,2003-08-15 12:09:03.0460,0.6,-0.3,2003-08-15 12:11:51.0460,0.3,0.2,2003-08-15 12:14:20.0460,1.3,1.7,2003-08-15 12:15:27.0460,1.2,0.8,1.4051716979841598,1.3381104582708407,1.4508730342237657,1.1712983608878016,1.7071352048707171,1.0977574987484702,1.4598656030642743,1.585624872643442,1.7173936787604207,1.4033973509380944
2003-08-15 12:07:34.0466,0.2,0.4,2003-08-15 12:09:03.0466,0.4,-0.2,2003-08-15 12:11:51.0466,0.6,0.3,2003-08-15 12:14:20.0466,1.2,1.7,2003-08-15 12:15:27.0466,1.2,0.9,1.3773349348996085,1.368676279138805,1.5028061568845037,1.1828710842304413,1.730908196610503,1.1186149028823102,1.4751734783359298,1.6084343465280304,1.7346767309065898,1.4295723583682338
2003-08-15 12:07:34.0472,0.6,0.4,2003-08-15 12:09:03.0472,0.3,-0.2,2003-08-15 12:11:51.0472,0.8,0.5,2003-08-15 12:14:20.0472,1.1,1.7,2003-08-15 12:15:27.0472,1.3,1.0,1.3539535451642997,1.397134880804183,1.551402468210364,1.188304294671056,1.7467028619605813,1.1342759500141038,1.4853837748466243,1.6308305964353949,1.743993754237217,1.4515888915979904
2003-08-15 12:07:34.0478,0.9,0.4,2003-08-15 12:09:03.0478,0.3,-0.2,2003-08-15 12:11:51.0478,1.0,0.5,2003-08-15 12:14:20.0478,0.9,1.8,2003-08-15 12:15:27.0478,1.4,1.1,1.3359652175238481,1.4234747430762524,1.596260483993232,1.1877302143407997,1.754339212691598,1.1445306495777827,1.4914071508543996,1.6531720843927817,1.7451339570089337,1.469332944778237
2003-08-15 12:07:34.0484,1.2,0.5,2003-08-15 12:09:03.0484,0.4,-0.4,2003-08-15 12:11:51.0484,1.0,0.5,2003-08-15 12:14:20.0484,0.8,1.9,2003-08-15 12:15:27.0484,1.3,1.1,1.3240214450189796,1.4476336097515408,1.6369758953267377,1.1813924825630553,1.7538490621676868,1.1492883139382268,1.4941662815592072,1.6757187166975802,1.738084414429631,1.4827528658566211
2003-08-15 12:07:34.0490,1.5,0.6,2003-08-15 12:09:03.0490,0.7,-0.6,2003-08-15 12:11:51.0490,1.0,0.3,2003-08-15 12:14:20.0490,0.7,2.0,2003-08-15 12:15:27.0490,1.3,1.0,1.3184918708612066,1.4694940559158212,1.6731435560567145,1.1696299106025476,1.7454755849596901,1.1485724748324349,1.4945537542549359,1.69860880943805,1.7230303987343059,1.4918558973797154
2003-08-15 12:07:34.0496,1.8,0.7,2003-08-15 12:09:03.0496,1.0,-0.8,2003-08-15 12:11:51.0496,0.7,0.2,2003-08-15 12:14:20.0496,0.8,2.0,2003-08-15 12:15:27.0496,1.4,1.0,1.319480269453064,1.4888831632674862,1.7043624107965052,1.1528569965902784,1.7296638670705682,1.1425126975083233,1.4933935414322066,1.7218421629424865,1.7003471236752106,1.4967021984051991
2003-08-15 12:07:34.0502,1.7,0.7,2003-08-15 12:09:03.0502,1.1,-1.0,2003-08-15 12:11:51.0502,0.4,0.3,2003-08-15 12:14:20.0502,0.9,2.0,2003-08-15 12:15:27.0502,1.3,0.9,1.3268488189131087,1.5055762715704457,1.7302430304434724,1.131542568256426,1.7070426668507215,1.1313338237723394,1.4914078459990434,1.7452698118453476,1.6705830854173527,1.4973966716766391
2003-08-15 12:07:34.0508,1.7,0.7,2003-08-15 12:09:03.0508,1.2,-1.2,2003-08-15 12:11:51.0508,0.2,0.0,2003-08-15 12:14:20.0508,1.0,1.8,2003-08-15 12:15:27.0508,1.1,0.7,1.3402473433522828,1.5193045449264488,1.750416946289055,1.1061881221571415,1.678398284020331,1.1153433270125646,1.4891906041792342,1.7685907912168566,1.6344356447898825,1.4940791895698333
2003-08-15 12:07:34.0514,1.5,0.8,2003-08-15 12:09:03.0514,1.2,-1.3,2003-08-15 12:11:51.0514,0.0,-0.1,2003-08-15 12:14:20.0514,1.1,1.8,2003-08-15 12:15:27.0514,0.8,0.5,1.359144591961115,1.5297659046743015,1.7645467245299518,1.0773074369368827,1.6446420249722324,1.0949175271386111,1.487188333547162,1.791356088249451,1.5927199773241798,1.4869140262607692
2003-08-15 12:07:34.0519,1.5,0.7,2003-08-15 12:09:03.0519,1.1,-1.2,2003-08-15 12:11:51.0519,0.0,0.0,2003-08-15 12:14:20.0519,1.0,1.9,2003-08-15 12:15:27.0519,0.6,0.5,1.3828592466268992,1.536638731648223,1.772335725569121,1.0454088400179637,1.6067731451283487,1.0704873805651962,1.4856884630855975,1.8129797630786766,1.5463329887512136,1.4760794201300362
2003-08-15 12:07:34.0525,1.4,0.8,2003-08-15 12:09:03.0525,1.1,-1.0,2003-08-15 12:11:51.0525,-0.1,0.0,2003-08-15 12:14:20.0525,1.0,2.1,2003-08-15 12:15:27.0525,0.4,0.5,1.4105890512302306,1.5395976143066914,1.7735366877042051,1.0109811232953145,1.5658392953385618,1.04252443059306,1.4848148692369334,1.8327569507481407,1.4962141870082812,1.461758170614894
2003-08-15 12:07:34.0531,1.4,0.9,2003-08-15 12:09:03.0531,1.1,-0.9,2003-08-15 12:11:51.0531,-0.1,0.1,2003-08-15 12:14:20.0531,1.0,2.1,2003-08-15 12:15:27.0531,0.3,0.6,1.4414371027196973,1.5383303049586172,1.7679585662539814,0.97448359714374,1.5228964254447812,1.0115272869000258,1.4845300752667479,1.849888084492242,1.4433057344405913,1.4441299986668432
2003-08-15 12:07:34.0537,1.5,1.1,2003-08-15 12:09:03.0537,1.0,-0.9,2003-08-15 12:11:51.0537,-0.1,0.3,2003-08-15 12:14:20.0537,1.1,2.1,2003-08-15 12:15:27.0537,0.2,0.7,1.474434869849748,1.5325549440286839,1.7554713619922548,0.9363402463754888,1.4789698763588996,0.9780087410737198,1.4846433942697597,1.8635082709230142,1.388513926683804,1.4233660976267646
2003-08-15 12:07:34.0543,1.7,1.1,2003-08-15 12:09:03.0543,0.8,-1.0,2003-08-15 12:11:51.0543,-0.1,0.2,2003-08-15 12:14:20.0543,1.2,2.3,2003-08-15 12:15:27.0543,0.1,0.7,1.5085619049269057,1.522036538357236,1.736008938199111,0.896937515762756,1.4350180998314375,0.9424833899720187,1.4848241457565567,1.8727203908901897,1.3326741644853648,1.3996259444183017
2003-08-15 12:07:34.0549,1.6,1.1,2003-08-15 12:09:03.0549,0.7,-1.0,2003-08-15 12:11:51.0549,-0.3,0.1,2003-08-15 12:14:20.0549,1.2,2.4,2003-08-15 12:15:27.0549,0.1,0.8,1.5427625245966754,1.5066016673359062,1.709570032448264,0.8566249682485457,1.3919001414288086,0.9054554982899881,1.4846189386538042,1.8766302470378606,1.2765211471886755,1.373056112076961
2003-08-15 12:07:34.0555,1.6,1.1,2003-08-15 12:09:03.0555,0.6,-0.9,2003-08-15 12:11:51.0555,-0.3,0.0,2003-08-15 12:14:20.0555,1.2,2.5,2003-08-15 12:15:27.0555,0.0,0.8,1.5759600173249375,1.4861504728476795,1.6762177934480764,0.8157179175616284,1.350347740093207,0.8674068172599114,1.4834719298224577,1.8743819391118888,1.2206655772957904,1.3437905818424631
2003-08-15 12:07:34.0561,1.1,1.1,2003-08-15 12:09:03.0561,0.7,-0.9,2003-08-15 12:11:51.0561,-0.1,0.0,2003-08-15 12:14:20.0561,1.1,2.5,2003-08-15 12:15:27.0561,0.1,0.8,1.607069232815577,1.4606651721175128,1.6360781782235336,0.7745010922261457,1.3109426420679815,0.8287841671016605,1.480746981407141,1.8651916328825031,1.1655781728710923,1.3119519197427099
2003-08-15 12:07:34.0567,0.7,0.9,2003-08-15 12:09:03.0567,0.7,-1.0,2003-08-15 12:11:51.0567,-0.1,0.0,2003-08-15 12:14:20.0567,1.1,2.4,2003-08-15 12:15:27.0567,0.1,0.8,1.6350087028150826,1.430214594785275,1.5893374121079582,0.7332324087269825,1.2740994880297816,0.7899867294269575,1.4757507516965447,1.848378024578087,1.111581278880802,1.2776526576067313
2003-08-15 12:07:34.0573,0.6,0.7,2003-08-15 12:09:03.0573,1.0,-0.9,2003-08-15 12:11:51.0573,-0.2,0.1,2003-08-15 12:14:20.0573,1.2,2.4,2003-08-15 12:15:27.0573,0.1,0.8,1.6587136259043995,1.3949545545333826,1.536238477895808,0.692146019820939,1.2400544183855642,0.7513531339449125,1.4677559125383925,1.823388092659055,1.0588478880362655,1.2409962891395319
2003-08-15 12:07:34.0578,1.0,0.6,2003-08-15 12:09:03.0578,1.0,-1.0,2003-08-15 12:11:51.0578,-0.3,0.1,2003-08-15 12:14:20.0578,1.2,2.3,2003-08-15 12:15:27.0578,0.2,0.7,1.6771509636591768,1.3551241872592172,1.4770763491115058,0.6514539697474387,1.2088593906336282,0.7131485572205751,1.4560238347321202,1.7898171271619663,1.007407464565579,1.202077441109871
2003-08-15 12:07:34.0584,1.3,0.4,2003-08-15 12:09:03.0584,1.2,-1.1,2003-08-15 12:11:51.0584,-0.4,0.0,2003-08-15 12:14:20.0584,1.3,2.3,2003-08-15 12:15:27.0584,0.2,0.7,1.6893374391626463,1.3110386810212307,1.4121915281240118,0.6113460264632306,1.1803821404035206,0.6755522128918637,1.439826206729571,1.7474224630035182,0.957157643271152,1.1609809901027084
2003-08-15 12:07:34.0590,1.7,0.2,2003-08-15 12:09:03.0590,1.0,-1.4,2003-08-15 12:11:51.0590,-0.4,-0.2,2003-08-15 12:14:20.0590,1.1,2.1,2003-08-15 12:15:27.0590,0.1,0.4,1.6943604603820728,1.2630790458582595,1.341961492544719,0.5719875540494018,1.1543117183143927,0.6386458379220107,1.4184651879881074,1.6961307610344978,0.9078806717078457,1.1177801481888485
2003-08-15 12:07:34.0596,1.8,0.1,2003-08-15 12:09:03.0596,0.6,-1.5,2003-08-15 12:11:51.0596,-0.5,-0.7,2003-08-15 12:14:20.0596,1.0,2.1,2003-08-15 12:15:27.0596,0.0,0.2,1.691401134649954,1.2116796977597812,1.2667899429605447,0.5335156061575681,1.1301695396749678,0.6024040692554241,1.3912918900593902,1.6360390520772874,0.8592633806166319,1.072533810512192
2003-08-15 12:07:34.0602,1.9,0.2,2003-08-15 12:09:03.0602,0.2,-1.7,2003-08-15 12:11:51.0602,-0.5,-1.0,2003-08-15 12:14:20.0602,0.9,1.9,2003-08-15 12:15:27.0602,0.0,0.0,1.6797578598508438,1.1573146546115451,1.1870942477911597,0.4960337127124209,1.1073258513004263,0.5666879043092292,1.3577232198384386,1.5674100727084566,0.810919491365148,1.0252837016172278
2003-08-15 12:07:34.0608,1.7,0.0,2003-08-15 12:09:03.0608,-0.1,-1.7,2003-08-15 12:11:51.0608,-0.6,-1.2,2003-08-15 12:14:20.0608,0.9,1.8,2003-08-15 12:15:27.0608,-0.1,0.0,1.6588686320500308,1.1004830739502949,1.1032920645740545,0.4596060346378088,1.0850214417164608,0.5312426388739163,1.3172573409172188,1.4906626642424032,0.7624131608887127,0.9760520160008934
2003-08-15 12:07:34.0614,1.7,0.0,2003-08-15 12:09:03.0614,-0.3,-1.7,2003-08-15 12:11:51.0614,-0.7,-1.3,2003-08-15 12:14:20.0614,0.8,1.7,2003-08-15 12:15:27.0614,-0.1,0.0,1.6283302036233895,1.0416947332797994,1.0157885848937744,0.4242516347103697,1.0623943066815824,0.4957016548785719,1.2694881254166277,1.4063581634146152,0.7132827817983078,0.9248402695725663
2003-08-15 12:07:34.0620,1.7,0.0,2003-08-15 12:09:03.0620,-0.4,-1.8,2003-08-15 12:11:51.0620,-0.7,-1.2,2003-08-15 12:14:20.0620,0.7,1.6,2003-08-15 12:15:27.0620,-0.2,-0.1,1.5879124572573637,0.9814559071385391,0.9249660302013669,0.3899395616168716,1.0385108358068422,0.4595971137298828,1.214118940742473,1.315183773933607,0.6630641752193674,0.8716299540917433
2003-08-15 12:07:34.0626,1.8,0.0,2003-08-15 12:09:03.0626,-0.4,-1.8,2003-08-15 12:11:51.0626,-0.9,-1.1,2003-08-15 12:14:20.0626,0.6,1.6,2003-08-15 12:15:27.0626,-0.3,-0.1,1.5375667008679499,0.9202559670761203,0.8311768523273678,0.35658531037437713,1.0124009022294405,0.42237801524020735,1.1509759594106852,1.2179338717471653,0.6113124355500313,0.8163853619501009
2003-08-15 12:07:34.0632,1.9,-0.2,2003-08-15 12:09:03.0632,-0.4,-1.8,2003-08-15 12:11:51.0632,-0.8,-0.8,2003-08-15 12:14:20.0632,0.7,1.5,2003-08-15 12:15:27.0632,-0.3,-0.1,1.4774269573116616,0.8585549410164964,0.7347416190447059,0.324049054163364,0.9830960054575125,0.3834353066456193,1.0800209241556729,1.1154900804211239,0.5576218130352867,0.7590586903518693
2003-08-15 12:07:34.0637,1.9,-0.3,2003-08-15 12:09:03.0637,-0.4,-1.7,2003-08-15 12:11:51.0637,-0.6,-0.7,2003-08-15 12:14:20.0637,0.8,1.4,2003-08-15 12:15:27.0637,-0.4,-0.2,1.4078037220257569,0.7967722288702372,0.6359519148548671,0.29213587310946454,0.9496693333217785,0.34213290968756704,1.0013629625730016,1.008800791969375,0.5016431484949053,0.6995972898570201
2003-08-15 12:07:34.0643,1.5,-0.4,2003-08-15 12:09:03.0643,-0.2,-1.8,2003-08-15 12:11:51.0643,-0.5,-0.4,2003-08-15 12:14:20.0643,0.8,1.4,2003-08-15 12:15:27.0643,-0.5,-0.3,1.3291701450427684,0.735276682860196,0.535077895396083,0.26059805348120113,0.9112762892469878,0.297842813805909,0.915268661470357,0.898860643539724,0.4430984989005203,0.6379527134815667
2003-08-15 12:07:34.0649,1.2,-0.6,2003-08-15 12:09:03.0649,-0.1,-1.8,2003-08-15 12:11:51.0649,-0.4,-0.2,2003-08-15 12:14:20.0649,1.0,1.3,2003-08-15 12:15:27.0649,-0.5,-0.3,1.2421412002420174,0.6743783047463152,0.4323795148287137,0.22913941512094274,0.8671937297873902,0.249981870290807,0.8221692662583163,0.7866903199574117,0.38179271185936736,0.5740910540592663
2003-08-15 12:07:34.0655,0.9,-0.7,2003-08-15 12:09:03.0655,-0.1,-1.8,2003-08-15 12:11:51.0655,-0.2,-0.2,2003-08-15 12:14:20.0655,1.0,1.2,2003-08-15 12:15:27.0655,-0.7,-0.3,1.1474470980745686,0.6143218571950402,0.3281199902143985,0.19742156292359897,0.8168559594835881,0.19804768669596748,0.7226636784141939,0.6733169493906309,0.31762182378181314,0.5080039237481443
2003-08-15 12:07:34.0661,0.4,-0.9,2003-08-15 12:09:03.0661,-0.2,-2.0,2003-08-15 12:11:51.0661,-0.3,-0.4,2003-08-15 12:14:20.0661,0.8,1.1,2003-08-15 12:15:27.0661,-0.7,-0.3,1.0459028594534274,0.5552827083911461,0.22257984838795386,0.165071950904001,0.7598855140760891,0.1416510936570887,0.6175159752494385,0.559755301095569,0.25057827030349134,0.4397193228205198
2003-08-15 12:07:34.0667,0.1,-0.9,2003-08-15 12:09:03.0667,-0.4,-2.1,2003-08-15 12:11:51.0667,-0.4,-0.5,2003-08-15 12:14:20.0667,0.7,1.0,2003-08-15 12:15:27.0667,-0.8,-0.3,0.9383764516435652,0.4973652134767677,0.11606995711332585,0.13169367696870382,0.6961169671790371,0.08054302213344713,0.5076465052808855,0.4469899813333956,0.18075300484485327,0.3693115722850913
2003-08-15 12:07:34.0673,0.0,-1.2,2003-08-15 12:09:03.0673,-0.7,-2.2,2003-08-15 12:11:51.0673,-0.6,-0.7,2003-08-15 12:14:20.0673,0.4,0.8,2003-08-15 12:15:27.0673,-1.0,-0.5,0.8257580821053834,0.4406038758062751,0.008942245491208619,0.09687696341519933,0.6256124101802385,0.014634215793802004,0.39411617748040034,0.33595884440102786,0.10833471823992881,0.29690947069687007
2003-08-15 12:07:34.0679,-0.2,-1.2,2003-08-15 12:09:03.0679,-0.9,-2.3,2003-08-15 12:11:51.0679,-1.0,-1.1,2003-08-15 12:14:20.0679,0.1,0.6,2003-08-15 12:15:27.0679,-1.1,-0.4,0.7089331065097743,0.3849674237511291,-0.09840272825075451,0.06021228618680467,0.548667825009325,-0.05599310419034685,0.27810424248318194,0.22753786651009633,0.03360643606568248,0.22270190087125555
2003-08-15 12:07:34.0685,-0.2,-1.3,2003-08-15 12:09:03.0685,-1.1,-2.4,2003-08-15 12:11:51.0685,-1.2,-1.3,2003-08-15 12:14:20.0685,0.1,0.7,2003-08-15 12:15:27.0685,-1.3,-0.6,0.5887605529863155,0.3303657875253284,-0.20551173041903661,0.02130506179631672,0.46581019920680866,-0.13108182276186986,0.16088049627667628,0.12252774006725399,-0.043060166638635,0.14694025645151432
2003-08-15 12:07:34.0691,-0.3,-1.3,2003-08-15 12:09:03.0691,-1.2,-2.4,2003-08-15 12:11:51.0691,-1.4,-1.5,2003-08-15 12:14:20.0691,0.0,0.7,2003-08-15 12:15:27.0691,-1.3,-0.7,0.46605857920886934,0.276659768968358,-0.31187831692442,-0.020208330583621162,0.377785809736339,-0.21020438329846283,0.04377328294780599,0.02164240578863604,-0.1212123680830494,0.06993726283409987
2003-08-15 12:07:34.0697,-0.3,-1.1,2003-08-15 12:09:03.0697,-1.3,-2.3,2003-08-15 12:11:51.0697,-1.6,-1.6,2003-08-15 12:14:20.0697,-0.1,0.6,2003-08-15 12:15:27.0697,-1.3,-0.8,0.3415973771103967,0.2236729764270026,-0.4169455753691606,-0.06464361584698412,0.28554053155343245,-0.29277431211640625,-0.07186512813166794,-0.07450034982574061,-0.200325584483003,-0.007937989005621093
