TIME_1,RE_1,LE_1,RE_1_processed,LE_1_processed
2003-11-05 12:52:52.0000,0.0,0.0,0.23563496442687723,0.34287778556457765
2003-11-05 12:52:52.0006,0.0,0.0,0.25711748132507045,0.3635453618323531
2003-11-05 12:52:52.0012,0.0,0.0,0.27860085385478434,0.38435715106379437
2003-11-05 12:52:52.0018,0.0,0.0,0.29994674364637214,0.40524532227011056
2003-11-05 12:52:52.0024,0.0,0.1,0.32101440175806556,0.42613208185264506
2003-11-05 12:52:52.0030,0.0,0.2,0.34166073928540924,0.44692753350861875
2003-11-05 12:52:52.0035,0.0,0.2,0.361741154542228,0.46752819260508777
2003-11-05 12:52:52.0041,0.2,0.2,0.3811112615092064,0.487816298941426
2003-11-05 12:52:52.0047,0.2,0.2,0.3996295379018532,0.5076600190992283
2003-11-05 12:52:52.0053,0.3,0.3,0.41716076878827896,0.526914579714051
2003-11-05 12:52:52.0059,0.4,0.4,0.43358002367635207,0.5454243168327922
2003-11-05 12:52:52.0065,0.6,0.5,0.44877678997017073,0.563025559002446
2003-11-05 12:52:52.0071,0.8,0.5,0.4626588060622052,0.5795501915184026
2003-11-05 12:52:52.0077,0.8,0.6,0.47515510686594425,0.59482969279818
2003-11-05 12:52:52.0083,0.9,0.8,0.4862178324038106,0.6086994024917899
2003-11-05 12:52:52.0089,0.9,0.7,0.49582246866329877,0.6210027775759561
2003-11-05 12:52:52.0094,0.7,0.7,0.5039663815359162,0.6315954187397053
2003-11-05 12:52:52.0100,0.6,0.7,0.5106657414515734,0.6403487053975907
2003-11-05 12:52:52.0106,0.4,0.7,0.515951178077978,0.647152954051039
2003-11-05 12:52:52.0112,0.4,0.6,0.5198627048895474,0.6519200916842844
2003-11-05 12:52:52.0118,0.3,0.6,0.5224445717622747,0.6545858964043709
2003-11-05 12:52:52.0124,0.2,0.5,0.523740720292461,0.6551118932242509
2003-11-05 12:52:52.0130,0.3,0.6,0.5237914362191879,0.6534869986342456
2003-11-05 12:52:52.0136,0.3,0.6,0.5226316348190704,0.6497289804294577
2003-11-05 12:52:52.0142,0.5,0.6,0.5202910019778434,0.6438857444474109
2003-11-05 12:52:52.0148,0.6,0.8,0.5167959760420656,0.6360363931779902
2003-11-05 12:52:52.0153,0.7,0.7,0.5121733319002975,0.6262919431909427
2003-11-05 12:52:52.0159,0.7,0.7,0.5064549573522872,0.6147955575361124
2003-11-05 12:52:52.0165,0.7,0.7,0.4996833175376065,0.6017221571398589
2003-11-05 12:52:52.0171,0.7,0.5,0.4919170885409316,0.5872773206677357
2003-11-05 12:52:52.0177,0.6,0.5,0.48323648891460186,0.5716954508658705
2003-11-05 12:52:52.0183,0.5,0.4,0.4737479217753489,0.5552372561261719
2003-11-05 12:52:52.0189,0.6,0.4,0.46358763515789775,0.5381866502856273
2003-11-05 12:52:52.0195,0.5,0.3,0.4529241943160809,0.5208472014821822
2003-11-05 12:52:52.0201,0.4,0.3,0.44195962643031084,0.5035382634266519
2003-11-05 12:52:52.0207,0.5,0.2,0.4309291471859143,0.48659090723951837
2003-11-05 12:52:52.0212,0.5,0.2,0.42009941545957574,0.4703437453004017
2003-11-05 12:52:52.0218,0.6,0.2,0.4097652915546903,0.45513870307114473
2003-11-05 12:52:52.0224,0.5,0.3,0.4002451064909531,0.4413167530735134
2003-11-05 12:52:52.0230,0.5,0.4,0.3918745021312084,0.4292135847215936
2003-11-05 12:52:52.0236,0.5,0.3,0.38499898495023144,0.41915516056731655
2003-11-05 12:52:52.0242,0.4,0.2,0.37996544394507514,0.4114531231314719
2003-11-05 12:52:52.0248,0.3,0.1,0.3771129995411542,0.4064000744829558
2003-11-05 12:52:52.0254,0.2,0.1,0.37676365881872986,0.404264836854959
2003-11-05 12:52:52.0260,0.0,0.0,0.3792133352910107,0.4052878843540637
