TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,TIME_4,RE_4,LE_4,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed,RE_4_processed,LE_4_processed
2017-03-22 10:57:37.0059,0.0,0.3,2017-03-22 10:59:11.0059,0.0,0.6,2017-03-22 11:02:14.0059,0.7,0.4,2017-03-22 11:06:39.0059,0.2,0.4,1.9339395026824147,1.079427357714621,-0.6055922421996351,-0.6434065969798259,-0.19105438167575373,-0.3215284317916124,-2.1494792928811775,0.9302259142242629
2017-03-22 10:57:37.0065,0.0,0.2,2017-03-22 10:59:11.0065,0.0,0.6,2017-03-22 11:02:14.0065,0.9,0.5,2017-03-22 11:06:39.0065,0.3,0.6,1.9142572378151836,1.0330111243135425,-0.6085382953696821,-0.613299903070133,-0.13046400934546076,-0.2783607415903624,-2.1231115240643246,1.0029288323899765
2017-03-22 10:57:37.0071,-0.1,0.0,2017-03-22 10:59:11.0071,0.2,0.6,2017-03-22 11:02:14.0071,1.1,0.6,2017-03-22 11:06:39.0071,0.4,0.7,1.8927758942118382,0.9730618061333098,-0.6049147128679048,-0.5884604276538077,-0.06647237727631007,-0.23444233605525214,-2.08678698950959,1.0731899933620561
2017-03-22 10:57:37.0077,-0.1,0.0,2017-03-22 10:59:11.0077,0.0,0.5,2017-03-22 11:02:14.0077,1.3,0.7,2017-03-22 11:06:39.0077,0.4,0.9,1.8695096959581918,0.9002898611009222,-0.5955457013942734,-0.5686265797313107,0.000626702070839068,-0.1901613325921954,-2.0411719538879654,1.1397823449368436
2017-03-22 10:57:37.0083,-0.2,-0.1,2017-03-22 10:59:11.0083,0.0,0.7,2017-03-22 11:02:14.0083,1.3,0.7,2017-03-22 11:06:39.0083,0.5,0.9,1.844517703827498,0.8156949602119338,-0.5813908248114185,-0.5534338961017445,0.07046695305000229,-0.14595777505907148,-1.9871252638869463,1.2014361061137193
2017-03-22 10:57:37.0089,-0.4,-0.3,2017-03-22 10:59:11.0089,0.0,0.4,2017-03-22 11:02:14.0089,1.3,0.8,2017-03-22 11:06:39.0089,0.3,0.9,1.817894276006564,0.7205222497658625,-0.5635065691001206,-0.5424326829763503,0.1426233323101722,-0.10231172030682185,-1.9256767858665245,1.256880023401878
2017-03-22 10:57:37.0094,-0.7,-0.4,2017-03-22 10:59:11.0094,-0.4,0.5,2017-03-22 11:02:14.0094,1.1,0.9,2017-03-22 11:06:39.0094,-0.1,0.8,1.7897580604972532,0.6162138874786572,-0.5430088786481697,-0.5351075501332027,0.21662479302744916,-0.059729770561759196,-1.8580077854178056,1.3048823566994758
2017-03-22 10:57:37.0100,-0.9,-0.5,2017-03-22 10:59:11.0100,-0.6,0.4,2017-03-22 11:02:14.0100,1.1,0.8,2017-03-22 11:06:39.0100,-0.3,0.6,1.7602406811237756,0.5043579148922127,-0.5210370793894975,-0.5308978896736185,0.2919658531028361,-0.01873038565153654,-1.7854322710999206,1.3442903534113269
2017-03-22 10:57:37.0106,-1.1,-0.6,2017-03-22 10:59:11.0106,-0.7,0.5,2017-03-22 11:02:14.0106,1.2,0.9,2017-03-22 11:06:39.0106,-0.3,0.6,1.7294764044446418,0.38663636512697996,-0.49871918554603945,-0.5292183932248742,0.36811702565025,0.02017167733344686,-1.7093774443044623,1.3740673956525633
2017-03-22 10:57:37.0112,-1.2,-0.5,2017-03-22 10:59:11.0112,-0.4,0.5,2017-03-22 11:02:14.0112,1.3,1.0,2017-03-22 11:06:39.0112,-0.2,0.8,1.6975940416571624,0.26477424990045056,-0.477138506251285,-0.5294788156916652,0.4445343589399586,0.05648143045076661,-1.6313610102321294,1.3933273103112707
2017-03-22 10:57:37.0118,-1.1,-0.6,2017-03-22 10:59:11.0118,0.0,0.7,2017-03-22 11:02:14.0118,1.5,1.0,2017-03-22 11:06:39.0118,0.0,0.7,1.6647121127835778,0.140490749138961,-0.45730180653521263,-0.5311023653832357,0.5206683579760326,0.08973982662519943,-1.552963341478041,1.4013654353941505
2017-03-22 10:57:37.0124,-1.0,-0.6,2017-03-22 10:59:11.0124,0.3,0.5,2017-03-22 11:02:14.0124,1.7,1.1,2017-03-22 11:06:39.0124,0.0,0.7,1.6309378930770817,0.015453601949425277,-0.44010993918640035,-0.5335422833931872,0.5959724555682383,0.11953958271750736,-1.4757932481945426,1.397685955281763
2017-03-22 10:57:37.0130,-0.8,-0.8,2017-03-22 10:59:11.0130,0.4,0.6,2017-03-22 11:02:14.0130,1.9,1.2,2017-03-22 11:06:39.0130,0.1,0.8,1.5963704370534757,-0.10876255778759951,-0.4263325545270808,-0.5362963170621466,0.6699110391674092,0.14554013731773577,-1.4014471401492563,1.3820248459098698
2017-03-22 10:57:37.0136,-0.9,-0.9,2017-03-22 10:59:11.0136,0.4,0.7,2017-03-22 11:02:14.0136,1.9,1.2,2017-03-22 11:06:39.0136,0.3,0.9,1.561107131316295,-0.23071331995638256,-0.41658886347706964,-0.5389188658517706,0.7419668928678119,0.16748117000974247,-1.3314624216593118,1.3543675975143472
2017-03-22 10:57:37.0142,-0.9,-1.0,2017-03-22 10:59:11.0142,0.3,0.4,2017-03-22 11:02:14.0142,2.1,1.4,2017-03-22 11:06:39.0142,0.6,1.0,1.5252528616324095,-0.34911650898048024,-0.4113362721447625,-0.5410305911447195,0.8116478296333488,0.1851940712185062,-1.2672669090551354,1.3149607535609016
2017-03-22 10:57:37.0148,-0.7,-1.2,2017-03-22 10:59:11.0148,0.2,0.4,2017-03-22 11:02:14.0148,2.1,1.5,2017-03-22 11:06:39.0148,0.8,1.0,1.488930551239294,-0.4628785158796461,-0.41086805734656834,-0.5423252610037493,0.8784922799155593,0.1986107446379368,-1.2101268418657825,1.2643162623563091
2017-03-22 10:57:37.0153,-0.6,-1.2,2017-03-22 10:59:11.0153,0.0,0.3,2017-03-22 11:02:14.0153,2.3,1.5,2017-03-22 11:06:39.0153,0.8,0.9,1.4522916418604113,-0.5711143822809346,-0.4153203142794055,-0.5425735807472394,0.942073651792301,0.2077691621032093,-1.1610965924863472,1.2032077452824186
2017-03-22 10:57:37.0159,-0.5,-1.2,2017-03-22 10:59:11.0159,0.0,0.4,2017-03-22 11:02:14.0159,2.5,1.6,2017-03-22 11:06:39.0159,0.9,0.8,1.4155250323971287,-0.673161114051713,-0.42468741934528587,-0.5416237893337899,1.0020033585617103,0.21281519086927272,-1.1209733579248637,1.1326580835848978
2017-03-22 10:57:37.0165,-0.4,-1.4,2017-03-22 10:59:11.0165,-0.1,0.5,2017-03-22 11:02:14.0165,2.5,1.5,2017-03-22 11:06:39.0165,1.1,0.7,1.3788630711162158,-0.768583796753887,-0.438844396913491,-0.5393989262866317,1.0579325120491112,0.21400038734108437,-1.090259893290373,1.0539181881674007
2017-03-22 10:57:37.0171,-0.4,-1.5,2017-03-22 10:59:11.0171,-0.1,0.6,2017-03-22 11:02:14.0171,2.5,1.3,2017-03-22 11:06:39.0171,1.0,0.5,1.342583445098953,-0.8571742028048348,-0.4575739536458129,-0.5358908913742535,1.1095524138558484,0.21167569367431524,-1.0691377731389757,0.9684373591161457
2017-03-22 10:57:37.0177,-0.9,-1.7,2017-03-22 10:59:11.0177,-0.5,0.6,2017-03-22 11:02:14.0177,2.1,1.2,2017-03-22 11:06:39.0177,0.6,0.3,1.3070062416870296,-0.9389416972699938,-0.480595559716044,-0.5311516656478705,1.1565941512451865,0.20628125614298115,-1.0574528420413059,0.8778261647142351
2017-03-22 10:57:37.0183,-1.2,-1.8,2017-03-22 10:59:11.0183,-0.7,0.4,2017-03-22 11:02:14.0183,2.2,1.1,2017-03-22 11:06:39.0183,0.5,0.3,1.2724860421995035,-1.0140963796736109,-0.50759378958331,-0.5252822571411796,1.1988277916484982,0.1983328596006364,-1.0547135458556112,0.7838131927689924
2017-03-22 10:57:37.0189,-1.6,-1.9,2017-03-22 10:59:11.0189,-0.9,0.4,2017-03-22 11:02:14.0189,2.3,1.1,2017-03-22 11:06:39.0189,0.6,0.3,1.239399558804009,-1.0830245970234575,-0.538243204024455,-0.5184200388809204,1.236061794095036,0.18840568751754416,-1.0601018829757287,0.688197296919394
2017-03-22 10:57:37.0195,-1.7,-1.9,2017-03-22 10:59:11.0195,-0.7,0.6,2017-03-22 11:02:14.0195,2.4,0.9,2017-03-22 11:06:39.0195,0.6,0.2,1.2081298988931537,-1.1462572810422182,-0.5722274486103481,-0.5107251907067322,1.2681432362000342,0.17711623613409774,-1.0724959957808262,0.592797066717889
2017-03-22 10:57:37.0201,-1.8,-1.8,2017-03-22 10:59:11.0201,-0.4,0.7,2017-03-22 11:02:14.0201,2.4,1.0,2017-03-22 11:06:39.0201,0.7,0.1,1.1790488977819116,-1.2044320129606656,-0.6092510411305551,-0.5023670041613474,1.2949592724165873,0.16510323075027541,-1.0905030602380434,0.4993992411003015
2017-03-22 10:57:37.0207,-1.8,-1.6,2017-03-22 10:59:11.0207,-0.1,0.9,2017-03-22 11:02:14.0207,2.5,1.0,2017-03-22 11:06:39.0207,0.7,0.0,1.1524990337328145,-1.258250262599776,-0.6490434600271902,-0.49351088458496617,1.3164399504337825,0.1530083306583211,-1.1125010500146384,0.40970773812968503
2017-03-22 10:57:37.0212,-1.7,-1.5,2017-03-22 10:59:11.0212,0.0,0.9,2017-03-22 11:02:14.0212,2.8,1.0,2017-03-22 11:06:39.0212,0.6,-0.1,1.1287762596885107,-1.3084317960632834,-0.691356379073394,-0.48430692933397507,1.3325621973374138,0.14145729100310941,-1.136687960800681,0.32529493359014217
2017-03-22 10:57:37.0218,-1.6,-1.4,2017-03-22 10:59:11.0218,0.0,0.7,2017-03-22 11:02:14.0218,2.8,1.1,2017-03-22 11:06:39.0218,0.5,-0.2,1.108114745675455,-1.3556686756949987,-0.7359558902697226,-0.4748808844486856,1.343354498659502,0.13104210318632797,-1.1611370414039937,0.24755677392411193
2017-03-22 10:57:37.0224,-1.6,-1.5,2017-03-22 10:59:11.0224,-0.1,0.7,2017-03-22 11:02:14.0224,2.9,1.0,2017-03-22 11:06:39.0224,0.7,-0.2,1.0906741296569082,-1.4005814699761552,-0.7826120847458444,-0.4653280415732703,1.3489015667906483,0.12230449290862484,-1.1838564712267907,0.1776732185067494
2017-03-22 10:57:37.0230,-1.5,-1.5,2017-03-22 10:59:11.0230,0.0,0.7,2017-03-22 11:02:14.0230,2.9,1.1,2017-03-22 11:06:39.0230,0.6,-0.2,1.0765295101159535,-1.443680190640336,-0.8310883928454414,-0.4557102778425193,1.349348165041468,0.11572104288107657,-1.2028518057561004,0.11657535121268028
2017-03-22 10:57:37.0236,-1.3,-1.5,2017-03-22 10:59:11.0236,0.0,0.7,2017-03-22 11:02:14.0236,3.1,1.2,2017-03-22 11:06:39.0236,0.6,-0.3,1.065664136863137,-1.4853321057548485,-0.8811327556383733,-0.4460560624888536,1.3449012390644666,0.1116901367224182,-1.2161894260476755,0.0649202900801064
2017-03-22 10:57:37.0242,-1.1,-1.5,2017-03-22 10:59:11.0242,0.0,0.5,2017-03-22 11:02:14.0242,3.2,1.1,2017-03-22 11:06:39.0242,0.5,-0.4,1.0579645939668967,-1.5257380266990201,-0.932472174950779,-0.4363629340583722,1.3358295999119967,0.11052089237562111,-1.2220591594890238,0.023074787089919144
2017-03-22 10:57:37.0248,-1.1,-1.6,2017-03-22 10:59:11.0248,-0.1,0.6,2017-03-22 11:02:14.0248,3.2,1.1,2017-03-22 11:06:39.0248,0.6,-0.4,1.0532182376510295,-1.5649180197340646,-0.9848115570546904,-0.4266017140682885,1.32246058965816,0.11242426824639339,-1.2188341588508762,-0.008891827121228423
2017-03-22 10:57:37.0254,-1.3,-1.9,2017-03-22 10:59:11.0254,-0.2,0.3,2017-03-22 11:02:14.0254,3.0,0.9,2017-03-22 11:06:39.0254,0.7,-0.4,1.0511127756192962,-1.6027067991503527,-1.037837046723534,-0.41672156380600733,1.3051734457045976,0.1175065819096538,-1.2051260482573245,-0.031204942808555527
2017-03-22 10:57:37.0260,-2.0,-2.1,2017-03-22 10:59:11.0260,-0.6,0.3,2017-03-22 11:02:14.0260,2.6,0.8,2017-03-22 11:06:39.0260,0.4,-0.5,1.0512381575472907,-1.6387583564851618,-1.0912232670605333,-0.4066549233980136,1.2843894652437713,0.12576576145363455,-1.1798332976549135,-0.044372082204990115
2017-03-22 10:57:37.0266,-2.2,-2.2,2017-03-22 10:59:11.0266,-0.9,0.4,2017-03-22 11:02:14.0266,2.5,0.8,2017-03-22 11:06:39.0266,0.1,-0.5,1.0530913256062178,-1.6725587432537161,-1.1446431178366734,-0.396321425758267,1.260559512688067,0.1370907122811117,-1.142180776783652,-0.04916061556773164
2017-03-22 10:57:37.0272,-2.4,-2.3,2017-03-22 10:59:11.0272,-1.1,0.5,2017-03-22 11:02:14.0272,2.4,0.9,2017-03-22 11:06:39.0272,0.2,-0.4,1.0560846974887708,-1.7034454655614184,-1.1977781888147758,-0.38563007350536016,1.234149810042833,0.15126418081577736,-1.091748498034084,-0.04656634403844344
2017-03-22 10:57:37.0277,-2.3,-2.3,2017-03-22 10:59:11.0277,-1.1,0.4,2017-03-22 11:02:14.0277,2.3,0.8,2017-03-22 11:06:39.0277,0.3,-0.3,1.059559342566005,-1.7306317569798104,-1.2503275947781878,-0.37447928749432374,1.2056271948067045,0.1679694066789808,-1.0284878124873924,-0.037773912280227084
2017-03-22 10:57:37.0283,-2.2,-2.3,2017-03-22 10:59:11.0283,-1.0,0.6,2017-03-22 11:02:14.0283,2.2,0.9,2017-03-22 11:06:39.0283,0.6,-0.2,1.0628035626187324,-1.7532340790779561,-1.3020132652002794,-0.3627548180269,1.1754450704478792,0.18680068798192317,-0.9527239190985097,-0.024110426023458066
2017-03-22 10:57:37.0289,-1.9,-2.1,2017-03-22 10:59:11.0289,-0.8,0.7,2017-03-22 11:02:14.0289,2.2,0.9,2017-03-22 11:06:39.0289,0.8,-0.3,1.0650770384969734,-1.7703014886501172,-1.3525804092999871,-0.3503258792010334,1.1440311319819172,0.2072777728735241,-0.8651444694751564,-0.006994019888984331
2017-03-22 10:57:37.0295,-1.6,-2.1,2017-03-22 10:59:11.0295,-0.7,0.7,2017-03-22 11:02:14.0295,2.3,1.0,2017-03-22 11:06:39.0295,0.9,-0.2,1.0656399932807263,-1.780845904176131,-1.4017928495768919,-0.33704017523452223,1.1117776779954391,0.22886376112591358,-0.7667750841719684,0.012120613073720891
2017-03-22 10:57:37.0301,-1.6,-2.0,2017-03-22 10:59:11.0301,-0.8,0.8,2017-03-22 11:02:14.0301,2.4,1.1,2017-03-22 11:06:39.0301,0.9,-0.1,1.0637861178421368,-1.7838726934397444,-1.4494239160639677,-0.32271870867921154,1.0790349733893974,0.25098596574009713,-0.6589434708873125,0.031797578474989235
2017-03-22 10:57:37.0307,-1.5,-2.0,2017-03-22 10:59:11.0307,-0.6,0.9,2017-03-22 11:02:14.0307,2.5,1.2,2017-03-22 11:06:39.0307,1.1,0.0,1.0588774421455234,-1.778411296241089,-1.4952444035364456,-0.307151373445087,1.0461077582215657,0.27305895831963806,-0.5432343980015456,0.050673832693394594
2017-03-22 10:57:37.0313,-1.4,-2.0,2017-03-22 10:59:11.0313,-0.5,1.0,2017-03-22 11:02:14.0313,2.3,1.3,2017-03-22 11:06:39.0313,1.2,0.1,1.0503789879399679,-1.763545739016891,-1.5390096198178096,-0.29009433174239585,1.0132546703680239,0.29450882171544657,-0.421438040842905,0.0675097769452134
2017-03-22 10:57:37.0319,-1.2,-1.9,2017-03-22 10:59:11.0319,-0.3,1.0,2017-03-22 11:02:14.0319,2.5,1.5,2017-03-22 11:06:39.0319,1.5,0.1,1.0378909073111375,-1.7384448951130087,-1.5804478005366578,-0.27127005678126104,0.9806901160680856,0.3147974804439312,-0.2954942772211137,0.08123437821280981
2017-03-22 10:57:37.0325,-1.1,-1.9,2017-03-22 10:59:11.0325,-0.2,1.1,2017-03-22 11:02:14.0325,2.5,1.7,2017-03-22 11:06:39.0325,1.6,0.0,1.0211758600645757,-1.7023922339874595,-1.6192521468451357,-0.25037069349002616,0.9485879982827216,0.33344589326786206,-0.16743542098087277,0.09098307870115738
2017-03-22 10:57:37.0331,-1.0,-1.8,2017-03-22 10:59:11.0331,-0.2,0.9,2017-03-22 11:02:14.0331,2.5,1.7,2017-03-22 11:06:39.0331,1.6,0.0,1.000179587115381,-1.6548146241195518,-1.655078421128825,-0.22706504986919218,0.9170866813163027,0.35005489276427953,-0.03932962419046364,0.09612717621054737
2017-03-22 10:57:37.0336,-1.0,-1.9,2017-03-22 10:59:11.0336,-0.5,0.8,2017-03-22 11:02:14.0336,2.5,1.7,2017-03-22 11:06:39.0336,1.6,0.0,0.9750430027252639,-1.595309529107162,-1.68754936632388,-0.20100910547956263,0.8862946154026043,0.3643225637322203,0.08677329754173772,0.09629387158468643
2017-03-22 10:57:37.0342,-1.5,-2.1,2017-03-22 10:59:11.0342,-0.8,0.7,2017-03-22 11:02:14.0342,2.1,1.5,2017-03-22 11:06:39.0342,1.3,-0.2,0.9461046636122841,-1.5236696782941588,-1.716266226894463,-0.1718594683225261,0.8562961650496489,0.37605727285587387,0.20889253635311175,0.091376705823977
2017-03-22 10:57:37.0348,-1.8,-2.1,2017-03-22 10:59:11.0348,-1.0,0.8,2017-03-22 11:02:14.0348,2.0,1.6,2017-03-22 11:06:39.0348,1.2,-0.2,0.9138931489362335,-1.4399040408581116,-1.740826498547682,-0.1392888109364634,0.8271573651047517,0.3851857703614561,0.3251631194000047,0.08153658154227274
2017-03-22 10:57:37.0354,-1.8,-2.1,2017-03-22 10:59:11.0354,-1.3,0.6,2017-03-22 11:02:14.0354,2.0,1.5,2017-03-22 11:06:39.0354,1.2,-0.3,0.8791096135375157,-1.3442537689196006,-1.760845973567098,-0.10300204877515108,0.7989315141818149,0.39175612393409814,0.43387914052720533,0.06719394022318333
2017-03-22 10:57:37.0360,-1.9,-1.9,2017-03-22 10:59:11.0360,-1.3,0.5,2017-03-22 11:02:14.0360,2.1,1.5,2017-03-22 11:06:39.0360,1.4,-0.3,0.8426014287071774,-1.2372017996272577,-1.7759824339179884,-0.06275192279867221,0.771664628898933,0.3959355593632181,0.5335338703928385,0.049012918247167726
2017-03-22 10:57:37.0366,-2.0,-1.7,2017-03-22 10:59:11.0366,-1.4,0.7,2017-03-22 11:02:14.0366,2.0,1.5,2017-03-22 11:06:39.0366,1.6,-0.2,0.8053283013606561,-1.1194750631014418,-1.7859581246386673,-0.0183527069421406,0.7454007796021626,0.3980035443171853,0.622856983469061,0.027878414185542603
2017-03-22 10:57:37.0372,-2.1,-1.6,2017-03-22 10:59:11.0372,-1.3,0.7,2017-03-22 11:02:14.0372,2.0,1.4,2017-03-22 11:06:39.0372,1.9,-0.2,0.7683225548651098,-0.9920386807258248,-1.790578423209871,0.03030903254249386,0.7201872330862357,0.39834066379901195,0.7008485337900867,0.004866986782599488
2017-03-22 10:57:37.0378,-2.1,-1.5,2017-03-22 10:59:11.0378,-1.1,0.9,2017-03-22 11:02:14.0378,2.1,1.3,2017-03-22 11:06:39.0378,2.0,-0.2,0.7326454215034748,-0.8560820391002246,-1.7897448024829858,0.08326736083195145,0.6960792039493455,0.3974140092043928,0.7668085786686999,-0.01878757149945779
2017-03-22 10:57:37.0384,-2.2,-1.3,2017-03-22 10:59:11.0384,-1.1,1.0,2017-03-22 11:02:14.0384,2.2,1.2,2017-03-22 11:06:39.0384,2.1,-0.2,0.6993412955086473,-0.7129970816890171,-1.7834610983541512,0.14047389674518213,0.6731439113688142,0.39575994014227645,0.8203607651552444,-0.041733199960491116
2017-03-22 10:57:37.0390,-2.5,-1.2,2017-03-22 10:59:11.0390,-1.0,1.0,2017-03-22 11:02:14.0390,2.2,1.2,2017-03-22 11:06:39.0390,2.1,-0.2,0.6693919541206548,-0.5643495278583964,-1.771833054963789,0.20179862830328238,0.651463573396383,0.39396516894144273,0.8614679387130082,-0.06254228037904885
2017-03-22 10:57:37.0395,-2.6,-1.0,2017-03-22 10:59:11.0395,-0.8,1.2,2017-03-22 11:02:14.0395,2.1,1.0,2017-03-22 11:06:39.0395,2.3,-0.2,0.643672777233911,-0.4118440152698695,-1.7550619773324778,0.26703416184518514,0.6311369659191981,0.39264714466658185,0.8904379446643439,-0.07975721333182804
2017-03-22 10:57:37.0401,-2.7,-0.9,2017-03-22 10:59:11.0401,-0.5,1.4,2017-03-22 11:02:14.0401,2.1,1.0,2017-03-22 11:06:39.0401,2.3,-0.2,0.6229129674859741,-0.25728438335476644,-1.7334339857730974,0.3359026816544859,0.612279247637859,0.3924346637465774,0.9079182013010223,-0.09193783452271642
2017-03-22 10:57:37.0407,-2.7,-0.7,2017-03-22 10:59:11.0407,-0.2,1.7,2017-03-22 11:02:14.0407,2.1,1.2,2017-03-22 11:06:39.0407,2.2,-0.3,0.6076616561094386,-0.10253047662865804,-1.7073067905271664,0.4080647266674119,0.595019900442411,0.39394950544501295,0.9148782408512561,-0.09770945808598157
2017-03-22 10:57:37.0413,-2.7,-0.5,2017-03-22 10:59:11.0413,-0.2,1.6,2017-03-22 11:02:14.0413,2.1,1.3,2017-03-22 11:06:39.0413,2.1,-0.4,0.5982615482970246,0.05054705558440232,-1.6770960196769267,0.4831288285692799,0.5794988234238215,0.39778969121694513,0.9125801836760155,-0.09581012145791212
2017-03-22 10:57:37.0419,-2.7,-0.4,2017-03-22 10:59:11.0419,-0.3,1.5,2017-03-22 11:02:14.0419,2.1,1.4,2017-03-22 11:06:39.0419,2.1,-0.4,0.5948314255817736,0.20011245537905964,-1.6432628420129574,0.560661138426585,0.5658608166951535,0.40451472740463945,0.9025379744261608,-0.0851353991459082
2017-03-22 10:57:37.0425,-3.0,-0.4,2017-03-22 10:59:11.0425,-0.8,1.5,2017-03-22 11:02:14.0425,1.7,1.3,2017-03-22 11:06:39.0425,2.0,-0.6,0.5972584216637317,0.34440958351974693,-1.606303896629493,0.6401944061871703,0.5542488874753688,0.4146329653165092,0.8864670676156664,-0.0647790017810917
2017-03-22 10:57:37.0431,-3.0,-0.3,2017-03-22 10:59:11.0431,-1.1,1.5,2017-03-22 11:02:14.0431,1.6,1.3,2017-03-22 11:06:39.0431,1.6,-0.6,0.6052005548367932,0.48180432894580605,-1.5667435082506909,0.7212359990135204,0.5447969984274676,0.4285910530883534,0.8662269930346056,-0.034067340669736
2017-03-22 10:57:37.0437,-2.7,-0.1,2017-03-22 10:59:11.0437,-1.1,1.7,2017-03-22 11:02:14.0437,1.6,1.4,2017-03-22 11:06:39.0437,1.5,-0.5,0.618099532158296,0.6108235125212699,-1.5251271419322239,0.8032749289789564,0.5376230213298763,0.44676537100047864,0.8437597748908936,0.007413637727030198
2017-03-22 10:57:37.0443,-2.6,0.0,2017-03-22 10:59:11.0443,-1.1,1.7,2017-03-22 11:02:14.0443,1.6,1.4,2017-03-22 11:06:39.0443,1.5,-0.5,0.6352033142968105,0.730189252838398,-1.4820143903516017,0.8857880231976748,0.5328226944458503,0.46945530608499536,0.8210274398911526,0.05980073880606863
2017-03-22 10:57:37.0449,-2.3,0.0,2017-03-22 10:59:11.0449,-1.0,1.7,2017-03-22 11:02:14.0449,1.6,1.5,2017-03-22 11:06:39.0449,1.6,-0.4,0.6555973537782047,0.8388478863157235,-1.437969705763396,0.9682454106010169,0.5304652662103475,0.49687819797017163,0.7999517306588755,0.1229458562994052
2017-03-22 10:57:37.0455,-2.1,0.2,2017-03-22 10:59:11.0455,-0.9,1.9,2017-03-22 11:02:14.0455,1.6,1.5,2017-03-22 11:06:39.0455,1.7,-0.3,0.6782428638011812,0.935992644523418,-1.3935495534104239,1.050115471013017,0.5305912580089074,0.5291657647245035,0.7823586106798626,0.19641872632550283
2017-03-22 10:57:37.0460,-2.1,0.2,2017-03-22 10:59:11.0460,-0.7,2.1,2017-03-22 11:02:14.0460,1.8,1.7,2017-03-22 11:06:39.0460,1.8,-0.1,0.7020200382176962,1.0210794171869653,-1.3492854621032324,1.1308693367082272,0.533212453190711,0.5663618026596776,0.7699293240127201,0.2795198869976112
