TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed
2015-09-09 10:48:05.0000,0.0,0.0,2015-09-09 10:54:01.0000,0.0,0.0,2015-09-09 10:56:45.0000,0.0,0.0,-0.1591793450385925,-0.10764965802442154,0.7696738222036209,-0.48725839872188653,0.1599822719664756,0.1227030359317833
2015-09-09 10:48:05.0006,-0.1,0.6,2015-09-09 10:54:01.0006,-0.1,0.1,2015-09-09 10:56:45.0006,-0.2,-0.5,-0.16043240036029324,-0.06908510774288547,0.7666886902486021,-0.49740129299517655,0.15768571269295173,0.11168859192057871
2015-09-09 10:48:05.0012,-0.3,0.5,2015-09-09 10:54:01.0012,-0.3,0.0,2015-09-09 10:56:45.0012,-0.3,-0.4,-0.161687331436349,-0.031026423084758482,0.7639868829778755,-0.5067898215620609,0.15559252650230498,0.10125566507033085
2015-09-09 10:48:05.0018,-0.3,0.6,2015-09-09 10:54:01.0018,-0.3,0.0,2015-09-09 10:56:45.0018,-0.2,-0.4,-0.16296352732096292,0.0058838626854516365,0.7615825864248218,-0.5148990039337212,0.1537405183082661,0.09161149270817738
2015-09-09 10:48:05.0024,-0.2,0.6,2015-09-09 10:54:01.0024,-0.2,0.0,2015-09-09 10:56:45.0024,0.0,-0.3,-0.16426852750296073,0.041030960655722974,0.7594802015369921,-0.5212297296749906,0.15215857930833931,0.08292980063164389
2015-09-09 10:48:05.0030,-0.1,0.7,2015-09-09 10:54:01.0030,-0.1,0.0,2015-09-09 10:56:45.0030,-0.1,-0.3,-0.16559436959502066,0.07384191710092497,0.7576733520211495,-0.5253210563964779,0.15086572456262773,0.07534200156137251
2015-09-09 10:48:05.0035,0.0,0.8,2015-09-09 10:54:01.0035,-0.1,0.0,2015-09-09 10:56:45.0035,-0.1,-0.4,-0.16691433004407286,0.10379813474218995,0.7561442981479028,-0.5267623026698001,0.14987054885869772,0.06893032977816464
2015-09-09 10:48:05.0041,0.1,1.0,2015-09-09 10:54:01.0041,0.0,-0.1,2015-09-09 10:56:45.0041,0.0,-0.2,-0.1681803262487884,0.13044600506805026,0.7548637335674168,-0.5252046943051157,0.1491710692086092,0.06372317896999612
2015-09-09 10:48:05.0047,0.3,1.1,2015-09-09 10:54:01.0047,0.0,-0.1,2015-09-09 10:56:45.0047,0.0,-0.2,-0.16932134452082206,0.15340540271807138,0.7537908688554376,-0.5203722703289151,0.14875487921002079,0.05969274926117588
2015-09-09 10:48:05.0053,0.4,1.2,2015-09-09 10:54:01.0053,0.0,-0.1,2015-09-09 10:56:45.0053,0.0,-0.3,-0.17024329943628516,0.17237585148093024,0.7528736691225898,-0.5120717080343546,0.1485995238682683,0.05675497711231033
2015-09-09 10:48:05.0059,0.3,1.2,2015-09-09 10:54:01.0059,0.0,0.0,2015-09-09 10:56:45.0059,-0.1,-0.3,-0.1708307010456216,0.1871402338935508,0.7520491134189193,-0.5002006937436532,0.14867300666350386,0.05477161793454657
2015-09-09 10:48:05.0065,0.2,1.2,2015-09-09 10:54:01.0065,0.0,-0.1,2015-09-09 10:56:45.0065,-0.1,-0.2,-0.17095040179184273,0.19756599278015777,0.7512433732619991,-0.4847544537510623,0.14893436057156725,0.053554274658720036
2015-09-09 10:48:05.0071,0.2,1.2,2015-09-09 10:54:01.0071,0.0,-0.1,2015-09-09 10:56:45.0071,-0.1,0.0,-0.17045752516190446,0.2036038628151893,0.7503718568305775,-0.4658300670432618,0.14933424402207954,0.05287010753317235
2015-09-09 10:48:05.0077,0.2,1.3,2015-09-09 10:54:01.0077,-0.1,-0.1,2015-09-09 10:56:45.0077,0.0,0.0,-0.16920347310574685,0.205284264955245,0.749339125582168,-0.4436282047188527,0.14981554901796829,0.05244891498737927
2015-09-09 10:48:05.0083,0.3,1.1,2015-09-09 10:54:01.0083,-0.1,0.0,2015-09-09 10:56:45.0083,0.0,0.0,-0.1670457046049755,0.2027115877937082,0.748038754775819,-0.4184519844034434,0.15031402525660822,0.0519912540989306
2015-09-09 10:48:05.0089,0.0,0.9,2015-09-09 10:54:01.0089,-0.2,0.0,2015-09-09 10:56:45.0089,-0.1,-0.3,-0.16385879241273346,0.1960566637917282,0.7463532722271263,-0.3907027001552338,0.150758937005173,0.05117729266872492
2015-09-09 10:48:05.0094,-0.3,0.7,2015-09-09 10:54:01.0094,-0.5,0.0,2015-09-09 10:56:45.0094,-0.2,-0.4,-0.15954609932142852,0.18554782161960534,0.74415436186458,-0.3608722930294754,0.1510737897170121,0.04967615498694394
2015-09-09 10:48:05.0100,-0.4,0.7,2015-09-09 10:54:01.0100,-0.5,0.1,2015-09-09 10:56:45.0100,-0.3,-0.5,-0.15405127445149117,0.17146094685183574,0.7413035481227823,-0.3295325608682022,0.15117719223272624,0.04715560858095994
2015-09-09 10:48:05.0106,-0.4,0.8,2015-09-09 10:54:01.0106,-0.4,0.4,2015-09-09 10:56:45.0106,-0.2,-0.5,-0.14736868328451325,0.154108994200567,0.7376535678601995,-0.2973212637517432,0.1509839432562041,0.04329199023691547
2015-09-09 10:48:05.0112,-0.3,0.7,2015-09-09 10:54:01.0112,-0.4,0.6,2015-09-09 10:56:45.0112,-0.2,-0.4,-0.13955189191053755,0.13383135793932222,0.7330505747653953,-0.26492545945972,0.15040642809292304,0.03778025083222193
2015-09-09 10:48:05.0118,-0.4,0.7,2015-09-09 10:54:01.0118,-0.2,0.9,2015-09-09 10:56:45.0118,-0.3,-0.3,-0.13071944019127393,0.11098343790925802,0.7273372111644573,-0.23306258591564058,0.14935637666807694,0.03034390926224766
2015-09-09 10:48:05.0124,-0.3,0.6,2015-09-09 10:54:01.0124,-0.3,0.9,2015-09-09 10:56:45.0124,-0.3,-0.2,-0.12105733544888589,0.08592666413248637,0.7203564515193857,-0.20245996436991823,0.14774697702989625,0.020744576867926814
