TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed
2016-03-09 10:11:19.0000,0.0,0.0,2016-03-09 10:14:38.0000,0.0,0.0,2016-03-09 10:15:06.0000,0.0,0.0,-0.37515964432528404,0.0009839148336990302,0.483272220124283,0.5998681639860203,-2.4847102445701212,-0.26505709287554347
2016-03-09 10:11:19.0006,-0.1,-0.4,2016-03-09 10:14:38.0006,0.0,-0.3,2016-03-09 10:15:06.0006,0.0,0.0,-0.4363481684120804,-0.03850826964263657,0.4832799458167205,0.5651212438540306,-2.353627171219102,-0.2725500182876957
2016-03-09 10:11:19.0012,-0.3,-0.5,2016-03-09 10:14:38.0012,-0.1,-0.6,2016-03-09 10:15:06.0012,0.0,-0.1,-0.4976468790414977,-0.07695068265438222,0.4827553106784873,0.5304924000556455,-2.2246830776310653,-0.2781860855901077
2016-03-09 10:11:19.0018,-0.4,-0.5,2016-03-09 10:14:38.0018,-0.1,-0.7,2016-03-09 10:15:06.0018,0.0,-0.2,-0.5584573690770401,-0.11333464930138493,0.48139364720260575,0.49645419494178433,-2.0998023723849952,-0.2809905469958511
2016-03-09 10:11:19.0024,-0.3,-0.4,2016-03-09 10:14:38.0024,-0.1,-0.6,2016-03-09 10:15:06.0024,0.4,-0.3,-0.6181489865646161,-0.1467138161082578,0.4789100025874469,0.46342106828980134,-1.9807154777111384,-0.28007073217441386
2016-03-09 10:11:19.0030,-0.3,-0.5,2016-03-09 10:14:38.0030,0.0,-0.5,2016-03-09 10:15:06.0030,0.7,-0.2,-0.6760590160047638,-0.17623136680609522,0.4750504706101582,0.4317274009883408,-1.8688850637050682,-0.2746421797774429
2016-03-09 10:11:19.0035,-0.2,-0.4,2016-03-09 10:14:38.0035,0.0,-0.5,2016-03-09 10:15:06.0035,1.0,-0.1,-0.7314937383826743,-0.2011423883735516,0.46960325961055654,0.4016130716722216,-1.7654433936840865,-0.2640517766721845
2016-03-09 10:11:19.0041,-0.2,-0.3,2016-03-09 10:14:38.0041,0.0,-0.5,2016-03-09 10:15:06.0041,1.2,0.0,-0.7837309038484704,-0.22083076021594272,0.4624090464163405,0.373217385033044,-1.6711444334319372,-0.2477972407034887
2016-03-09 10:11:19.0047,-0.3,-0.2,2016-03-09 10:14:38.0047,0.0,-0.4,2016-03-09 10:15:06.0047,1.6,0.1,-0.8320243166794988,-0.23482046737817697,0.4533700535770048,0.3465814290706922,-1.586334198787817,-0.22554252087858065
2016-03-09 10:11:19.0053,-0.2,-0.1,2016-03-09 10:14:38.0053,0.1,-0.3,2016-03-09 10:15:06.0053,1.5,0.1,-0.8756112629039345,-0.24278167805402365,0.4424572335588335,0.321658209078866,-1.5109421941846317,-0.1971289001750939
