TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed
2003-09-19 10:51:58.0000,0.0,0.0,2003-09-19 10:55:19.0000,0.0,0.0,2003-09-19 10:56:02.0000,0.0,0.0,-1.1898647261396562,-0.2888135013177803,1.4562114557128691,0.4722068707917586,2.5911355532109095,0.9106527481554121
2003-09-19 10:51:58.0006,0.0,0.8,2003-09-19 10:55:19.0006,0.0,0.0,2003-09-19 10:56:02.0006,-0.1,0.1,-1.1876637619496604,-0.07431273977911639,1.4295540850344757,0.5638608379384363,2.427902919162853,0.9124014269967194
2003-09-19 10:51:58.0012,0.0,1.0,2003-09-19 10:55:19.0012,-0.1,0.1,2003-09-19 10:56:02.0012,-0.4,0.0,-1.185207833601619,0.13657899429330503,1.4034896262784473,0.6542601040138546,2.2683292411571183,0.9148107490024902
2003-09-19 10:51:58.0018,0.0,1.2,2003-09-19 10:55:19.0018,-0.1,0.2,2003-09-19 10:56:02.0018,-0.5,0.0,-1.1821410583391645,0.3404572339271152,1.3777827390251205,0.742147830386476,2.114777006014018,0.9181992981763917
2003-09-19 10:51:58.0024,0.0,1.4,2003-09-19 10:55:19.0024,0.0,0.3,2003-09-19 10:56:02.0024,-0.6,0.0,-1.1781249137933245,0.5341239335250376,1.3522061569995376,0.8263341594363713,1.969477958258672,0.9228976911466229
2003-09-19 10:51:58.0030,0.0,1.5,2003-09-19 10:55:19.0030,0.0,0.6,2003-09-19 10:56:02.0030,-0.7,0.2,-1.1728474971937084,0.7146815904612857,1.326558042933028,0.9057297504089458,1.8344792552419347,0.9292485555178387
2003-09-19 10:51:58.0035,0.0,1.6,2003-09-19 10:55:19.0035,0.0,0.8,2003-09-19 10:56:02.0035,-0.7,0.2,-1.166032011720814,0.8796134011867415,1.3006770992376624,0.9793760427229323,1.7115943544935956,0.9376040323808923
2003-09-19 10:51:58.0041,0.0,1.7,2003-09-19 10:55:19.0041,0.0,1.1,2003-09-19 10:56:02.0041,-0.6,0.3,-1.157444245416615,1.0268465391199875,1.274454557087754,1.046470938614337,1.6023598682692162,0.9483203776819349
2003-09-19 10:51:58.0047,0.0,1.7,2003-09-19 10:55:19.0047,0.1,1.1,2003-09-19 10:56:02.0047,-0.6,0.2,-1.1468988188563378,1.1547967673077817,1.2478422504755335,1.106388632387388,1.5079991727136897,0.9617493703095523
2003-09-19 10:51:58.0053,0.0,1.7,2003-09-19 10:55:19.0053,0.1,1.1,2003-09-19 10:56:02.0053,-0.7,0.2,-1.1342639939241692,1.2623936853912525,1.220856146773268,1.1586925139375803,1.4293931725580793,0.978226452267674
2003-09-19 10:51:58.0059,0.0,1.7,2003-09-19 10:55:19.0059,0.0,1.1,2003-09-19 10:56:02.0059,-0.7,0.1,-1.1194648598878827,1.3490869176673133,1.193574949743637,1.203140456914483,1.3670583855730354,0.9980558153873419
2003-09-19 10:51:58.0065,0.0,1.6,2003-09-19 10:55:19.0065,0.0,1.0,2003-09-19 10:56:02.0065,-0.8,0.2,-1.1024847472454775,1.4148344436552271,1.166133716680119,1.239682319914127,1.3211324552346757,1.0214929587761499
2003-09-19 10:51:58.0071,0.0,1.5,2003-09-19 10:55:19.0071,-0.1,0.9,2003-09-19 10:56:02.0071,-0.9,0.2,-1.0833647675114586,1.4600750231132813,1.1387128269150746,1.2684500532871368,1.2913672797153375,1.0487255163825213
2003-09-19 10:51:58.0077,0.0,1.4,2003-09-19 10:55:19.0077,-0.2,0.8,2003-09-19 10:56:02.0077,-0.9,0.2,-1.0622014414035106,1.485687244976785,1.1115230617275231,1.2897413260155095,1.2771300735714108,1.0798533670982786
2003-09-19 10:51:58.0083,0.1,1.3,2003-09-19 10:55:19.0083,-0.3,0.7,2003-09-19 10:56:02.0083,-0.9,0.2,-1.0391424611555156,1.4929381070410155,1.0847879470906812,1.3039980020806585,1.2774127758681095,1.114869197793771
2003-09-19 10:51:58.0089,0.1,1.3,2003-09-19 10:55:19.0089,-0.3,0.6,2003-09-19 10:56:02.0089,-0.9,0.1,-1.0143807318439162,1.483424188443909,1.0587248194630394,1.3117810623811057,1.2908502379597278,1.1536408118143566
2003-09-19 10:51:58.0094,0.1,1.2,2003-09-19 10:55:19.0094,-0.5,0.5,2003-09-19 10:56:02.0094,-1.1,0.0,-0.988146936690746,1.4590084067172282,1.0335262645707577,1.3137436645735803,1.31574755800719,1.1958965632615097
2003-09-19 10:51:58.0100,0.1,1.2,2003-09-19 10:55:19.0100,-0.6,0.6,2003-09-19 10:56:02.0100,-1.1,0.0,-0.9607009498915446,1.4217550810923745,1.0093436291887417,1.3106039558623257,1.3501167892883312,1.241215323470707
2003-09-19 10:51:58.0106,0.2,1.3,2003-09-19 10:55:19.0106,-0.6,0.7,2003-09-19 10:56:02.0106,-1.0,0.0,-0.9323224668257353,1.373865603156449,0.9862742054897837,1.3031190183997656,1.3917230232795583,1.289022306329126
2003-09-19 10:51:58.0112,0.2,1.3,2003-09-19 10:55:19.0112,-0.6,0.8,2003-09-19 10:56:02.0112,-1.0,0.1,-0.9033012445084853,1.3176165052011157,0.964353424770939,1.2920609754871168,1.4381394937291607,1.3385918583835583
2003-09-19 10:51:58.0118,0.2,1.4,2003-09-19 10:55:19.0118,-0.6,0.7,2003-09-19 10:56:02.0118,-0.9,0.1,-0.873927354382909,1.255301183805642,0.9435529703776657,1.2781958917253657,1.4868108481150124,1.3890579567301249
2003-09-19 10:51:58.0124,0.2,1.4,2003-09-19 10:55:19.0124,-0.6,0.7,2003-09-19 10:56:02.0124,-0.7,0.3,-0.8444818396336766,1.189176056141055,0.9237851624546021,1.2622657417557486,1.535123141194052,1.4394326881887496
2003-09-19 10:51:58.0130,0.3,1.3,2003-09-19 10:55:19.0130,-0.5,0.8,2003-09-19 10:56:02.0130,-0.7,0.3,-0.8152281343205837,1.121411564896995,0.9049133447373006,1.2449734447331808,1.580478517374676,1.488632460251244
2003-09-19 10:51:58.0136,0.3,1.3,2003-09-19 10:55:19.0136,-0.4,0.9,2003-09-19 10:56:02.0136,-0.6,0.4,-0.7864045501118884,1.0540482378872906,0.8867673792758887,1.226970759678228,1.6203720545052795,1.5355111669406196
2003-09-19 10:51:58.0142,0.3,1.2,2003-09-19 10:55:19.0142,-0.2,0.9,2003-09-19 10:56:02.0142,-0.5,0.6,-0.7582180761401729,0.988957940496718,0.8691627803838793,1.2088486915347434,1.6524679037071694,1.5788990371875886
2003-09-19 10:51:58.0148,0.3,1.1,2003-09-19 10:55:19.0148,-0.1,0.9,2003-09-19 10:56:02.0148,-0.5,0.7,-0.7308396614240882,0.9278104909459561,0.8519215534781501,1.1911299771888868,1.6746717024429199,1.6176454528904687
2003-09-19 10:51:58.0153,0.3,1.0,2003-09-19 10:55:19.0153,0.0,0.9,2003-09-19 10:56:02.0153,-0.3,1.0,-0.7044010508316166,0.8720458885348257,0.8348925230604511,1.1742632312841506,1.6851962525315696,1.650663659615071
2003-09-19 10:51:58.0159,0.3,0.9,2003-09-19 10:55:19.0159,0.0,0.7,2003-09-19 10:56:02.0159,-0.3,1.0,-0.6789931378067741,0.8228524888486057,0.81796890549729,1.1586184403455408,1.6826176282582852,1.6769750389940716
2003-09-19 10:51:58.0165,0.3,0.9,2003-09-19 10:55:19.0165,0.1,0.7,2003-09-19 10:56:02.0165,-0.3,1.2,-0.6546657046593203,0.7811515102687184,0.8011011349336309,1.1444836720318121,1.6659192167809322,1.6957505134509563
2003-09-19 10:51:58.0171,0.3,0.8,2003-09-19 10:55:19.0171,0.0,0.6,2003-09-19 10:56:02.0171,-0.3,1.2,-0.6314283611837659,0.7475882459804227,0.7843034603223864,1.132063063120509,1.6345217076094172,1.7063467445315923
2003-09-19 10:51:58.0177,0.3,0.7,2003-09-19 10:55:19.0177,-0.1,0.5,2003-09-19 10:56:02.0177,-0.5,1.2,-0.6092524697225206,0.7225302761641091,0.7676535378350909,1.121476311506227,1.588297733022865,1.7083350684680725
2003-09-19 10:51:58.0183,0.4,0.8,2003-09-19 10:55:19.0183,-0.3,0.5,2003-09-19 10:56:02.0183,-0.6,1.2,-0.5880738579631369,0.7060728324100825,0.75128506872949,1.112759985972562,1.5275706649505023,1.7015215586331385
