TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed
2008-01-17 10:43:44.0000,0.0,0.0,2008-01-17 10:46:17.0000,0.0,0.0,2008-01-17 10:48:00.0000,0.0,0.0,-1.298143985763441,0.4753984246599881,0.4618311833338816,0.38112055663509514,0.41222280047456544,0.43420158723508245
2008-01-17 10:43:44.0006,0.0,-0.7,2008-01-17 10:46:17.0006,-0.3,-0.4,2008-01-17 10:48:00.0006,-0.2,-0.1,-1.2988339103887225,0.4985432956591711,0.4300554996687847,0.3400181366782898,0.41653179112767935,0.4501050072242642
2008-01-17 10:43:44.0012,0.0,-0.9,2008-01-17 10:46:17.0012,-0.9,-0.8,2008-01-17 10:48:00.0012,-0.5,-0.3,-1.2992886158480799,0.5213602251438076,0.3996585192786606,0.2996006594462178,0.4215858397039661,0.4662870663934888
2008-01-17 10:43:44.0018,0.0,-0.9,2008-01-17 10:46:17.0018,-1.0,-0.7,2008-01-17 10:48:00.0018,-0.5,-0.2,-1.2991982595638072,0.5434181295385845,0.37141492414128385,0.2604743057681298,0.4274662694512616,0.482728728719951
2008-01-17 10:43:44.0024,0.0,-0.7,2008-01-17 10:46:17.0024,-1.0,-0.7,2008-01-17 10:48:00.0024,-0.5,-0.1,-1.2982661628585126,0.5642662597018933,0.34602697660144166,0.22320967939473432,0.434210011311409,0.4993894739225124
2008-01-17 10:43:44.0030,0.0,-0.3,2008-01-17 10:46:17.0030,-0.8,-0.6,2008-01-17 10:48:00.0030,-0.3,0.0,-1.296216608278347,0.5834357754810192,0.32409830575202253,0.18832598310364657,0.4418024232978912,0.5162024565996227
2008-01-17 10:43:44.0035,0.0,0.0,2008-01-17 10:46:17.0035,-0.6,-0.5,2008-01-17 10:48:00.0035,-0.2,0.0,-1.2928020931784374,0.6004465965821142,0.30611377980872945,0.1562793711919464,0.45017369621757686,0.5330715701710812
2008-01-17 10:43:44.0041,0.0,0.2,2008-01-17 10:46:17.0041,-0.3,-0.3,2008-01-17 10:48:00.0041,0.0,0.1,-1.2878098480107854,0.6148194332782926,0.29242619530795566,0.12745571276361098,0.45919909634827066,0.5498705773450691
2008-01-17 10:43:44.0047,0.0,0.4,2008-01-17 10:46:17.0047,-0.1,-0.1,2008-01-17 10:48:00.0047,0.2,0.2,-1.281067434250796,0.6260920678668647,0.28324968768744907,0.10216734884407504,0.46870279579323154,0.5664442352925528
2008-01-17 10:43:44.0053,0.0,0.6,2008-01-17 10:46:17.0053,0.0,-0.1,2008-01-17 10:48:00.0053,0.3,0.2,-1.2724472480106779,0.6338383802395003,0.2786591054557213,0.08065293985136995,0.4784646350106701,0.5826111673357485
2008-01-17 10:43:44.0059,0.0,0.7,2008-01-17 10:46:17.0059,0.1,-0.1,2008-01-17 10:48:00.0059,0.3,0.3,-1.2618697732204474,0.6376883213479335,0.2785941791314411,0.06307923483858323,0.48822889928172153,0.5981681148542021
2008-01-17 10:43:44.0065,0.0,0.7,2008-01-17 10:46:17.0065,0.0,-0.1,2008-01-17 10:48:00.0065,0.5,0.3,-1.249305455237238,0.6373470127054073,0.28286717519596194,0.04954356727310162,0.4977140885365015,0.6128951415768784
2008-01-17 10:43:44.0071,0.0,0.6,2008-01-17 10:46:17.0071,0.0,-0.1,2008-01-17 10:48:00.0071,0.6,0.4,-1.2347751045565194,0.6326113451911167,0.2911728155865726,0.04007606103482382,0.5066227061135887,0.6265613544677165
2008-01-17 10:43:44.0077,0.1,0.5,2008-01-17 10:46:17.0077,0.0,-0.1,2008-01-17 10:48:00.0077,0.5,0.5,-1.2183487933940076,0.6233828128575812,0.3030994897382986,0.03464084662004594,0.5146502600815239,0.6389307448135821
2008-01-17 10:43:44.0083,0.1,0.4,2008-01-17 10:46:17.0083,0.1,-0.2,2008-01-17 10:48:00.0083,0.5,0.4,-1.2001432753092596,0.6096757768513837,0.31814110669828766,0.03313597601171788,0.5214929379892159,0.6497678364092385
2008-01-17 10:43:44.0089,0.2,0.2,2008-01-17 10:46:17.0089,-0.1,-0.5,2008-01-17 10:48:00.0089,0.2,0.3,-1.180318033894723,0.5916208311708753,0.3357092686506328,0.035392142264655375,0.5268537599611927,0.6588429556663818
2008-01-17 10:43:44.0094,0.3,0.0,2008-01-17 10:46:17.0094,-0.4,-0.8,2008-01-17 10:48:00.0094,0.0,0.1,-1.1590701386251605,0.5694633665770029,0.35514576512346246,0.04117071622194821,0.5304473908873177,0.6659371012912311
2008-01-17 10:43:44.0100,0.3,0.0,2008-01-17 10:46:17.0100,-0.5,-0.8,2008-01-17 10:48:00.0100,-0.2,0.1,-1.136628139803838,0.543557753045568,0.37573566680415754,0.05016193911407205,0.5320041247732553,0.6708465498862399
2008-01-17 10:43:44.0106,0.3,0.0,2008-01-17 10:46:17.0106,-0.5,-0.7,2008-01-17 10:48:00.0106,-0.3,0.1,-1.1132452585005264,0.5143577553989374,0.39672148846315447,0.06198426177540995,0.5312737570370889,0.6733874261643447
2008-01-17 10:43:44.0112,0.3,0.0,2008-01-17 10:46:17.0112,-0.4,-0.5,2008-01-17 10:48:00.0112,-0.1,0.2,-1.089192118030495,0.48240385699456745,0.4173189223873193,0.07618573518616224,0.5280300684927731,0.6734004438701995
2008-01-17 10:43:44.0118,0.4,0.0,2008-01-17 10:46:17.0118,-0.2,-0.3,2008-01-17 10:48:00.0118,0.0,0.4,-1.0647492311196138,0.4483081245294974,0.43673448576342,0.09224806343347505,0.5220764444620173,0.6707558871542584
2008-01-17 10:43:44.0124,0.3,0.0,2008-01-17 10:46:17.0124,-0.1,-0.3,2008-01-17 10:48:00.0124,0.1,0.3,-1.040199421492271,0.41273716124171084,0.45418512267355093,0.10959355189011001,0.5132527969830328,0.6653587053735232
2008-01-17 10:43:44.0130,0.4,-0.1,2008-01-17 10:46:17.0130,0.0,-0.3,2008-01-17 10:48:00.0130,0.2,0.5,-1.0158203364924498,0.3763936192894548,0.46891945102611915,0.1275948624927869,0.5014435484855587,0.6571534124496906
2008-01-17 10:43:44.0136,0.5,-0.1,2008-01-17 10:46:17.0136,0.0,-0.4,2008-01-17 10:48:00.0136,0.4,0.5,-0.9918772042213597,0.3399967015998401,0.4802400411283277,0.14558730561377517,0.48658607347842964,0.6461283743253492
2008-01-17 10:43:44.0142,0.6,-0.1,2008-01-17 10:46:17.0142,0.0,-0.5,2008-01-17 10:48:00.0142,0.4,0.4,-0.9686160026318392,0.3042620804868096,0.48752590734379864,0.1628833447532634,0.4686787454137562,0.6323190586983144
2008-01-17 10:43:44.0148,0.6,-0.1,2008-01-17 10:46:17.0148,0.0,-0.4,2008-01-17 10:48:00.0148,0.4,0.3,-0.9462572282423876,0.26988168500343956,0.49025428875285887,0.17878899314346625,0.44778762535479727,0.6158099045473117
2008-01-17 10:43:44.0153,0.6,-0.3,2008-01-17 10:46:17.0153,0.1,-0.3,2008-01-17 10:48:00.0153,0.5,0.3,-0.9249904580751217,0.2375038550260577,0.4880207583973511,0.19262175932391765,0.4240508612401033,0.596734619245638
2008-01-17 10:43:44.0159,0.6,-0.3,2008-01-17 10:46:17.0159,0.3,-0.1,2008-01-17 10:48:00.0159,0.5,0.3,-0.9049698742071602,0.20771442751343605,0.48055670118058985,0.20372971383243949,0.3976800280484589,0.5752748857476668
2008-01-17 10:43:44.0165,0.6,-0.3,2008-01-17 10:46:17.0165,0.4,0.0,2008-01-17 10:48:00.0165,0.5,0.3,-0.8863108712700495,0.18101940256407076,0.4677432308656187,0.21151112886345505,0.3689579052484664,0.5516576197836711
2008-01-17 10:43:44.0171,0.7,-0.5,2008-01-17 10:46:17.0171,0.4,-0.2,2008-01-17 10:48:00.0171,0.3,0.0,-0.8690878152317698,0.15782991391512904,0.44962070557779127,0.21543406046589483,0.33823253673565457,0.5261510425499357
2008-01-17 10:43:44.0177,0.8,-0.8,2008-01-17 10:46:17.0177,0.0,-0.4,2008-01-17 10:48:00.0177,-0.2,-0.1,-0.8533329846522593,0.13845027949915298,0.4263931931189371,0.2150552623618837,0.3059078301499978,0.4990599353638025
2008-01-17 10:43:44.0183,0.7,-0.9,2008-01-17 10:46:17.0183,-0.1,-0.5,2008-01-17 10:48:00.0183,-0.3,-0.2,-0.839036702277545,0.1230699131640087,0.39842754579005685,0.21003793816234603,0.2724313832772607,0.4707205119476162
2008-01-17 10:43:44.0189,0.7,-0.8,2008-01-17 10:46:17.0189,-0.2,-0.4,2008-01-17 10:48:00.0189,-0.5,-0.1,-0.8261486393129612,0.11175980309753321,0.366247115987029,0.2001679723862187,0.23828059030510484,0.441495343812195
