TIME_1,RE_1,LE_1,RE_1_processed,LE_1_processed
2004-09-25 13:31:27.0000,0.0,0.0,1.3602404288964178,1.5269476594988498
2004-09-25 13:31:27.0006,0.0,-0.1,1.419322387517154,1.5206728004700265
2004-09-25 13:31:27.0012,0.0,-0.2,1.4780751277725368,1.5145228124708217
2004-09-25 13:31:27.0018,0.1,-0.3,1.535650268571538,1.50858547998528
2004-09-25 13:31:27.0024,0.3,-0.6,1.5912046960989028,1.5029305352792486
2004-09-25 13:31:27.0030,0.4,-0.8,1.6439147452761238,1.4976019605886934
2004-09-25 13:31:27.0035,0.4,-1.0,1.6929903057105875,1.492611942977359
2004-09-25 13:31:27.0041,0.4,-1.3,1.7376886101945022,1.487936969033176
2004-09-25 13:31:27.0047,0.3,-1.4,1.7773275212583246,1.483516447408913
2004-09-25 13:31:27.0053,0.2,-1.4,1.8112982350684699,1.4792541003922826
2004-09-25 13:31:27.0059,0.3,-1.3,1.8390774086660255,1.475022171998226
2004-09-25 13:31:27.0065,0.3,-1.1,1.8602387239271623,1.4706682705627045
2004-09-25 13:31:27.0071,0.4,-0.8,1.8744638042855593,1.4660244210874065
2004-09-25 13:31:27.0077,0.5,-0.6,1.8815522232296054,1.460917677225519
2004-09-25 13:31:27.0083,0.6,-0.3,1.8814301461226577,1.4551814661941604
2004-09-25 13:31:27.0089,0.6,-0.1,1.8741569924935908,1.4486667377786917
2004-09-25 13:31:27.0094,0.6,0.0,1.859929441895006,1.44125197730501
2004-09-25 13:31:27.0100,0.6,0.0,1.8390821534565458,1.4328512279607362
2004-09-25 13:31:27.0106,0.5,-0.2,1.812084717752629,1.4234194457076643
2004-09-25 13:31:27.0112,0.5,-0.6,1.779534578915267,1.4129547645176352
2004-09-25 13:31:27.0118,0.3,-1.2,1.7421459198651161,1.4014975527432045
2004-09-25 13:31:27.0124,0.2,-1.6,1.7007347619294213,1.3891264534731969
2004-09-25 13:31:27.0130,0.0,-2.0,1.6562007590475138,1.3759518764448968
