TIME_1,RE_1,LE_1,RE_1_processed,LE_1_processed
2003-09-12 12:50:12.0000,0.0,0.0,0.2756235846590079,0.31187008857630005
2003-09-12 12:50:12.0006,0.0,0.0,0.27957443116052,0.3039765838396269
2003-09-12 12:50:12.0012,-0.1,-0.1,0.28394360067469165,0.29641275007100204
2003-09-12 12:50:12.0018,-0.1,-0.2,0.28889595892142134,0.2893871241990486
2003-09-12 12:50:12.0024,-0.1,-0.2,0.29457863058724537,0.2830974293065446
2003-09-12 12:50:12.0030,-0.2,-0.2,0.3011139327553527,0.2777237273031074
2003-09-12 12:50:12.0035,-0.1,-0.1,0.30859357188530717,0.27342254419753764
2003-09-12 12:50:12.0041,-0.1,-0.1,0.3170744301316341,0.2703221815467949
2003-09-12 12:50:12.0047,0.0,0.0,0.3265761175565271,0.268519256296963
2003-09-12 12:50:12.0053,0.0,0.0,0.3370802985562562,0.2680763602150782
2003-09-12 12:50:12.0059,0.1,0.1,0.348531634286689,0.2690206295652028
2003-09-12 12:50:12.0065,0.3,0.1,0.36084003708492973,0.27134297864417256
2003-09-12 12:50:12.0071,0.4,0.0,0.3738838225161049,0.2749977783495136
2003-09-12 12:50:12.0077,0.5,0.0,0.38751328753749775,0.2799028443357474
2003-09-12 12:50:12.0083,0.5,0.0,0.40155426270957373,0.2859397153714888
2003-09-12 12:50:12.0089,0.5,0.0,0.41581129716383997,0.2929543168394729
2003-09-12 12:50:12.0094,0.3,-0.1,0.430070326896783,0.30075818923534553
2003-09-12 12:50:12.0100,0.2,-0.1,0.44410091269068847,0.30913050786140783
2003-09-12 12:50:12.0106,0.2,0.0,0.45765835930958015,0.31782112691118686
2003-09-12 12:50:12.0112,0.1,0.0,0.4704861870705958,0.3265548462707855
2003-09-12 12:50:12.0118,0.0,0.0,0.4823194837934929,0.33503702808622693
2003-09-12 12:50:12.0124,0.1,0.0,0.492889611957862,0.3429606036175469
2003-09-12 12:50:12.0130,0.2,0.0,0.5019305948556394,0.3500144301698862
2003-09-12 12:50:12.0136,0.3,0.0,0.5091872791350293,0.3558928860574525
2003-09-12 12:50:12.0142,0.4,0.1,0.5144251065331268,0.3603065188943228
2003-09-12 12:50:12.0148,0.5,0.0,0.5174410745577906,0.36299348334126896
2003-09-12 12:50:12.0153,0.5,0.0,0.5180752678965569,0.3637314232777141
2003-09-12 12:50:12.0159,0.6,0.1,0.5162222212389074,0.3623493762117396
2003-09-12 12:50:12.0165,0.7,0.1,0.5118413316964204,0.35873920337022075
2003-09-12 12:50:12.0171,0.7,0.2,0.5049655679892551,0.3528659765020049
2003-09-12 12:50:12.0177,0.6,0.2,0.4957078186727905,0.34477669577999087
2003-09-12 12:50:12.0183,0.5,0.2,0.48426437802244704,0.33460669706082624
2003-09-12 12:50:12.0189,0.4,0.2,0.47091526753565305,0.32258314837295554
2003-09-12 12:50:12.0195,0.4,0.3,0.45602129575916805,0.30902513470808635
2003-09-12 12:50:12.0201,0.4,0.2,0.44001792917305727,0.29433997649403243
2003-09-12 12:50:12.0207,0.4,0.2,0.4234061637383204,0.27901561232172206
2003-09-12 12:50:12.0212,0.4,0.1,0.406740661086805,0.2636090960648433
2003-09-12 12:50:12.0218,0.5,0.1,0.3906154718140328,0.2487315002669025
2003-09-12 12:50:12.0224,0.4,0.0,0.37564773648713606,0.23502975749229157
2003-09-12 12:50:12.0230,0.3,0.0,0.3624598493266508,0.22316618491519188
2003-09-12 12:50:12.0236,0.2,-0.1,0.3516606931368867,0.21379661081482793
2003-09-12 12:50:12.0242,0.1,-0.1,0.3438266898297725,0.20754814971274685
2003-09-12 12:50:12.0248,0.1,-0.2,0.3394835242375498,0.2049977531021698
2003-09-12 12:50:12.0254,0.0,-0.3,0.3390894566844695,0.2066526915827068
2003-09-12 12:50:12.0260,-0.1,-0.5,0.34302112718893885,0.21293409369581004
2003-09-12 12:50:12.0266,-0.3,-0.4,0.3515626712857735,0.2241645587331409
2003-09-12 12:50:12.0272,-0.2,-0.4,0.3648988116773484,0.24056064917879486
2003-09-12 12:50:12.0277,0.0,-0.3,0.3831123485641403,0.26223073975231403
2003-09-12 12:50:12.0283,0.1,-0.1,0.4061861408159942,0.28917827695754983
2003-09-12 12:50:12.0289,0.5,0.1,0.43400928293210117,0.3213100431336221
2003-09-12 12:50:12.0295,0.7,0.2,0.46638680927244747,0.3584485922236394
2003-09-12 12:50:12.0301,0.8,0.3,0.5030519764838758,0.4003476934456553
2003-09-12 12:50:12.0307,0.8,0.4,0.5436800448773472,0.44670942331307123
2003-09-12 12:50:12.0313,0.8,0.6,0.5879025148315703,0.4972014903364183
2003-09-12 12:50:12.0319,0.9,0.7,0.6353209396665852,0.5514734381586192
2003-09-12 12:50:12.0325,1.0,0.8,0.685519664882541,0.6091705305090372
