TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed
2014-05-31 12:28:10.0000,0.0,0.0,2014-05-31 12:29:20.0000,0.0,0.0,0.11625708271768767,0.9019757933702645,1.3388786889098376,0.5169660003073078
2014-05-31 12:28:10.0006,-0.1,0.3,2014-05-31 12:29:20.0006,0.0,0.6,0.15037676006674391,0.9776681490812996,1.344033082609608,0.5789373086799375
2014-05-31 12:28:10.0012,-0.2,0.2,2014-05-31 12:29:20.0012,0.0,1.1,0.18478260484807865,1.05202275787824,1.349272527012222,0.6406336401822147
2014-05-31 12:28:10.0018,-0.1,0.2,2014-05-31 12:29:20.0018,0.0,1.5,0.2195589545171906,1.1238401949926615,1.3544572279560294,0.701378737305968
2014-05-31 12:28:10.0024,0.0,0.3,2014-05-31 12:29:20.0024,0.0,1.7,0.25475405917377436,1.1920020399981541,1.3594450386503971,0.7605250607668848
2014-05-31 12:28:10.0030,0.1,0.3,2014-05-31 12:29:20.0030,0.0,1.8,0.2903673756441,1.2555028423487133,1.3640941030897693,0.8174699479876294
2014-05-31 12:28:10.0035,0.2,0.2,2014-05-31 12:29:20.0035,0.0,1.7,0.3263397251222339,1.3134763386253294,1.3682655112004565,0.8716678703821763
2014-05-31 12:28:10.0041,0.2,0.2,2014-05-31 12:29:20.0041,-0.1,1.5,0.362546868658933,1.3652150738272115,1.3718259674258781,0.9226382809680959
2014-05-31 12:28:10.0047,0.2,0.3,2014-05-31 12:29:20.0047,0.0,1.3,0.398796825616551,1.4101831026619862,1.3746504823539527,0.9699690510534842
2014-05-31 12:28:10.0053,0.4,0.2,2014-05-31 12:29:20.0053,0.0,1.3,0.4348310450323566,1.4480218825592595,1.376625083283063,1.0133159600828636
2014-05-31 12:28:10.0059,0.5,0.2,2014-05-31 12:29:20.0059,0.0,1.1,0.47032932922407755,1.4785497898958235,1.3776494946979854,1.0523990643982415
2014-05-31 12:28:10.0065,0.7,0.3,2014-05-31 12:29:20.0065,0.0,1.1,0.5049181958981255,1.5017559098274054,1.3776396826684365,1.0869969933004937
2014-05-31 12:28:10.0071,0.8,0.2,2014-05-31 12:29:20.0071,0.0,1.0,0.5381821625373867,1.5177888973211895,1.376530125754452,1.1169402988070205
2014-05-31 12:28:10.0077,0.9,0.2,2014-05-31 12:29:20.0077,-0.1,1.1,0.5696772734184057,1.5269417991997591,1.3742756873489712,1.1421049321962227
2014-05-31 12:28:10.0083,1.1,0.2,2014-05-31 12:29:20.0083,0.0,1.2,0.5989460894006358,1.5296337769604158,1.370853003816874,1.1624067559667226
2014-05-31 12:28:10.0089,1.2,0.2,2014-05-31 12:29:20.0089,0.0,1.4,0.6255333325710388,1.5263896819091358,1.366261337135725,1.1777977496087422
2014-05-31 12:28:10.0094,1.1,0.2,2014-05-31 12:29:20.0094,0.0,1.5,0.6490014211574213,1.5178183971392256,1.3605228535250091,1.1882642653477964
2014-05-31 12:28:10.0100,1.0,0.2,2014-05-31 12:29:20.0100,-0.2,1.7,0.6689452395713172,1.5045907742539177,1.3536822968298685,1.1938273754222262
