TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed
2015-07-17 12:11:59.0000,0.0,0.0,2015-07-17 12:12:17.0000,0.0,0.0,2015-07-17 12:14:06.0000,0.0,0.0,0.3417971505024626,0.12313953372706087,-1.2622200266777615,-0.9469507101700134,-0.030369932182046953,-0.5580923477811189
2015-07-17 12:11:59.0006,0.0,-0.2,2015-07-17 12:12:17.0006,0.0,-0.1,2015-07-17 12:14:06.0006,0.0,-0.2,0.31410651049414207,0.06869374480063059,-1.2287551203055296,-0.9179825909960598,-0.016803677138796203,-0.5871943591295522
2015-07-17 12:11:59.0012,-0.1,-0.3,2015-07-17 12:12:17.0012,0.0,-0.1,2015-07-17 12:14:06.0012,0.0,-0.4,0.28714982347194096,0.016860563885017082,-1.194260453567782,-0.888030205111205,-0.002713555847641302,-0.6146479572416244
2015-07-17 12:11:59.0018,-0.2,-0.3,2015-07-17 12:12:17.0018,0.0,0.0,2015-07-17 12:14:06.0018,0.1,-0.4,0.2613060529918123,-0.031387254243390436,-1.1584142630603855,-0.8568421548444234,0.01206664591257255,-0.639196299831254
2015-07-17 12:11:59.0024,-0.1,-0.1,2015-07-17 12:12:17.0024,0.1,0.1,2015-07-17 12:14:06.0024,0.2,-0.4,0.23694641622978085,-0.07514973556517839,-1.1209405497463985,-0.8242094373586188,0.027679937538693584,-0.6596826672806336
2015-07-17 12:11:59.0030,-0.1,-0.2,2015-07-17 12:12:17.0030,0.2,0.3,2015-07-17 12:14:06.0030,0.2,-0.4,0.2144282604771251,-0.11361786508641855,-1.0816200405525898,-0.7899698868241812,0.04423948067708639,-0.6750909479362848
2015-07-17 12:11:59.0035,-0.2,0.0,2015-07-17 12:12:17.0035,0.3,0.3,2015-07-17 12:14:06.0035,0.2,-0.4,0.19408812987301768,-0.14609163083006302,-1.0403001300569439,-0.7540119439993873,0.061822253286223136,-0.6845803473485852
2015-07-17 12:11:59.0041,-0.1,0.1,2015-07-17 12:12:17.0041,0.4,0.3,2015-07-17 12:14:06.0041,0.1,-0.4,0.1762340053526271,-0.17199803869893027,-0.9969036515725777,-0.7162779558133936,0.08046317390031973,-0.6875130521281634
2015-07-17 12:11:59.0047,-0.2,0.0,2015-07-17 12:12:17.0047,0.3,0.4,2015-07-17 12:14:06.0047,0.2,-0.4,0.16113675494085614,-0.19090919297444173,-0.9514363551675031,-0.6767672281359359,0.1001498962858746,-0.683473984084315
2015-07-17 12:11:59.0053,-0.3,-0.1,2015-07-17 12:12:17.0053,0.4,0.5,2015-07-17 12:14:06.0053,0.3,-0.2,0.14902091574035076,-0.20256035396516292,-0.9039929255846689,-0.6355389879314642,0.12081853908539505,-0.672282176620251
2015-07-17 12:11:59.0059,-0.3,-0.2,2015-07-17 12:12:17.0059,0.4,0.5,2015-07-17 12:14:06.0059,0.2,-0.1,0.14005503366462813,-0.20686754138174976,-0.8547612678790897,-0.5927152902172494,0.14235064575248735,-0.6539936849493752
2015-07-17 12:11:59.0065,-0.3,-0.4,2015-07-17 12:12:17.0065,0.3,0.5,2015-07-17 12:14:06.0065,0.2,-0.1,0.13434189424492685,-0.2039438202189486,-0.8040246661762792,-0.5484837561814361,0.1645716754626546,-0.6288962877975512
2015-07-17 12:11:59.0071,-0.4,-0.4,2015-07-17 12:12:17.0071,0.3,0.5,2015-07-17 12:14:06.0071,0.2,-0.1,0.13190906806103533,-0.19411299948250224,-0.7521613280960464,-0.5030998582276491,0.18725131506934617,-0.5974965201807079
2015-07-17 12:11:59.0077,-0.4,-0.5,2015-07-17 12:12:17.0077,0.3,0.5,2015-07-17 12:14:06.0077,0.2,0.0,0.1327002558201796,-0.17791920170788136,-0.6996408008776598,-0.4568882881042918,0.21010587370918998,-0.5604997745199488
2015-07-17 12:11:59.0083,-0.3,-0.4,2015-07-17 12:12:17.0083,0.4,0.5,2015-07-17 12:14:06.0083,0.3,0.1,0.13656795022751417,-0.1561306837650171,-0.6470168166052727,-0.41024278673641484,0.2328029604331925,-0.5187843347508222
2015-07-17 12:11:59.0089,-0.3,-0.6,2015-07-17 12:12:17.0089,0.7,0.4,2015-07-17 12:14:06.0089,0.3,0.0,0.14326793861472042,-0.12973641081268691,-0.594916309394158,-0.3636237129073558,0.25496854249991074,-0.4733702993401474
2015-07-17 12:11:59.0094,-0.5,-0.6,2015-07-17 12:12:17.0094,0.6,0.4,2015-07-17 12:14:06.0094,0.3,0.1,0.15245615978619928,-0.09993417186044312,-0.5440246203431629,-0.3175526063682236,0.2761963457440934,-0.4253844279152736
2015-07-17 12:11:59.0100,-0.5,-0.5,2015-07-17 12:12:17.0100,0.6,0.4,2015-07-17 12:14:06.0100,0.4,0.2,0.16368841139906048,-0.06810944332679002,-0.4950671948063889,-0.27260307864343847,0.29605940464814395,-0.3760220232504525
2015-07-17 12:11:59.0106,-0.5,-0.2,2015-07-17 12:12:17.0106,0.7,0.4,2015-07-17 12:14:06.0106,0.5,0.3,0.17642337700044008,-0.03580474234615922,-0.44878831204144226,-0.22938756103961877,0.314123409774841,-0.32650704771382827
2015-07-17 12:11:59.0112,-0.6,-0.2,2015-07-17 12:12:17.0112,0.8,0.5,2015-07-17 12:14:06.0112,0.7,0.5,0.1900293781013886,-0.004679839983980279,-0.4059275578784959,-0.1885397622521344,0.32996134135354455,-0.2780517765870643
2015-07-17 12:11:59.0118,-0.5,-0.2,2015-07-17 12:12:17.0118,0.9,0.6,2015-07-17 12:14:06.0118,0.7,0.7,0.2037951287097053,0.023536150378504202,-0.3671948932147837,-0.15069312201009083,0.3431687349816316,-0.2318173900320333
2015-07-17 12:11:59.0124,-0.4,-0.2,2015-07-17 12:12:17.0124,0.9,0.8,2015-07-17 12:14:06.0124,0.8,0.7,0.21694457329632796,0.047099233740012764,-0.3332453062247844,-0.11645605326850363,0.3533788254953756,-0.18887695808797583
2015-07-17 12:11:59.0130,-0.4,-0.1,2015-07-17 12:12:17.0130,0.9,1.0,2015-07-17 12:14:06.0130,0.8,0.8,0.22865564305309505,0.06430953789762758,-0.3046541436641585,-0.08638528591867163,0.36027678286331094,-0.1501822353743385
2015-07-17 12:11:59.0136,-0.4,0.0,2015-07-17 12:12:17.0136,1.1,1.3,2015-07-17 12:14:06.0136,0.9,0.8,0.23808250024486993,0.07357252385240835,-0.28189427139059375,-0.060959086990554266,0.3636122953311051,-0.11653553366800601
2015-07-17 12:11:59.0142,-0.2,0.2,2015-07-17 12:12:17.0142,1.1,1.6,2015-07-17 12:14:06.0142,0.8,1.0,0.2443805878867718,0.07345978059439216,-0.2653162167324484,-0.04055245238917677,0.36320985769727065,-0.08856769526708295
2015-07-17 12:11:59.0148,-0.2,0.4,2015-07-17 12:12:17.0148,1.2,1.6,2015-07-17 12:14:06.0148,0.8,0.8,0.24673358231929657,0.06276655266947245,-0.25513240218229866,-0.025416457779990367,0.3589762692625321,-0.06672288215239591
2015-07-17 12:11:59.0153,0.0,0.5,2015-07-17 12:12:17.0153,1.2,1.5,2015-07-17 12:14:06.0153,0.8,0.8,0.24438117074172505,0.040563038108616924,-0.25140647715203024,-0.01566375324999524,0.35090502063029844,-0.051250553785494445
2015-07-17 12:11:59.0159,0.0,0.6,2015-07-17 12:12:17.0159,1.3,1.5,2015-07-17 12:14:06.0159,0.8,0.8,0.23664646080682114,0.006236589374220146,-0.25404856847925145,-0.011261675625200019,0.33907743428450354,-0.04220465115820146
2015-07-17 12:11:59.0165,0.0,0.6,2015-07-17 12:12:17.0165,1.3,1.4,2015-07-17 12:14:06.0165,0.7,0.8,0.22296179828457768,-0.04047768386626389,-0.26281699229959565,-0.01203370743464096,0.32366060647412853,-0.03944966695665043
2015-07-17 12:11:59.0171,-0.1,0.3,2015-07-17 12:12:17.0171,1.3,1.2,2015-07-17 12:14:06.0171,0.6,0.7,0.20289183604561747,-0.09947976027130453,-0.2773266062915444,-0.017669166129705413,0.3049023718566914,-0.04267299501897009
2015-07-17 12:11:59.0177,-0.2,0.0,2015-07-17 12:12:17.0177,1.1,0.9,2015-07-17 12:14:06.0177,0.5,0.6,0.1761528543826804,-0.17030196604468775,-0.29706354215422354,-0.02774019034391006,0.283123675198795,-0.051402730346924046
2015-07-17 12:11:59.0183,-0.3,-0.1,2015-07-17 12:12:17.0183,0.9,0.6,2015-07-17 12:14:06.0183,0.4,0.6,0.14262754545245648,-0.2521206136788272,-0.32140556493778555,-0.04172439842191992,0.2587088751063782,-0.06502993056362064
2015-07-17 12:11:59.0189,-0.2,-0.4,2015-07-17 12:12:17.0189,0.7,0.6,2015-07-17 12:14:06.0189,0.3,0.6,0.10237469848329082,-0.34378103810722926,-0.3496468140886813,-0.0590311159522965,0.23209460373840848,-0.08283425322031393
2015-07-17 12:11:59.0195,-0.3,-0.5,2015-07-17 12:12:17.0195,0.6,0.5,2015-07-17 12:14:06.0195,0.2,0.5,0.05563342442213404,-0.44383430434114096,-0.38102528489061405,-0.07902888843057475,0.2037578473912578,-0.10401185834661239
2015-07-17 12:11:59.0201,-0.4,-0.6,2015-07-17 12:12:17.0201,0.6,0.7,2015-07-17 12:14:06.0201,0.1,0.5,0.002821735981730685,-0.5505833953928605,-0.4147512073770056,-0.10107214974877154,0.1742038894645168,-0.1277045063066856
2015-07-17 12:11:59.0207,-0.6,-0.8,2015-07-17 12:12:17.0207,0.6,0.8,2015-07-17 12:14:06.0207,0.2,0.5,-0.055470527187349114,-0.662136492663279,-0.45003452406777683,-0.12452535410301292,0.1439546714190634,-0.15302886783863023
2015-07-17 12:11:59.0212,-0.6,-0.8,2015-07-17 12:12:17.0212,0.7,0.8,2015-07-17 12:14:06.0212,0.2,0.5,-0.11849425190123247,-0.7764649790389835,-0.48610993223384696,-0.14878346824048147,0.11353798788660414,-0.17910517872256893
2015-07-17 12:11:59.0218,-0.7,-0.9,2015-07-17 12:12:17.0218,0.6,0.9,2015-07-17 12:14:06.0218,0.3,0.6,-0.18535871615742197,-0.8914639647472965,-0.5222583541611299,-0.1732883142384818,0.0834777610223828,-0.20508450290018107
2015-07-17 12:11:59.0224,-0.9,-0.8,2015-07-17 12:12:17.0224,0.6,1.0,2015-07-17 12:14:06.0224,0.2,0.6,-0.2550538216109214,-1.0050133985387624,-0.557824129752723,-0.19754074219681161,0.05428547368296043,-0.23017399530479968
2015-07-17 12:11:59.0230,-1.0,-0.8,2015-07-17 12:12:17.0230,0.7,1.0,2015-07-17 12:14:06.0230,0.2,0.5,-0.32647619472845235,-1.1150381221396477,-0.5922276215422188,-0.22110895251658913,0.02645272014544571,-0.25365965050096706
2015-07-17 12:11:59.0236,-1.1,-0.8,2015-07-17 12:12:17.0236,0.7,1.1,2015-07-17 12:14:06.0236,0.1,0.5,-0.39845831820988176,-1.2195654834028324,-0.6249732607268446,-0.24363347587419498,0.0004447763612266615,-0.2749260619886708
2015-07-17 12:11:59.0242,-1.2,-1.0,2015-07-17 12:12:17.0242,0.7,1.0,2015-07-17 12:14:06.0242,0.0,0.5,-0.469799732320343,-1.3167792698471246,-0.6556533429359578,-0.26482936333814056,-0.023304909920085902,-0.293472699194811
2015-07-17 12:11:59.0248,-1.4,-1.3,2015-07-17 12:12:17.0248,0.9,1.0,2015-07-17 12:14:06.0248,0.0,0.4,-0.5392992469803045,-1.4050687180317296,-0.6839480927374698,-0.2844860525265396,-0.044399382894193956,-0.30892615876510243
