TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed
2016-06-23 12:31:39.0000,0.0,0.0,2016-06-23 12:33:53.0000,0.0,0.0,2016-06-23 12:35:58.0000,0.0,0.0,0.2281567653853942,-0.5282244676677033,-1.4048640746128669,-1.1484592200199295,-1.3041427766902187,-1.0209601940853221
2016-06-23 12:31:39.0006,0.0,-0.1,2016-06-23 12:33:53.0006,0.0,-0.1,2016-06-23 12:35:58.0006,0.0,0.3,0.2589959688596704,-0.48594734680981894,-1.3907160638102527,-1.12433895598617,-1.325943084855691,-0.9527025390344483
2016-06-23 12:31:39.0012,-0.1,-0.3,2016-06-23 12:33:53.0012,-0.3,-0.2,2016-06-23 12:35:58.0012,-0.3,0.1,0.28989713755263913,-0.44244508049149195,-1.3759952399349245,-1.0997336805036302,-1.3468817650249396,-0.8851132016931904
2016-06-23 12:31:39.0018,0.0,-0.2,2016-06-23 12:33:53.0018,-0.3,-0.3,2016-06-23 12:35:58.0018,-0.4,0.1,0.32066806101835826,-0.39751083449498203,-1.360454603685829,-1.0742612096837652,-1.3663262607443687,-0.8186371616191811
2016-06-23 12:31:39.0024,0.1,-0.1,2016-06-23 12:33:53.0024,-0.1,-0.2,2016-06-23 12:35:58.0024,-0.5,0.1,0.3511386268018492,-0.3510052610583398,-1.3438664658806017,-1.0475736577571797,-1.383693575805544,-0.7536809499319888
2016-06-23 12:31:39.0030,0.1,0.0,2016-06-23 12:33:53.0030,0.0,-0.1,2016-06-23 12:35:58.0030,-0.4,0.3,0.3811650331965306,-0.3028728276604155,-1.3260264973576572,-1.0193714570952659,-1.3984665260371976,-0.6906011973955588
2016-06-23 12:31:39.0035,0.2,0.2,2016-06-23 12:33:53.0035,0.1,0.0,2016-06-23 12:35:58.0035,-0.2,0.5,0.4106328190392062,-0.25315438217920694,-1.3067565389993323,-0.9894145166238015,-1.410207033401598,-0.6296943773420628
2016-06-23 12:31:39.0041,0.2,0.3,2016-06-23 12:33:53.0041,0.2,0.2,2016-06-23 12:35:58.0041,-0.1,0.7,0.43945844095932957,-0.2019953031024084,-1.2859062329481248,-0.9575300652543938,-1.418566060342373,-0.5711881756982243
2016-06-23 12:31:39.0047,0.5,0.5,2016-06-23 12:33:53.0047,0.2,0.3,2016-06-23 12:35:58.0047,0.0,1.0,0.4675890411396829,-0.1496489407501924,-1.2633537802115653,-0.9236170658572568,-1.4232901194927479,-0.5152350851797315
2016-06-23 12:31:39.0053,0.7,0.7,2016-06-23 12:33:53.0053,0.5,0.6,2016-06-23 12:35:58.0053,0.0,1.1,0.4949999926679398,-0.09647538312345645,-1.239006299651568,-0.8876473998214757,-1.4242245687930835,-0.4619089352952544
2016-06-23 12:31:39.0059,0.8,0.9,2016-06-23 12:33:53.0059,0.6,0.8,2016-06-23 12:35:58.0059,0.0,1.1,0.5216898109189212,-0.04293585526909104,-1.2128003541637886,-0.8496642788530832,-1.421314061176741,-0.41120506696487197
2016-06-23 12:31:39.0065,0.6,1.1,2016-06-23 12:33:53.0065,0.8,0.9,2016-06-23 12:35:58.0065,0.0,1.3,0.5476721255514415,0.010416731345887201,-1.1847032222596576,-0.8097785141112679,-1.4146005592557698,-0.3630447118839709
2016-06-23 12:31:39.0071,0.6,1.3,2016-06-23 12:33:53.0071,0.9,1.0,2016-06-23 12:35:58.0071,0.0,1.2,0.5729646550994862,0.06295043753233287,-1.1547154105973552,-0.7681633427990752,-1.4042192845864572,-0.3172838579615777
2016-06-23 12:31:39.0077,0.6,1.3,2016-06-23 12:33:53.0077,0.7,1.2,2016-06-23 12:35:58.0077,0.0,1.3,0.5975754911120523,0.11396948990458447,-1.1228747020928918,-0.7250484714764663,-1.3903928930158915,-0.2737265189094492
2016-06-23 12:31:39.0083,0.6,1.4,2016-06-23 12:33:53.0083,0.8,1.3,2016-06-23 12:35:58.0083,0.0,1.3,0.6214873980477057,0.16273140064009495,-1.0892617150325843,-0.6807138565886554,-1.3734240862518612,-0.23214192744257578
2016-06-23 12:31:39.0089,0.6,1.2,2016-06-23 12:33:53.0089,0.6,1.0,2016-06-23 12:35:58.0089,0.1,1.0,0.6446411863645136,0.20846554907323317,-1.0540065525608995,-0.6354835312052838,-1.353686803544432,-0.19228477539062663
2016-06-23 12:31:39.0094,0.2,1.1,2016-06-23 12:33:53.0094,0.3,0.9,2016-06-23 12:35:58.0094,0.0,0.8,0.6669194862956891,0.2503929452767609,-1.017295722462145,-0.5897195313828337,-1.3316160928648786,-0.15391726500741396
2016-06-23 12:31:39.0100,0.1,1.1,2016-06-23 12:33:53.0100,0.2,0.9,2016-06-23 12:35:58.0100,0.0,0.8,0.6881324343080356,0.2877470623337575,-0.9793781852944022,-0.5438157201879241,-1.3076967382979003,-0.11683146406503536
2016-06-23 12:31:39.0106,0.0,1.0,2016-06-23 12:33:53.0106,0.2,0.9,2016-06-23 12:35:58.0106,0.0,0.9,0.7080068544359434,0.319795709247376,-0.9405692191700771,-0.4981911207943925,-1.2824507208920854,-0.0808703414203023
2016-06-23 12:31:39.0112,0.1,1.2,2016-06-23 12:33:53.0112,0.2,1.0,2016-06-23 12:35:58.0112,0.0,1.0,0.7261804085167175,0.34586387513249645,-0.9012508306700038,-0.4532823147188684,-1.2564236244532705,-0.045945950267565476
2016-06-23 12:31:39.0118,0.4,1.3,2016-06-23 12:33:53.0118,0.4,1.2,2016-06-23 12:35:58.0118,0.2,1.2,0.7422018563819772,0.3653573001898642,-0.861867712336975,-0.40953455220058366,-1.2301701808385925,-0.01205350743023482
2016-06-23 12:31:39.0124,0.4,1.5,2016-06-23 12:33:53.0124,0.6,1.3,2016-06-23 12:35:58.0124,0.4,1.2,0.7555380401393599,0.3777862536761927,-0.8229182076911166,-0.3673914234921705,-1.2042392831374105,0.02071949348913625
2016-06-23 12:31:39.0130,0.6,1.7,2016-06-23 12:33:53.0130,0.8,1.5,2016-06-23 12:35:58.0130,0.4,1.3,0.7655875940549353,0.38278868527850507,-0.7849403106935456,-0.3272831951286248,-1.1791589541941883,0.052189595915190484
2016-06-23 12:31:39.0136,0.7,1.9,2016-06-23 12:33:53.0136,1.0,1.8,2016-06-23 12:35:58.0136,0.5,1.4,0.7717008093547486,0.38015163430576215,-0.7484933025207409,-0.2896141693374693,-1.1554218945906647,0.08207923021998803
2016-06-23 12:31:39.0142,0.8,2.0,2016-06-23 12:33:53.0142,1.3,1.8,2016-06-23 12:35:58.0142,0.6,1.4,0.7732046349627919,0.36982959259250414,-0.714136131194891,-0.2547496345518185,-1.1334723052925035,0.11002392334584588
2016-06-23 12:31:39.0148,0.7,2.0,2016-06-23 12:33:53.0148,1.4,2.0,2016-06-23 12:35:58.0148,0.8,1.6,0.7694314980285504,0.3519584644490327,-0.6824040103051581,-0.22300310981965943,-1.113694671849208,0.13558446301968172
2016-06-23 12:31:39.0153,0.8,2.0,2016-06-23 12:33:53.0153,1.7,2.0,2016-06-23 12:35:58.0153,0.8,1.6,0.7597504740648318,0.3268638677230069,-0.6537849179247666,-0.19462462938670652,-1.0964051177809915,0.15826342920463954
2016-06-23 12:31:39.0159,0.7,2.0,2016-06-23 12:33:53.0159,1.7,2.1,2016-06-23 12:35:58.0159,0.9,1.7,0.7435992975798966,0.2950627625596639,-0.6286977002286627,-0.1697907692774427,-1.0818457883757344,0.17752536913431474
2016-06-23 12:31:39.0165,0.8,2.0,2016-06-23 12:33:53.0165,1.7,2.1,2016-06-23 12:35:58.0165,0.8,1.8,0.720515739549144,0.2572577450519067,-0.6074733265427845,-0.14859700639194884,-1.0701825064085797,0.19281980857819622
2016-06-23 12:31:39.0171,0.9,1.8,2016-06-23 12:33:53.0171,1.8,2.1,2016-06-23 12:35:58.0171,0.8,1.6,0.6901669528746315,0.21432376456391453,-0.590340524383968,-0.13105284858538782,-1.0615056526889877,0.20360626627489772
2016-06-23 12:31:39.0177,0.7,1.4,2016-06-23 12:33:53.0177,1.6,2.1,2016-06-23 12:35:58.0177,0.5,1.4,0.6523754910067222,0.1672874879507924,-0.577416588032635,-0.11708000354005667,-1.055833895618174,0.2093804644612703
2016-06-23 12:31:39.0183,0.7,1.2,2016-06-23 12:33:53.0183,1.5,2.1,2016-06-23 12:35:58.0183,0.3,1.5,0.6071408507822402,0.1173000106613288,-0.5687036606253787,-0.10651368323333936,-1.05312007436542,0.20970097587338918
2016-06-23 12:31:39.0189,0.6,1.0,2016-06-23 12:33:53.0189,1.3,2.1,2016-06-23 12:35:58.0189,0.2,1.5,0.5546555884147283,0.06560405118955823,-0.564090298665569,-0.09910698465753894,-1.0532582925663878,0.20421556090910453
2016-06-23 12:31:39.0195,0.5,0.9,2016-06-23 12:33:53.0195,1.3,2.1,2016-06-23 12:35:58.0195,0.2,1.6,0.4953152924526412,0.013497094248920675,-0.5633576989811849,-0.09453815589723798,-1.0560911701018698,0.19268637831265004
2016-06-23 12:31:39.0201,0.5,0.8,2016-06-23 12:33:53.0201,1.1,2.1,2016-06-23 12:35:58.0201,0.2,1.8,0.4297219373789514,-0.03770787497335802,-0.5661896556323143,-0.09242045229373215,-1.0614162745890658,0.17501310051503993
2016-06-23 12:31:39.0207,0.5,0.7,2016-06-23 12:33:53.0207,1.0,2.1,2016-06-23 12:35:58.0207,0.4,1.9,0.3586803652766917,-0.08672237369083532,-0.5721851514207525,-0.09231420758594343,-1.0689910065978296,0.15125278972095965
2016-06-23 12:31:39.0212,0.3,0.7,2016-06-23 12:33:53.0212,1.1,2.1,2016-06-23 12:35:58.0212,0.5,1.9,0.28318785430555266,-0.13232156824373148,-0.5808724800808519,-0.0937406851545978,-1.0785355858930368,0.12163527304836395
2016-06-23 12:31:39.0218,0.2,0.6,2016-06-23 12:33:53.0218,1.1,2.1,2016-06-23 12:35:58.0218,0.5,1.9,0.20441695086772294,-0.17338111328442293,-0.5917239259476224,-0.09619723046673842,-1.0897341967913734,0.08657275869295682
2016-06-23 12:31:39.0224,0.0,0.5,2016-06-23 12:33:53.0224,1.3,2.1,2016-06-23 12:35:58.0224,0.6,1.9,0.12369197982810728,-0.20891040421778542,-0.6041702675411631,-0.09917321375695841,-1.1022347211909422,0.04666258778945068
2016-06-23 12:31:39.0230,-0.2,0.5,2016-06-23 12:33:53.0230,1.4,2.1,2016-06-23 12:35:58.0230,0.8,1.9,0.04245989018948278,-0.23808114689248222,-0.6176146673054961,-0.10216622879179356,-1.1156477689411761,0.002682305275793143
2016-06-23 12:31:39.0236,-0.1,0.5,2016-06-23 12:33:53.0236,1.5,2.1,2016-06-23 12:35:58.0236,1.0,1.8,-0.03774369404960332,-0.26025033640938616,-0.6314457911732426,-0.10469799687482899,-1.129545889905272,-0.044423377374861094
2016-06-23 12:31:39.0242,-0.3,0.6,2016-06-23 12:33:53.0242,1.5,2.1,2016-06-23 12:35:58.0242,1.1,1.7,-0.11533219777223881,-0.2749769301793986,-0.6450502025982618,-0.10632941346015581,-1.1434639113980973,-0.09356369569084766
2016-06-23 12:31:39.0248,-0.3,0.6,2016-06-23 12:33:53.0248,1.4,2.1,2016-06-23 12:35:58.0248,1.1,1.6,-0.1887084857802807,-0.28203169402693645,-0.6578241571324179,-0.1066741670301797,-1.1569012648941288,-0.14353048468336843
2016-06-23 12:31:39.0254,-0.3,0.4,2016-06-23 12:33:53.0254,1.5,2.0,2016-06-23 12:35:58.0254,0.9,1.2,-0.2563067589568558,-0.2813998778887575,-0.6691848852351525,-0.10541035657233157,-1.1693269217634437,-0.19303330764200008
2016-06-23 12:31:39.0260,-0.6,0.2,2016-06-23 12:33:53.0260,1.3,1.8,2016-06-23 12:35:58.0260,0.5,0.9,-0.31663473574206685,-0.27327652687341586,-0.6785813268302352,-0.10228953900602322,-1.1801871607975631,-0.2407394939291886
2016-06-23 12:31:39.0266,-0.7,0.2,2016-06-23 12:33:53.0266,1.2,1.8,2016-06-23 12:35:58.0266,0.3,0.6,-0.3683148208305867,-0.25805437044253093,-0.685504119267055,-0.09714266495739865,-1.1889159121624286,-0.2853170946061626
2016-06-23 12:31:39.0272,-0.8,0.2,2016-06-23 12:33:53.0272,1.1,1.8,2016-06-23 12:35:58.0272,0.2,0.5,-0.4101228777279164,-0.2363044078966476,-0.6894944853914796,-0.0898824369624082,-1.1949469831602637,-0.32547849987189337
2016-06-23 12:31:39.0277,-0.9,0.5,2016-06-23 12:33:53.0277,1.0,1.9,2016-06-23 12:35:58.0277,0.1,0.5,-0.4410231700184777,-0.20874957512471418,-0.6901515609302624,-0.08050177592015823,-1.1977271929166817,-0.36002242646648625
2016-06-23 12:31:39.0283,-0.9,0.6,2016-06-23 12:33:53.0283,1.0,2.0,2016-06-23 12:35:58.0283,0.3,0.5,-0.46019806170384475,-0.1762322462909248,-0.6871376781096505,-0.06906831428583848,-1.1967293928472043,-0.3878721959158668
2016-06-23 12:31:39.0289,-1.0,0.9,2016-06-23 12:33:53.0289,1.1,2.1,2016-06-23 12:35:58.0289,0.4,0.6,-0.4670711874193186,-0.13967674935845437,-0.6801812081158557,-0.05571512047344373,-1.1914645123334782,-0.40810863673319414
2016-06-23 12:31:39.0295,-1.1,1.2,2016-06-23 12:33:53.0295,1.2,2.2,2016-06-23 12:35:58.0295,0.6,0.7,-0.46132300789997216,-0.10004848074347486,-0.6690767528202428,-0.04062815328818342,-1.1814920661734085,-0.4199964630096583
2016-06-23 12:31:39.0301,-1.1,1.4,2016-06-23 12:33:53.0301,1.3,2.5,2016-06-23 12:35:58.0301,0.7,0.8,-0.44289793968680824,-0.05831152163599497,-0.653682730716475,-0.02403120771267374,-1.1664288901464523,-0.423003514207099
2016-06-23 12:31:39.0307,-1.0,1.5,2016-06-23 12:33:53.0307,1.4,2.6,2016-06-23 12:35:58.0307,0.7,0.9,-0.4120025899362644,-0.01538683799353584,-0.6339166698755573,-0.0061693160938294175,-1.145956143846693,-0.41681271591621555
2016-06-23 12:31:39.0313,-0.7,1.8,2016-06-23 12:33:53.0313,1.7,2.7,2016-06-23 12:35:58.0313,0.8,1.0,-0.3690950425675021,0.02788683642591727,-0.6097487498600895,0.01270831090781375,-1.1198247850866618,-0.40132699600836347
2016-06-23 12:31:39.0319,-0.6,1.9,2016-06-23 12:33:53.0319,1.7,2.9,2016-06-23 12:35:58.0319,0.9,1.1,-0.3148656135468654,0.07078747831700452,-0.5811942876403792,0.032364702343703,-1.0878597747157006,-0.37666764618978954
