TIME_1,RE_1,LE_1,RE_1_processed,LE_1_processed
2007-07-12 12:02:47.0000,0.0,0.0,2.41064665246903,0.6492465595655758
2007-07-12 12:02:47.0006,0.3,0.0,2.313594241154029,0.8403826643307475
2007-07-12 12:02:47.0012,0.2,0.5,2.2165417230792657,1.026491163819982
2007-07-12 12:02:47.0018,0.1,1.1,2.1194788622163707,1.203946474648147
2007-07-12 12:02:47.0024,-0.4,2.1,2.022367251076221,1.3693797963341754
2007-07-12 12:02:47.0030,-0.7,2.6,1.925135955450771,1.5197717340114625
2007-07-12 12:02:47.0035,-1.1,3.0,1.8276784326136246,1.6525336109806295
2007-07-12 12:02:47.0041,-1.1,2.9,1.729851545916816,1.7655743604231706
2007-07-12 12:02:47.0047,-0.9,2.8,1.6314776188063753,1.8573505640033614
2007-07-12 12:02:47.0053,-1.0,2.4,1.5323503418125082,1.9268981419724391
2007-07-12 12:02:47.0059,-1.3,2.3,1.4322450709379613,1.9738452208952597
2007-07-12 12:02:47.0065,-1.6,2.1,1.3309337852452248,1.998406622281627
2007-07-12 12:02:47.0071,-2.0,2.3,1.228204777123235,2.001361095806148
2007-07-12 12:02:47.0077,-2.3,2.4,1.1238869683939974,1.9840128251069824
2007-07-12 12:02:47.0083,-2.4,2.5,1.01787844363309,1.9481389156175664
2007-07-12 12:02:47.0089,-2.2,2.4,0.9101782648063498,1.895924644277251
2007-07-12 12:02:47.0094,-1.9,2.4,0.8009198749519825,1.8298883247915256
2007-07-12 12:02:47.0100,-1.4,2.2,0.6904035316974149,1.7527977877310281
2007-07-12 12:02:47.0106,-1.0,1.9,0.5791244536845664,1.6675807017918467
2007-07-12 12:02:47.0112,-0.8,1.8,0.4677929725878144,1.5772312417806622
2007-07-12 12:02:47.0118,-1.1,1.7,0.35734317191163956,1.4847158969334622
2007-07-12 12:02:47.0124,-1.7,1.1,0.24892734420115525,1.392881471491217
2007-07-12 12:02:47.0130,-2.1,0.5,0.14389500858889645,1.3043685332970354
2007-07-12 12:02:47.0136,-2.8,0.0,0.04375692359123859,1.2215336835811228
2007-07-12 12:02:47.0142,-3.5,-0.2,-0.049863847185850275,1.1463839794510466
2007-07-12 12:02:47.0148,-3.7,-0.4,-0.1352905092763463,1.0805265432650988
2007-07-12 12:02:47.0153,-3.7,-0.6,-0.21085675345050836,1.0251357879007574
2007-07-12 12:02:47.0159,-3.6,-0.7,-0.2749725303295917,0.9809398044701434
2007-07-12 12:02:47.0165,-3.7,-0.7,-0.3261877156340517,0.9482263779654765
2007-07-12 12:02:47.0171,-3.5,-0.4,-0.36325069390079695,0.9268678911084387
2007-07-12 12:02:47.0177,-3.4,0.2,-0.38515963766468836,0.9163631097935497
2007-07-12 12:02:47.0183,-3.5,1.1,-0.3912049176293068,0.9158925987715003
2007-07-12 12:02:47.0189,-3.4,2.0,-0.38100158757596225,0.924383431339167
2007-07-12 12:02:47.0195,-3.7,2.5,-0.35451124029483977,0.9405781216448302
2007-07-12 12:02:47.0201,-3.8,2.7,-0.3120527704588733,0.9631025149192479
2007-07-12 12:02:47.0207,-3.8,2.6,-0.25430179470427294,0.9905278305036779
2007-07-12 12:02:47.0212,-3.7,2.1,-0.18227877193803907,1.0214231281251605
2007-07-12 12:02:47.0218,-3.2,1.6,-0.0973263072933932,1.0543959739780098
2007-07-12 12:02:47.0224,-2.8,1.0,-0.0010766953936991804,1.0881207465556442
2007-07-12 12:02:47.0230,-2.5,0.6,0.10458865363758371,1.1213555605874674
2007-07-12 12:02:47.0236,-2.4,0.4,0.21758583110965507,1.1529499753751913
2007-07-12 12:02:47.0242,-2.1,0.2,0.3356788812876997,1.1818463649688986
2007-07-12 12:02:47.0248,-2.0,0.1,0.45653207849374494,1.2070780447525764
2007-07-12 12:02:47.0254,-2.3,0.3,0.5777624921740316,1.227767038015016
2007-07-12 12:02:47.0260,-2.8,0.5,0.6969919369245807,1.2431238331482433
2007-07-12 12:02:47.0266,-3.1,0.8,0.8118980548153845,1.2524507464492614
2007-07-12 12:02:47.0272,-2.9,0.7,0.9202647364579616,1.2551496926061236
2007-07-12 12:02:47.0277,-2.5,0.5,1.0200321434044508,1.250734388856802
2007-07-12 12:02:47.0283,-2.1,0.8,1.109346171477363,1.2388463414779487
2007-07-12 12:02:47.0289,-2.0,0.9,1.186606434533404,1.2192733749555775
2007-07-12 12:02:47.0295,-1.6,1.3,1.2505110276409546,1.191968927096831
2007-07-12 12:02:47.0301,-1.3,1.8,1.3000956885920787,1.1570698537361368
2007-07-12 12:02:47.0307,-1.1,2.0,1.3347646332227694,1.114910140222043
2007-07-12 12:02:47.0313,-0.7,2.0,1.3543103248314747,1.0660278113478339
2007-07-12 12:02:47.0319,-0.8,1.9,1.3589197660438903,1.0111625477914248
2007-07-12 12:02:47.0325,-1.0,1.9,1.3491655802979012,0.9512420632014313
2007-07-12 12:02:47.0331,-1.3,2.1,1.3259811430485187,0.887356102195657
2007-07-12 12:02:47.0336,-1.7,1.9,1.2906202145243169,0.8207178910400673
2007-07-12 12:02:47.0342,-2.1,1.6,1.2446027300266385,0.7526139509551134
2007-07-12 12:02:47.0348,-2.3,0.8,1.1896494204607606,0.6843443459221461
2007-07-12 12:02:47.0354,-2.4,-0.1,1.1276086184299592,0.6171566327351776
2007-07-12 12:02:47.0360,-2.7,-1.1,1.0603788974771344,0.5521778788718593
2007-07-12 12:02:47.0366,-2.7,-1.9,0.989831127502356,0.4903499073773173
2007-07-12 12:02:47.0372,-2.5,-2.1,0.9177331961487617,0.43237320267386353
2007-07-12 12:02:47.0378,-2.4,-2.2,0.8456801473987325,0.37866452859485883
2007-07-12 12:02:47.0384,-2.5,-2.1,0.7750319397358362,0.32933227169509294
2007-07-12 12:02:47.0390,-2.5,-1.8,0.7068605541027827,0.28417197646057196
2007-07-12 12:02:47.0395,-2.6,-1.4,0.6419078798455571,0.24268271618387743
2007-07-12 12:02:47.0401,-2.9,-0.7,0.5805556852327186,0.20410307994821944
2007-07-12 12:02:47.0407,-3.0,0.1,0.5228089766168964,0.16746385471416717
2007-07-12 12:02:47.0413,-3.6,0.5,0.4682940761964989,0.13165311777176208
2007-07-12 12:02:47.0419,-3.7,0.7,0.41627270220279683,0.09548858223538825
2007-07-12 12:02:47.0425,-3.6,0.7,0.3656731139348172,0.057791754200552305
2007-07-12 12:02:47.0431,-3.7,0.5,0.31513891358448787,0.017458756724605982
2007-07-12 12:02:47.0437,-4.1,0.3,0.2630953823119933,-0.026476568065412473
2007-07-12 12:02:47.0443,-4.4,0.0,0.20783234831034714,-0.07479063455003544
2007-07-12 12:02:47.0449,-4.5,-0.2,0.14760160066626532,-0.12803139137269592
2007-07-12 12:02:47.0455,-4.1,-0.3,0.08072575002397833,-0.18649402946856014
2007-07-12 12:02:47.0460,-3.6,-0.7,0.005714154281922889,-0.25021126290593104
2007-07-12 12:02:47.0466,-3.1,-1.0,-0.07861984589461742,-0.3189574762874459
2007-07-12 12:02:47.0472,-2.8,-1.4,-0.17304736005691115,-0.39226532331706954
2007-07-12 12:02:47.0478,-2.2,-1.7,-0.27782579801140356,-0.4694528038445982
2007-07-12 12:02:47.0484,-2.1,-1.9,-0.3926219749705268,-0.5496584707548273
2007-07-12 12:02:47.0490,-1.9,-2.2,-0.5164636205416028,-0.631882248190225
2007-07-12 12:02:47.0496,-2.1,-2.2,-0.6477249793349343,-0.7150293758414917
2007-07-12 12:02:47.0502,-2.6,-2.2,-0.7841500452915587,-0.7979551974752876
2007-07-12 12:02:47.0508,-3.0,-1.9,-0.9229143099157071,-0.8795088297243696
2007-07-12 12:02:47.0514,-3.9,-1.7,-1.06072297220729,-0.9585741007277948
2007-07-12 12:02:47.0519,-5.0,-2.3,-1.1939406479926937,-1.0341064379435105
2007-07-12 12:02:47.0525,-6.1,-2.9,-1.3187450356893131,-1.1051645248190687
2007-07-12 12:02:47.0531,-6.7,-3.4,-1.4312950526047732,-1.1709355359533913
2007-07-12 12:02:47.0537,-7.2,-4.0,-1.5279029300929388,-1.2307527255661865
2007-07-12 12:02:47.0543,-7.5,-3.9,-1.605199810804671,-1.2841042810689665
2007-07-12 12:02:47.0549,-7.1,-3.7,-1.6602854919844727,-1.33063280877132
2007-07-12 12:02:47.0555,-6.4,-2.9,-1.690854878886373,-1.3701256019090238
2007-07-12 12:02:47.0561,-5.9,-2.3,-1.6952960965903772,-1.4024968134340308
2007-07-12 12:02:47.0567,-5.4,-2.1,-1.6727576286506425,-1.4277635760371794
2007-07-12 12:02:47.0573,-5.5,-2.1,-1.6231838936654222,-1.446018727573203
2007-07-12 12:02:47.0578,-5.5,-2.4,-1.5473200780193415,-1.457402961209535
2007-07-12 12:02:47.0584,-5.6,-2.5,-1.44668780776583,-1.4620789459846673
2007-07-12 12:02:47.0590,-5.7,-2.3,-1.32353356996693,-1.4602094133843042
2007-07-12 12:02:47.0596,-5.8,-2.5,-1.1807519645641618,-1.451940566833853
2007-07-12 12:02:47.0602,-5.9,-2.6,-1.0217861147195046,-1.4373915613416792
2007-07-12 12:02:47.0608,-5.5,-2.6,-0.8505080272748633,-1.4166502513171368
2007-07-12 12:02:47.0614,-5.2,-3.0,-0.6710824310914423,-1.3897749168803921
2007-07-12 12:02:47.0620,-4.6,-2.8,-0.4878185965887613,-1.3568012725834477
2007-07-12 12:02:47.0626,-4.0,-2.9,-0.3050157244838043,-1.3177537736664964
2007-07-12 12:02:47.0632,-3.1,-3.0,-0.1268084854445707,-1.2726600891635944
2007-07-12 12:02:47.0637,-2.6,-2.9,0.042980021604052225,-1.221567607228759
2007-07-12 12:02:47.0643,-2.4,-2.7,0.20097043791398084,-1.1645609563825856
2007-07-12 12:02:47.0649,-2.1,-2.4,0.34433742071253376,-1.1017797430214844
2007-07-12 12:02:47.0655,-1.8,-1.8,0.47089206558363056,-1.0334359841856087
2007-07-12 12:02:47.0661,-1.6,-1.4,0.5791320762618679,-0.9598309860531005
2007-07-12 12:02:47.0667,-1.5,-1.2,0.6682571914996317,-0.8813715831190182
2007-07-12 12:02:47.0673,-2.0,-1.4,0.7381495242777115,-0.7985856162905921
2007-07-12 12:02:47.0679,-2.5,-1.7,0.7893207661483048,-0.712136257435499
2007-07-12 12:02:47.0685,-3.1,-2.0,0.8228305154189022,-0.6228343548907217
2007-07-12 12:02:47.0691,-3.9,-2.0,0.8401820612499294,-0.5316475423010064
2007-07-12 12:02:47.0697,-4.4,-1.7,0.8432035118753767,-0.4397046010178945
2007-07-12 12:02:47.0702,-4.7,-1.0,0.8339229585643685,-0.34829359551784217
2007-07-12 12:02:47.0708,-4.9,-1.0,0.8144462961294391,-0.25885258151994783
2007-07-12 12:02:47.0714,-4.8,-1.0,0.7868453952561522,-0.1729520785973132
2007-07-12 12:02:47.0720,-4.5,-1.4,0.7530626970583126,-0.09226885523172089
2007-07-12 12:02:47.0726,-4.3,-1.5,0.7148362260819734,-0.01855085118293818
2007-07-12 12:02:47.0732,-4.0,-1.2,0.6736467802349421,0.046426651751915744
2007-07-12 12:02:47.0738,-3.5,-0.8,0.6306869214888764,0.1009130730609594
2007-07-12 12:02:47.0744,-2.9,-0.4,0.5868495693402911,0.1432416372544135
2007-07-12 12:02:47.0750,-2.2,-0.1,0.5427326466574016,0.17189366061578792
2007-07-12 12:02:47.0756,-2.1,0.0,0.4986554871853293,0.18556546949355762
2007-07-12 12:02:47.0761,-2.6,0.0,0.4546827142000713,0.18323490597200892
2007-07-12 12:02:47.0767,-3.2,0.0,0.4106520671431266,0.16422411088150557
2007-07-12 12:02:47.0773,-4.0,0.1,0.3662040011218721,0.12825520110577118
2007-07-12 12:02:47.0779,-4.4,0.3,0.3208124130095172,0.07549551351752545
2007-07-12 12:02:47.0785,-4.3,0.8,0.2738171010299177,0.0065892317470684445
2007-07-12 12:02:47.0791,-4.3,1.0,0.22445923942738327,-0.07732753561391893
2007-07-12 12:02:47.0797,-4.6,1.2,0.17192121310282302,-0.1746307161798426
2007-07-12 12:02:47.0803,-4.8,1.0,0.11537179144504194,-0.28323303622115614
2007-07-12 12:02:47.0809,-4.9,0.7,0.05401704319526775,-0.4006302699003181
2007-07-12 12:02:47.0815,-4.9,-0.1,-0.012843290650337787,-0.5239682646711188
2007-07-12 12:02:47.0820,-4.8,-1.3,-0.08575503715947311,-0.6501284383579742
2007-07-12 12:02:47.0826,-4.9,-2.5,-0.16504639629279028,-0.775827851850295
2007-07-12 12:02:47.0832,-4.8,-3.4,-0.2507651624201319,-0.8977286280741293
2007-07-12 12:02:47.0838,-4.4,-4.0,-0.342620042112332,-1.0125506784535756
2007-07-12 12:02:47.0844,-3.9,-3.7,-0.43993041817970635,-1.117181600435167
2007-07-12 12:02:47.0850,-3.7,-3.1,-0.5415893245274047,-1.2087782433825751
2007-07-12 12:02:47.0856,-3.4,-2.7,-0.646044408491485,-1.2848556206818476
2007-07-12 12:02:47.0862,-3.5,-2.7,-0.7513011136435402,-1.3433602371278537
2007-07-12 12:02:47.0868,-3.8,-2.9,-0.8549511488212502,-1.3827261531883928
2007-07-12 12:02:47.0874,-4.5,-3.0,-0.9542275890075811,-1.401913018638068
2007-07-12 12:02:47.0880,-5.0,-2.9,-1.046085881722724,-1.4004258863632606
2007-07-12 12:02:47.0885,-5.6,-2.9,-1.1273079006076405,-1.3783170044218649
2007-07-12 12:02:47.0891,-6.1,-3.0,-1.1946243075342908,-1.3361701180147687
2007-07-12 12:02:47.0897,-6.3,-2.9,-1.2448490969433679,-1.2750681576620972
2007-07-12 12:02:47.0903,-6.5,-2.7,-1.2750194149968508,-1.196545562402425
2007-07-12 12:02:47.0909,-6.7,-2.3,-1.2825335605305126,-1.1025268959957644
2007-07-12 12:02:47.0915,-6.6,-2.0,-1.2652803879813457,-0.9952538559484965
