TIME_1,RE_1,LE_1,RE_1_processed,LE_1_processed
2003-11-07 12:37:45.0000,0.0,0.0,1.8876391390990903,0.27040101241184983
2003-11-07 12:37:45.0006,-0.1,0.3,1.8862383929881639,0.2571548066746359
2003-11-07 12:37:45.0012,-0.2,0.2,1.8831045684015313,0.24282689938682891
2003-11-07 12:37:45.0018,-0.1,0.3,1.877298714183041,0.22678020669995394
2003-11-07 12:37:45.0024,0.1,0.3,1.8679764557927248,0.20845978478701838
2003-11-07 12:37:45.0030,0.1,0.3,1.8544209947458081,0.18742246068751606
2003-11-07 12:37:45.0035,0.1,0.1,1.8360726957628524,0.16336096217823734
2003-11-07 12:37:45.0041,0.1,0.0,1.8125540697519174,0.13612144435066598
2003-11-07 12:37:45.0047,0.1,0.0,1.7836890232522624,0.10571375343266579
2003-11-07 12:37:45.0053,0.0,-0.1,1.749515394586755,0.07231418487556546
2003-11-07 12:37:45.0059,0.0,-0.2,1.7102900069913103,0.03626084528421263
2003-11-07 12:37:45.0065,-0.1,-0.2,1.6664857168374434,-0.0019579890511405777
2003-11-07 12:37:45.0071,-0.1,-0.2,1.618780206069539,-0.041721894995566
2003-11-07 12:37:45.0077,-0.1,-0.2,1.5680365537109404,-0.08230189155855325
2003-11-07 12:37:45.0083,-0.2,-0.4,1.5152759223959638,-0.12288860218549105
2003-11-07 12:37:45.0089,-0.3,-0.6,1.4616430217453373,-0.162623814138132
2003-11-07 12:37:45.0094,-0.6,-0.7,1.4083653684336035,-0.20063407065408373
2003-11-07 12:37:45.0100,-0.8,-0.8,1.356707740974171,-0.23606477791715713
2003-11-07 12:37:45.0106,-1.0,-0.9,1.3079235843882833,-0.26811324410489945
2003-11-07 12:37:45.0112,-1.1,-1.0,1.2632053972914423,-0.2960591220311461
2003-11-07 12:37:45.0118,-1.3,-1.0,1.2236362836392785,-0.3192908950059102
2003-11-07 12:37:45.0124,-1.4,-1.0,1.190144857624243,-0.33732730631488805
2003-11-07 12:37:45.0130,-1.4,-0.9,1.1634655648042285,-0.34983296248797907
2003-11-07 12:37:45.0136,-1.5,-0.8,1.144106246878514,-0.35662770776323105
2003-11-07 12:37:45.0142,-1.5,-0.8,1.1323244550788145,-0.3576897276839583
2003-11-07 12:37:45.0148,-1.6,-0.8,1.1281136341234808,-0.3531526470339767
2003-11-07 12:37:45.0153,-1.6,-0.8,1.1311998770776834,-0.34329711306268024
2003-11-07 12:37:45.0159,-1.3,-0.8,1.1410495012255697,-0.3285375036178969
2003-11-07 12:37:45.0165,-1.2,-0.7,1.1568872244289532,-0.3094045009776626
2003-11-07 12:37:45.0171,-1.3,-0.6,1.1777242594837676,-0.28652435528534165
2003-11-07 12:37:45.0177,-1.4,-0.6,1.2023952391507238,-0.26059573470768943
2003-11-07 12:37:45.0183,-1.4,-0.4,1.229602562101747,-0.23236510838605168
2003-11-07 12:37:45.0189,-1.1,-0.4,1.2579664776136865,-0.20260161100201765
2003-11-07 12:37:45.0195,-0.9,-0.4,1.2860789473319603,-0.17207227930402783
2003-11-07 12:37:45.0201,-0.7,-0.4,1.3125590252304677,-0.14151842876153387
2003-11-07 12:37:45.0207,-0.6,-0.4,1.3361072416699233,-0.1116337667964102
2003-11-07 12:37:45.0212,-0.4,-0.6,1.3555563462720102,-0.08304465011750242
2003-11-07 12:37:45.0218,-0.2,-0.5,1.3699158046725681,-0.056292729149736785
2003-11-07 12:37:45.0224,0.0,-0.5,1.378407662142281,-0.0318201212691221
2003-11-07 12:37:45.0230,0.0,-0.3,1.3804917782314623,-0.009957240702193285
2003-11-07 12:37:45.0236,0.0,-0.2,1.375879003714988,0.009086522170948037
2003-11-07 12:37:45.0242,-0.1,-0.1,1.3645316078488188,0.02522898552396995
2003-11-07 12:37:45.0248,-0.5,-0.1,1.346651132007605,0.03851788413592589
2003-11-07 12:37:45.0254,-0.8,-0.1,1.322654770963597,0.049129795715149034
2003-11-07 12:37:45.0260,-1.2,-0.2,1.293142264486473,0.05736511358944689
2003-11-07 12:37:45.0266,-1.6,-0.3,1.258856005248204,0.06363909288640923
2003-11-07 12:37:45.0272,-1.8,-0.3,1.2206375296723144,0.0684692089919286
2003-11-07 12:37:45.0277,-1.9,-0.3,1.1793836898927479,0.0724592378599479
2003-11-07 12:37:45.0283,-2.0,-0.1,1.1360055968206892,0.07628056509830529
2003-11-07 12:37:45.0289,-2.0,0.0,1.0913929238604005,0.08065126119012936
2003-11-07 12:37:45.0295,-2.1,-0.1,1.0463854560585526,0.08631347123561095
2003-11-07 12:37:45.0301,-2.0,-0.2,1.0017529549222621,0.09400972093727018
2003-11-07 12:37:45.0307,-1.8,-0.3,0.958183559486581,0.1044588650349236
2003-11-07 12:37:45.0313,-1.5,-0.3,0.9162801178889227,0.11833256718048568
2003-11-07 12:37:45.0319,-1.3,-0.5,0.876563106867175,0.13623332975159794
2003-11-07 12:37:45.0325,-1.2,-0.5,0.8394782344411266,0.15867512764647992
2003-11-07 12:37:45.0331,-1.0,-0.5,0.8054065152524424,0.1860676133543566
2003-11-07 12:37:45.0336,-1.0,-0.2,0.7746746002421148,0.21870464630583467
2003-11-07 12:37:45.0342,-1.1,-0.2,0.7475634219586135,0.25675757613300687
2003-11-07 12:37:45.0348,-1.4,0.0,0.7243137351805792,0.30027333181049987
2003-11-07 12:37:45.0354,-1.8,0.2,0.7051278112976148,0.3491770149178134
2003-11-07 12:37:45.0360,-2.0,0.3,0.6901672710327024,0.40327842963185834
2003-11-07 12:37:45.0366,-2.1,0.4,0.6795476779750871,0.46228183600802364
2003-11-07 12:37:45.0372,-2.2,0.3,0.6733309512335804,0.5257981928924552
2003-11-07 12:37:45.0378,-2.2,0.3,0.671516844552824,0.5933592441572845
2003-11-07 12:37:45.0384,-2.2,0.3,0.6740347117075189,0.6644329453984158
2003-11-07 12:37:45.0390,-2.1,0.4,0.6807366021490832,0.7384398542862833
2003-11-07 12:37:45.0395,-2.0,0.5,0.691392475027638,0.8147701560483676
2003-11-07 12:37:45.0401,-1.9,0.7,0.7056880409408671,0.8928009487641388
2003-11-07 12:37:45.0407,-1.9,0.8,0.7232254872660618,0.9719132981451082
2003-11-07 12:37:45.0413,-1.9,1.0,0.7435271495675129,1.051508437474699
2003-11-07 12:37:45.0419,-1.9,1.2,0.7660420686462613,1.1310223829666648
2003-11-07 12:37:45.0425,-2.0,1.4,0.7901553021259953,1.2099381923921413
2003-11-07 12:37:45.0431,-1.9,1.5,0.8151998053581295,1.287795139273264
2003-11-07 12:37:45.0437,-1.8,1.5,0.8404706243762884,1.3641942231174147
2003-11-07 12:37:45.0443,-1.8,1.5,0.8652410371835959,1.4387996879874838
2003-11-07 12:37:45.0449,-1.6,1.6,0.8887801491169774,1.511336545458063
2003-11-07 12:37:45.0455,-1.5,1.5,0.9103713237459369,1.5815844360380666
2003-11-07 12:37:45.0460,-1.6,1.5,0.9293307459706305,1.6493684589292694
2003-11-07 12:37:45.0466,-1.6,1.5,0.9450253908135908,1.7145478163738812
2003-11-07 12:37:45.0472,-1.5,1.5,0.95688971000268,1.7770032327412095
2003-11-07 12:37:45.0478,-1.6,1.7,0.9644404238079686,1.8366241051172156
2003-11-07 12:37:45.0484,-1.5,1.9,0.9672888865024838,1.8932962258779913
