TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed
2014-03-06 10:14:46.0000,0.0,0.0,2014-03-06 10:17:01.0000,0.0,0.0,2014-03-06 10:20:29.0000,0.0,0.0,-1.952664480773628,-0.8910201036149361,0.42531273192113916,-2.382663424660351,-0.7145138959210992,-2.040458293740817
2014-03-06 10:14:46.0006,0.0,-0.1,2014-03-06 10:17:01.0006,-0.1,0.2,2014-03-06 10:20:29.0006,0.1,0.0,-1.9570525059048038,-0.9829275150347871,0.4132840278363906,-2.357827730374416,-0.5539949276455756,-2.0459596854684037
2014-03-06 10:14:46.0012,0.0,-0.3,2014-03-06 10:17:01.0012,-0.1,0.4,2014-03-06 10:20:29.0012,0.2,0.0,-1.9607730452703926,-1.0712818728116582,0.3994469260350747,-2.332953624405733,-0.39801037815964374,-2.052349916969361
2014-03-06 10:14:46.0018,0.0,-0.4,2014-03-06 10:17:01.0018,0.0,0.4,2014-03-06 10:20:29.0018,0.2,0.0,-1.9627058047985537,-1.1533010144584082,0.38285842836101824,-2.3079733508657214,-0.24907854821949205,-2.059652744417784
2014-03-06 10:14:46.0024,-0.1,-0.4,2014-03-06 10:17:01.0024,0.1,0.6,2014-03-06 10:20:29.0024,0.3,0.0,-1.9617946209344443,-1.2263909136193354,0.3627486142695726,-2.2828141228103007,-0.10953242310640077,-2.0678423370704815
2014-03-06 10:14:46.0030,-0.2,-0.5,2014-03-06 10:17:01.0030,0.2,0.7,2014-03-06 10:20:29.0030,0.5,0.0,-1.9570860108996002,-1.2882222642767704,0.33856711792402827,-2.2573986383655265,0.01853592125919453,-2.076834913857967
2014-03-06 10:14:46.0035,-0.3,-0.3,2014-03-06 10:17:01.0035,0.4,0.7,2014-03-06 10:20:29.0035,1.0,0.0,-1.9477635113153124,-1.3367986713912845,0.31001988054688545,-2.231647013423854,0.13332749851013523,-2.08648214448526
2014-03-06 10:14:46.0041,-0.2,-0.4,2014-03-06 10:17:01.0041,0.4,0.7,2014-03-06 10:20:29.0041,1.5,0.2,-1.9331764191974015,-1.37051434458242,0.2770937429885906,-2.205480265059765,0.23338365040290934,-2.096566802541797
2014-03-06 10:14:46.0047,-0.1,-0.4,2014-03-06 10:17:01.0047,0.4,0.8,2014-03-06 10:20:29.0047,2.1,0.3,-1.912861750383953,-1.3881996294880088,0.24006686700747404,-2.1788252734117366,0.3176264076488289,-2.1068011519741052
2014-03-06 10:14:46.0053,-0.1,-0.5,2014-03-06 10:17:01.0053,0.2,0.6,2014-03-06 10:20:29.0053,2.2,0.3,-1.8865585380037324,-1.3891531024663253,0.19950369590715605,-2.1516209360110436,0.3853897801511497,-2.116828511554539
2014-03-06 10:14:46.0059,-0.1,-0.7,2014-03-06 10:17:01.0059,0.0,0.5,2014-03-06 10:20:29.0059,2.2,0.3,-1.854213966999955,-1.3731592826334198,0.1562341432046758,-2.123825030994408,0.43643984070831343,-2.126228345259183
2014-03-06 10:14:46.0065,0.0,-0.5,2014-03-06 10:17:01.0065,-0.1,0.4,2014-03-06 10:20:29.0065,1.9,0.0,-1.8159812222047147,-1.340491336593982,0.11131780071553922,-2.095421150545531,0.47098191551048485,-2.134525049362163
2014-03-06 10:14:46.0071,0.1,-0.4,2014-03-06 10:17:01.0071,-0.2,0.5,2014-03-06 10:20:29.0071,1.5,0.0,-1.7722092861361831,-1.2918985562814653,0.06599500354741938,-2.0664249829495973,0.48965397237947195,-2.1412003627457006
2014-03-06 10:14:46.0077,0.1,-0.3,2014-03-06 10:17:01.0077,-0.3,0.6,2014-03-06 10:20:29.0077,1.2,0.0,-1.7234252593080908,-1.228578928683373,0.02162742463787596,-2.036889237410205,0.4935062129873984,-2.1457090648876926
2014-03-06 10:14:46.0083,0.1,0.0,2014-03-06 10:17:01.0083,-0.3,0.8,2014-03-06 10:20:29.0083,1.2,0.0,-1.6703100943710434,-1.152137742878837,-0.020368570569236286,-2.006906625111445,0.48396769219521296,-2.1474974046248563
2014-03-06 10:14:46.0089,0.4,0.0,2014-03-06 10:17:01.0089,-0.5,0.8,2014-03-06 10:20:29.0089,1.4,0.0,-1.6136689327464275,-1.064533778569247,-0.05859227829340681,-1.9766105060805124,0.4628013237798178,-2.146023552666882
2014-03-06 10:14:46.0094,0.5,0.1,2014-03-06 10:17:01.0094,-0.8,1.0,2014-03-06 10:20:29.0094,1.4,0.0,-1.5543975080770078,-0.9680150791966021,-0.09172909482015186,-1.9461730400807997,0.43204883302189895,-2.1407792823315255
2014-03-06 10:14:46.0100,0.7,0.0,2014-03-06 10:17:01.0100,-0.7,1.2,2014-03-06 10:20:29.0100,1.7,0.0,-1.4934463260484436,-0.865046581691881,-0.11861750763800853,-1.915800904118098,0.3939671719657987,-2.1313120284652047
2014-03-06 10:14:46.0106,0.9,0.2,2014-03-06 10:17:01.0106,-0.5,1.5,2014-03-06 10:20:29.0106,1.9,0.0,-1.4317845064706762,-0.7582319828786209,-0.13830942003494967,-1.8857288393097167,0.35095779467378846,-2.1172464358422625
2014-03-06 10:14:46.0112,1.1,0.2,2014-03-06 10:17:01.0112,-0.3,1.6,2014-03-06 10:20:29.0112,2.0,0.0,-1.3703652244777305,-0.6502322583443884,-0.1501211456084565,-1.8562114520033521,0.30549016479922003,-2.098304482786835
2014-03-06 10:14:46.0118,1.1,0.4,2014-03-06 10:17:01.0118,-0.2,1.9,2014-03-06 10:20:29.0118,1.9,0.0,-1.3100945711880687,-0.543683303037045,-0.15367311956500512,-1.8275137978589178,0.2600210511783956,-2.074323258141064
2014-03-06 10:14:46.0124,1.3,0.6,2014-03-06 10:17:01.0124,-0.2,1.9,2014-03-06 10:20:29.0124,1.4,0.0,-1.251805356072475,-0.44111526541023266,-0.14891702671776882,-1.7999013011686844,0.2169116089820762,-2.045269486613992
