TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed
2014-08-14 12:38:27.0000,0.0,0.0,2014-08-14 12:43:39.0000,0.0,0.0,2014-08-14 12:45:46.0000,0.0,0.0,1.3200182138317413,0.5487030966296924,0.3413055100759404,-0.5223090951718015,1.0993891568576803,-1.0771462471769508
2014-08-14 12:38:27.0006,-0.1,0.0,2014-08-14 12:43:39.0006,0.0,0.0,2014-08-14 12:45:46.0006,0.0,-0.2,1.3271174228162237,0.6476388989967347,0.43135325358168386,-0.4337150614488156,1.1375674779894425,-0.9685453591225175
2014-08-14 12:38:27.0012,-0.3,0.0,2014-08-14 12:43:39.0012,-0.1,0.0,2014-08-14 12:45:46.0012,0.0,-0.2,1.3346464925466095,0.7457647181249379,0.5211593426503139,-0.3466671342141744,1.1759009352405734,-0.8619218344076272
2014-08-14 12:38:27.0018,-0.4,0.0,2014-08-14 12:43:39.0018,0.0,0.1,2014-08-14 12:45:46.0018,0.0,-0.1,1.3427414048303365,0.8420107624175404,0.6099048669698016,-0.2623332215059993,1.2141058265807683,-0.7583104880645505
2014-08-14 12:38:27.0024,-0.3,0.3,2014-08-14 12:43:39.0024,0.2,0.4,2014-08-14 12:45:46.0024,0.0,0.0,1.351501431877351,0.9353301818980019,0.6967874401931957,-0.1817829903325753,1.2518912484137241,-0.6586767094385797
2014-08-14 12:38:27.0030,-0.1,0.6,2014-08-14 12:43:39.0030,0.4,0.6,2014-08-14 12:45:46.0030,0.0,0.2,1.3609794491701133,1.0247204692129293,0.7810414096754037,-0.10594733518351926,1.288963425282588,-0.5638922428855914
2014-08-14 12:38:27.0035,-0.1,0.8,2014-08-14 12:43:39.0035,0.4,0.7,2014-08-14 12:45:46.0035,0.2,0.3,1.371175167245115,1.1092446503468074,0.8619569079997669,-0.03558299189972577,1.3250305959566222,-0.47471016910064184
2014-08-14 12:38:27.0041,0.0,1.0,2014-08-14 12:43:39.0041,0.5,0.8,2014-08-14 12:45:46.0041,0.4,0.6,1.3820316366623424,1.1880515407380472,0.9388967978144386,0.028755837941688678,1.3598083646180665,-0.3917401148064359
2014-08-14 12:38:27.0047,0.0,1.0,2014-08-14 12:43:39.0047,0.6,1.0,2014-08-14 12:45:46.0047,0.3,0.7,1.3934350763270056,1.260394191376193,1.0113105024678866,0.08673712585176384,1.3930252672172072,-0.31542531506384847
2014-08-14 12:38:27.0053,0.0,1.1,2014-08-14 12:43:39.0053,0.7,1.0,2014-08-14 12:45:46.0053,0.3,0.8,1.405217842453146,1.3256456592494048,1.0787438255157866,0.13826053480649012,1.4244281922556032,-0.24602351528793748
2014-08-14 12:38:27.0059,0.1,1.1,2014-08-14 12:43:39.0059,0.7,1.0,2014-08-14 12:45:46.0059,0.4,0.9,1.4171641966035822,1.3833113952700833,1.1408441071306543,0.18345594985556146,1.4537872755027774,-0.18359376516419634
2014-08-14 12:38:27.0065,0.1,1.2,2014-08-14 12:43:39.0065,0.7,0.9,2014-08-14 12:45:46.0065,0.4,0.9,1.4290184248425148,1.433037790726911,1.1973604123271169,0.22267080065815917,1.4808999480873926,-0.12799091439959462
2014-08-14 12:38:27.0071,0.2,1.1,2014-08-14 12:43:39.0071,0.6,0.9,2014-08-14 12:45:46.0071,0.4,0.9,1.4404947878184045,1.4746166972033121,1.2481388745512032,0.25644667926636533,1.5055939096070332,-0.07886911978319128
2014-08-14 12:38:27.0077,0.2,1.2,2014-08-14 12:43:39.0077,0.6,0.8,2014-08-14 12:45:46.0077,0.5,0.9,1.4512887394905336,1.5079859942699914,1.2931137869545424,0.28548647913188246,1.5277288912802895,-0.035695000409611516
2014-08-14 12:38:27.0083,0.2,1.2,2014-08-14 12:43:39.0083,0.6,0.8,2014-08-14 12:45:46.0083,0.5,1.0,1.4610888454840876,1.5332265044638325,1.3322954698023395,0.3106139206622741,1.5471971686466048,0.0022296754622565212
2014-08-14 12:38:27.0089,0.2,1.0,2014-08-14 12:43:39.0089,0.5,0.6,2014-08-14 12:45:46.0089,0.5,0.7,1.4695888640679613,1.550555735975133,1.3657562736024056,0.3327278293350009,1.5639228887262362,0.0357366477990647
2014-08-14 12:38:27.0094,0.1,0.9,2014-08-14 12:43:39.0094,0.4,0.4,2014-08-14 12:45:46.0094,0.3,0.6,1.4764995168813233,1.5603190619921883,1.3936162643502357,0.35275386803983255,1.5778603984969186,0.06575275347664801
2014-08-14 12:38:27.0100,0.1,1.0,2014-08-14 12:43:39.0100,0.3,0.4,2014-08-14 12:45:46.0100,0.3,0.6,1.4815595553282879,1.5629790049416086,1.4160301675658356,0.37159657099750065,1.5889918917921335,0.09325663393184927
2014-08-14 12:38:27.0106,0.1,1.0,2014-08-14 12:43:39.0106,0.3,0.5,2014-08-14 12:45:46.0106,0.3,0.5,1.4845457986991093,1.5591032541835375,1.4331770037474056,0.39009444180645336,1.5973247953825436,0.11923314242061385
2014-08-14 12:38:27.0112,0.1,1.1,2014-08-14 12:43:39.0112,0.4,0.5,2014-08-14 12:45:46.0112,0.3,0.6,1.4852818614290972,1.549351891599259,1.4452534992702308,0.40898053574177795,1.6028893419903019,0.14462812708071457
2014-08-14 12:38:27.0118,0.3,1.2,2014-08-14 12:43:39.0118,0.6,0.6,2014-08-14 12:45:46.0118,0.4,0.6,1.4836452933468813,1.534464062992788,1.4524718012698237,0.42885038200967524,1.6057367026489249,0.1703060557736018
2014-08-14 12:38:27.0124,0.3,1.3,2014-08-14 12:43:39.0124,0.6,0.8,2014-08-14 12:45:46.0124,0.4,0.7,1.4795728433540336,1.5152440847538242,1.4550613323008563,0.4501384152013534,1.6059378955361276,0.19701251192264838
2014-08-14 12:38:27.0130,0.2,1.3,2014-08-14 12:43:39.0130,0.8,0.8,2014-08-14 12:45:46.0130,0.4,0.8,1.4730635571887956,1.4925467854772831,1.453273926301319,0.4731033884327578,1.603583505638175,0.22534303908368375
