TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed
2014-12-31 12:31:13.0000,0.0,0.0,2014-12-31 12:34:03.0000,0.0,0.0,0.18793619734833603,-0.0746726476176577,0.1979937258066059,-1.0643979523383056
2014-12-31 12:31:13.0006,-0.3,0.0,2014-12-31 12:34:03.0006,0.0,-0.1,0.12321062202512752,-0.1027345977104306,0.1974900713160805,-1.0866239138587905
2014-12-31 12:31:13.0012,-0.7,0.0,2014-12-31 12:34:03.0012,-0.2,-0.2,0.060043559975878805,-0.13038815933754225,0.19787873490748487,-1.1081467444363393
2014-12-31 12:31:13.0018,-0.7,0.2,2014-12-31 12:34:03.0018,-0.4,-0.2,-0.0005698536750824479,-0.15713249655623282,0.19929238098730592,-1.1283751852753114
2014-12-31 12:31:13.0024,-0.5,0.1,2014-12-31 12:34:03.0024,-0.4,-0.3,-0.05768061928951725,-0.1824637139973085,0.20183295396557605,-1.1467491683486364
2014-12-31 12:31:13.0030,-0.5,0.1,2014-12-31 12:34:03.0030,-0.4,-0.4,-0.11040700567348223,-0.2058887400497535,0.20556320281045895,-1.1627568336296052
2014-12-31 12:31:13.0035,-0.5,0.0,2014-12-31 12:34:03.0035,-0.1,-0.4,-0.15795399087912199,-0.22694078100945414,0.21049999274615608,-1.1759499401686788
2014-12-31 12:31:13.0041,-0.5,-0.2,2014-12-31 12:34:03.0041,0.0,-0.3,-0.19963078389351463,-0.2451960381633462,0.21660971503010076,-1.1859571518999599
2014-12-31 12:31:13.0047,-0.5,-0.5,2014-12-31 12:34:03.0047,0.1,-0.4,-0.23486641456598434,-0.26029106624237314,0.22380577414580063,-1.1924947995256574
2014-12-31 12:31:13.0053,-0.5,-0.5,2014-12-31 12:34:03.0053,0.0,-0.3,-0.2632234734099234,-0.27193986581745794,0.2319478525142738,-1.195374855559325
2014-12-31 12:31:13.0059,-0.5,-0.7,2014-12-31 12:34:03.0059,0.2,-0.3,-0.2844100763730764,-0.27994961830663484,0.24084248570624364,-1.1945099927500393
2014-12-31 12:31:13.0065,-0.7,-0.6,2014-12-31 12:34:03.0065,0.4,-0.3,-0.2982900485028226,-0.28423394609200786,0.2502444298010727,-1.189915712773161
2014-12-31 12:31:13.0071,-0.7,-0.6,2014-12-31 12:34:03.0071,0.5,-0.2,-0.3048911873082859,-0.28482272356890603,0.25985834113116413,-1.1817096279989547
2014-12-31 12:31:13.0077,-0.7,-0.4,2014-12-31 12:34:03.0077,0.4,-0.2,-0.30441131121773285,-0.28186774145843324,0.26934040954062655,-1.170108054805188
2014-12-31 12:31:13.0083,-0.6,-0.4,2014-12-31 12:34:03.0083,0.2,-0.2,-0.2972216568315559,-0.27564387096679827,0.2782998058921431,-1.1554201329055802
2014-12-31 12:31:13.0089,-0.7,-0.4,2014-12-31 12:34:03.0089,0.1,-0.1,-0.2838670820371307,-0.2665457151278896,0.28630011797127025,-1.1380397224789935
2014-12-31 12:31:13.0094,-1.1,-0.3,2014-12-31 12:34:03.0094,-0.2,0.0,-0.2650624552660559,-0.2550800177120438,0.2928612956099107,-1.1184353523355708
2014-12-31 12:31:13.0100,-1.2,-0.2,2014-12-31 12:34:03.0100,-0.3,-0.1,-0.2416845595712367,-0.24185430569204533,0.29746291044796835,-1.0971385011365793
2014-12-31 12:31:13.0106,-1.0,-0.1,2014-12-31 12:34:03.0106,-0.5,0.0,-0.21475885070350562,-0.22756237716592775,0.29954967420633216,-1.07473049014081
2014-12-31 12:31:13.0112,-0.9,0.0,2014-12-31 12:34:03.0112,-0.5,0.0,-0.18544054930384718,-0.2129673195466489,0.29854010370755535,-1.0518282511889083
2014-12-31 12:31:13.0118,-0.9,0.0,2014-12-31 12:34:03.0118,-0.3,0.0,-0.1549898489664228,-0.19888274260360575,0.2938389616435373,-1.0290692162033996
2014-12-31 12:31:13.0124,-0.8,-0.1,2014-12-31 12:34:03.0124,-0.1,0.1,-0.12474143399836053,-0.1861528241282239,0.2848536700155365,-1.0070955665171895
2014-12-31 12:31:13.0130,-0.7,-0.2,2014-12-31 12:34:03.0130,0.1,0.2,-0.0960689371093526,-0.17563159914341017,0.27101436372985727,-0.9865380876416886
2014-12-31 12:31:13.0136,-0.4,-0.3,2014-12-31 12:34:03.0136,0.2,0.1,-0.07034537286639884,-0.1681617143480561,0.25179673457384644,-0.9679998939776964
2014-12-31 12:31:13.0142,-0.2,-0.4,2014-12-31 12:34:03.0142,0.3,0.2,-0.048900936396625114,-0.16455267824845635,0.22674641853417069,-0.9520403093724346
2014-12-31 12:31:13.0148,-0.1,-0.4,2014-12-31 12:34:03.0148,0.3,0.3,-0.03297983085890697,-0.1655585232183069,0.1955034679706295,-0.9391592066495025
2014-12-31 12:31:13.0153,-0.2,-0.5,2014-12-31 12:34:03.0153,0.3,0.2,-0.02369793532156763,-0.1718547927567191,0.15782543545119318,-0.929782122781119
2014-12-31 12:31:13.0159,0.0,-0.6,2014-12-31 12:34:03.0159,0.1,0.3,-0.022003114284260265,-0.18401487849688547,0.113607750361379,-0.9242464781787432
2014-12-31 12:31:13.0165,0.0,-0.6,2014-12-31 12:34:03.0165,-0.1,0.3,-0.028639812919060856,-0.20248594113899918,0.06290034611072869,-0.9227892363341206
2014-12-31 12:31:13.0171,0.0,-0.5,2014-12-31 12:34:03.0171,-0.3,0.3,-0.04411932048340052,-0.22756493929079277,0.005919836326295758,-0.9255363413455795
2014-12-31 12:31:13.0177,-0.4,-0.3,2014-12-31 12:34:03.0177,-0.5,0.3,-0.06869675313183873,-0.25937564044831557,-0.056943125109087604,-0.9324942657209113
2014-12-31 12:31:13.0183,-0.6,-0.1,2014-12-31 12:34:03.0183,-0.5,0.3,-0.10235543011911873,-0.2978478583412328,-0.1251213967895857,-0.9435439880751872
2014-12-31 12:31:13.0189,-0.6,0.0,2014-12-31 12:34:03.0189,-0.6,0.3,-0.1447989404394063,-0.3427004755245708,-0.19787374784586753,-0.9584376977238842
2014-12-31 12:31:13.0195,-0.5,0.1,2014-12-31 12:34:03.0195,-0.8,0.3,-0.19545089498728435,-0.3934299773625551,-0.2742919691655595,-0.9767984896745819
2014-12-31 12:31:13.0201,-0.6,0.1,2014-12-31 12:34:03.0201,-0.8,0.3,-0.2534621814627579,-0.44930617232856485,-0.3533125638660421,-0.998123267439965
2014-12-31 12:31:13.0207,-0.8,0.0,2014-12-31 12:34:03.0207,-0.7,0.4,-0.3177254599781604,-0.5093764804488377,-0.4337329048540407,-1.021789007874938
2014-12-31 12:31:13.0212,-0.9,-0.1,2014-12-31 12:34:03.0212,-0.7,0.2,-0.3868965844001586,-0.5724796609194096,-0.5142317638919202,-1.0470624546779814
2014-12-31 12:31:13.0218,-0.8,-0.5,2014-12-31 12:34:03.0218,-0.9,0.2,-0.45942256118757063,-0.6372691783456367,-0.5933940959517244,-1.0731131880257039
2014-12-31 12:31:13.0224,-0.9,-0.9,2014-12-31 12:34:03.0224,-1.1,0.1,-0.5335755661125016,-0.7022456539100412,-0.6697398638199511,-1.099029867038624
2014-12-31 12:31:13.0230,-1.0,-1.1,2014-12-31 12:34:03.0230,-1.2,-0.1,-0.6074924382577747,-0.7657971128952884,-0.7417564926502942,-1.1238392733289677
2014-12-31 12:31:13.0236,-1.1,-1.2,2014-12-31 12:34:03.0236,-1.3,-0.2,-0.6792189419149178,-0.8262451347583297,-0.8079342839749786,-1.146527621675677
2014-12-31 12:31:13.0242,-1.2,-1.4,2014-12-31 12:34:03.0242,-1.3,-0.3,-0.7467579071192183,-0.8818946238426607,-0.8668038507498645,-1.16606347277402
