TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed,RE_3_processed,LE_3_processed
2016-07-13 10:08:28.0000,0.0,0.0,2016-07-13 10:11:12.0000,0.0,0.0,2016-07-13 10:14:00.0000,0.0,0.0,-0.746742815389305,-1.7527855149423928,-1.7590804694776099,-1.9475716685994973,0.7275357206642646,-1.344458192825924
2016-07-13 10:08:28.0006,-0.4,0.3,2016-07-13 10:11:12.0006,0.2,-0.1,2016-07-13 10:14:00.0006,0.0,0.2,-0.7968302395116474,-1.7118777491270643,-1.716692340473335,-2.0163379705847126,0.6665839079625993,-1.294010014457451
2016-07-13 10:08:28.0012,-0.6,0.5,2016-07-13 10:11:12.0012,0.1,-0.3,2016-07-13 10:14:00.0012,-0.4,0.0,-0.8460598333068345,-1.6707785620270528,-1.674688718009814,-2.0837146218106524,0.6080106277786512,-1.2424521479969077
2016-07-13 10:08:28.0018,-0.6,0.6,2016-07-13 10:11:12.0018,0.0,-0.5,2016-07-13 10:14:00.0018,-0.7,-0.1,-0.8937418620443046,-1.6291911822022087,-1.6334160250645633,-2.148472048849334,0.5528659064310053,-1.1900600089473459
2016-07-13 10:08:28.0024,-0.5,0.5,2016-07-13 10:11:12.0024,0.0,-0.4,2016-07-13 10:14:00.0024,-1.2,-0.2,-0.9392317242930192,-1.5868170053464483,-1.5931879129342332,-2.209417260167115,0.5019691533239168,-1.1371881136508861
2016-07-13 10:08:28.0030,-0.3,0.4,2016-07-13 10:11:12.0030,0.2,-0.2,2016-07-13 10:14:00.0030,-1.3,-0.2,-0.9819411700027868,-1.5433523701843768,-1.5542653390310923,-2.265406449664776,0.4558475725026828,-1.084279525359318
2016-07-13 10:08:28.0035,-0.1,0.4,2016-07-13 10:11:12.0035,0.4,0.0,2016-07-13 10:14:00.0035,-1.3,-0.1,-1.0213465683717593,-1.4984900630259756,-1.5168386374527039,-2.315356354116254,0.41469545436466126,-1.0318692586791298
2016-07-13 10:08:28.0041,0.0,0.5,2016-07-13 10:11:12.0041,0.7,0.1,2016-07-13 10:14:00.0041,-1.0,0.0,-1.0569944364965032,-1.4519260357518267,-1.4810125774872094,-2.358255014755229,0.3783582730903976,-0.9805805347355778
2016-07-13 10:08:28.0047,0.1,0.5,2016-07-13 10:11:12.0047,0.8,0.1,2016-07-13 10:14:00.0047,-0.8,0.2,-1.0885048546799247,-1.403371108529644,-1.446795525287974,-2.3931730114781136,0.3463432423793032,-0.931113566238959
2016-07-13 10:08:28.0053,0.0,0.5,2016-07-13 10:11:12.0053,0.7,0.1,2016-07-13 10:14:00.0053,-0.4,0.4,-1.1155735765177,-1.3525668303425715,-1.414093813877317,-2.4192763090620626,0.3178554033698081,-0.8842274312005809
2016-07-13 10:08:28.0059,-0.1,0.4,2016-07-13 10:11:12.0059,0.7,0.0,2016-07-13 10:14:00.0059,0.0,0.4,-1.137973579226634,-1.2993041639473988,-1.3827122016933562,-2.435841532232212,0.29185583095214795,-0.8407163599342702
2016-07-13 10:08:28.0065,-0.3,0.1,2016-07-13 10:11:12.0065,0.8,-0.1,2016-07-13 10:14:00.0065,0.2,0.4,-1.1555565492365059,-1.2434432150293366,-1.3523608748181721,-2.442273866212838,0.26713650760072327,-0.8013822455933479
2016-07-13 10:08:28.0071,-0.3,0.0,2016-07-13 10:11:12.0071,0.7,-0.3,2016-07-13 10:14:00.0071,0.4,0.4,-1.1682544614463062,-1.1849318662508084,-1.3226689189001553,-2.4381270230295757,0.24240507721196092,-0.7670053248072022
2016-07-13 10:08:28.0077,-0.3,0.0,2016-07-13 10:11:12.0077,0.7,-0.4,2016-07-13 10:14:00.0077,0.5,0.4,-1.1760810979665224,-1.1238210038688037,-1.2932036553459894,-2.4231239862519924,0.21637217539855197,-0.7383148193848378
2016-07-13 10:08:28.0083,-0.3,0.0,2016-07-13 10:11:12.0083,0.7,-0.4,2016-07-13 10:14:00.0083,0.7,0.5,-1.179133140253864,-1.0602741540728031,-1.2634947566308494,-2.3971766924958,0.18783432395501415,-0.7159610216399792
2016-07-13 10:08:28.0089,-0.3,0.2,2016-07-13 10:11:12.0089,0.8,-0.4,2016-07-13 10:14:00.0089,0.6,0.5,-1.1775903736653628,-0.9945698321314183,-1.2330616454527656,-2.360402530803796,0.15574636054616,-0.7004899656199534
2016-07-13 10:08:28.0094,-0.3,0.3,2016-07-13 10:11:12.0094,0.5,-0.4,2016-07-13 10:14:00.0094,0.4,0.4,-1.1717145342458728,-0.9270956959475252,-1.201442350857897,-2.3131355732593946,0.11927889776465407,-0.6923214941561473
2016-07-13 10:08:28.0100,-0.4,0.6,2016-07-13 10:11:12.0100,0.3,-0.5,2016-07-13 10:14:00.0100,0.0,0.3,-1.161846365066276,-0.8583345519762351,-1.1682217488539888,-2.255930745946512,0.07785820554063665,-0.6917311933666924
2016-07-13 10:08:28.0106,-0.4,0.8,2016-07-13 10:11:12.0106,0.0,-0.3,2016-07-13 10:14:00.0106,-0.5,0.3,-1.1484005175059726,-0.7888432291543993,-1.133056983111838,-2.189559630675172,0.03118797240223569,-0.6988363321393091
