TIME_1,RE_1,LE_1,RE_1_processed,LE_1_processed
2022-01-05 12:16:56.0000,0.0,0.0,-2.2187394413430153,1.1709076605477604
2022-01-05 12:16:56.0006,0.1,-0.6,-2.1909456164990697,1.0329411360174519
2022-01-05 12:16:56.0012,0.3,-0.5,-2.1636082223079747,0.896860065433206
2022-01-05 12:16:56.0018,0.4,-0.6,-2.1368252206229688,0.7644901071268823
2022-01-05 12:16:56.0024,0.5,-0.8,-2.1106732439217066,0.6376052765812509
2022-01-05 12:16:56.0030,0.7,-1.0,-2.085201913211949,0.5178935454669416
2022-01-05 12:16:56.0035,0.8,-1.1,-2.0604294718586686,0.4069226036813669
2022-01-05 12:16:56.0041,0.7,-1.4,-2.0363400597291568,0.3061062598595668
2022-01-05 12:16:56.0047,0.8,-1.9,-2.0128828277154205,0.21667213324311443
2022-01-05 12:16:56.0053,0.8,-2.3,-1.9899729479839017,0.1396315038994003
2022-01-05 12:16:56.0059,0.7,-2.5,-1.9674944319693866,0.0757523832889676
2022-01-05 12:16:56.0065,0.8,-2.6,-1.9453045492634238,0.025536973033934356
2022-01-05 12:16:56.0071,0.9,-2.6,-1.9232395611268989,-0.010795356293986747
2022-01-05 12:16:56.0077,1.1,-2.6,-1.9011214469150348,-0.03331861227773143
2022-01-05 12:16:56.0083,1.0,-2.4,-1.8787653017370385,-0.042403568502401914
2022-01-05 12:16:56.0089,1.1,-2.6,-1.8559870987425278,-0.038713601899546375
2022-01-05 12:16:56.0094,1.2,-2.6,-1.8326115219637602,-0.023192856707461046
2022-01-05 12:16:56.0100,1.3,-2.6,-1.8084795844226726,0.002953163051152983
2022-01-05 12:16:56.0106,1.3,-2.5,-1.7834557589905304,0.038284272490833056
2022-01-05 12:16:56.0112,1.4,-2.4,-1.7574343682382019,0.08115905176626012
2022-01-05 12:16:56.0118,1.5,-2.1,-1.730345000937406,0.12977432686795734
2022-01-05 12:16:56.0124,1.5,-2.1,-1.7021567470691126,0.1822097144462101
