TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed
2004-11-27 12:25:17.0000,0.0,0.0,2004-11-27 12:27:08.0000,0.0,0.0,-0.6493134943960938,-0.5484759725366745,-1.5491292013378217,-1.7749422823893795
2004-11-27 12:25:17.0006,0.0,-0.7,2004-11-27 12:27:08.0006,0.1,0.2,-0.6584091501042852,-0.6420723929760997,-1.4396058160234517,-1.6979832641149357
2004-11-27 12:25:17.0012,0.0,-0.7,2004-11-27 12:27:08.0012,0.2,0.3,-0.6673914344068635,-0.7335721938515589,-1.331478629401793,-1.623890327271345
2004-11-27 12:25:17.0018,0.0,-0.7,2004-11-27 12:27:08.0018,0.2,0.4,-0.6761246178238838,-0.8214437128903601,-1.2259278159142277,-1.5539806285506854
2004-11-27 12:25:17.0024,0.0,-0.7,2004-11-27 12:27:08.0024,0.4,0.3,-0.6844722079577619,-0.904288053589246,-1.1241047206945662,-1.4895050060304165
2004-11-27 12:25:17.0030,0.0,-0.7,2004-11-27 12:27:08.0030,0.5,0.4,-0.6922979351023565,-0.9808893004459154,-1.0271090408578394,-1.4316153888838148
2004-11-27 12:25:17.0035,-0.1,-0.5,2004-11-27 12:27:08.0035,0.5,0.3,-0.6994672172450905,-1.0502540078257085,-0.9359667299684635,-1.3813363360256448
2004-11-27 12:25:17.0041,-0.1,-0.5,2004-11-27 12:27:08.0041,0.4,0.3,-0.7058491569601109,-1.1116385555292803,-0.8516090958061471,-1.3395415056390887
2004-11-27 12:25:17.0047,-0.1,-0.5,2004-11-27 12:27:08.0047,0.5,0.2,-0.7113190588443175,-1.1645640561628137,-0.7748534239608557,-1.3069351258444186
2004-11-27 12:25:17.0053,-0.1,-0.5,2004-11-27 12:27:08.0053,0.5,0.2,-0.715761400372207,-1.208819367273471,-0.7063853179582179,-1.2840379208093728
2004-11-27 12:25:17.0059,0.0,-0.4,2004-11-27 12:27:08.0059,0.5,0.1,-0.7190731486026725,-1.2444533802118563,-0.6467428709023973,-1.2711765099251962
2004-11-27 12:25:17.0065,-0.1,-0.4,2004-11-27 12:27:08.0065,0.6,0.0,-0.7211672818286122,-1.2717581599002845,-0.5963028133370306,-1.268475084354134
2004-11-27 12:25:17.0071,-0.2,-0.3,2004-11-27 12:27:08.0071,0.7,0.0,-0.7219763314666457,-1.2912447417621007,-0.5552689034230942,-1.2758482015980734
2004-11-27 12:25:17.0077,-0.3,-0.4,2004-11-27 12:27:08.0077,0.8,0.1,-0.721455697381926,-1.3036134729798174,-0.5236629951096238,-1.292993838029944
2004-11-27 12:25:17.0083,-0.2,-0.4,2004-11-27 12:27:08.0083,0.9,0.1,-0.719586426940875,-1.309720715608215,-0.5013193804230069,-1.3193863871643035
2004-11-27 12:25:17.0089,-0.3,-0.4,2004-11-27 12:27:08.0089,0.9,0.1,-0.7163771191359501,-1.3105435295989794,-0.4878830871387022,-1.3542700101427716
2004-11-27 12:25:17.0094,-0.4,-0.5,2004-11-27 12:27:08.0094,0.8,0.3,-0.7118646430720239,-1.3071436785805481,-0.482812770346966,-1.3966534999136724
2004-11-27 12:25:17.0100,-0.3,-0.5,2004-11-27 12:27:08.0100,0.8,0.3,-0.7061134422310633,-1.300632015033255,-0.4853886585221683,-1.4453084807824221
2004-11-27 12:25:17.0106,-0.3,-0.5,2004-11-27 12:27:08.0106,0.7,0.4,-0.6992133209485609,-1.2921340541626571,-0.49472575108763667,-1.4987732346425358
2004-11-27 12:25:17.0112,-0.1,-0.5,2004-11-27 12:27:08.0112,0.7,0.4,-0.6912757698965897,-1.2827573661973957,-0.5097921975122689,-1.555364646358748
2004-11-27 12:25:17.0118,0.0,-0.5,2004-11-27 12:27:08.0118,0.8,0.4,-0.6824290645066734,-1.273561312791758,-0.5294325870651543,-1.6132006383371074
2004-11-27 12:25:17.0124,0.0,-0.4,2004-11-27 12:27:08.0124,0.7,0.6,-0.6728125226839486,-1.2655296093118713,-0.5523957650176657,-1.6702350162861697
2004-11-27 12:25:17.0130,0.0,-0.4,2004-11-27 12:27:08.0130,0.8,0.5,-0.6625703880730472,-1.2595461792768554,-0.5773667364554194,-1.7243059125751998
2004-11-27 12:25:17.0136,0.0,-0.5,2004-11-27 12:27:08.0136,0.9,0.5,-0.6518457884104111,-1.256374743707454,-0.6030021688630973,-1.7731980178975677
2004-11-27 12:25:17.0142,-0.1,-0.5,2004-11-27 12:27:08.0142,0.8,0.3,-0.6407751194078277,-1.2566425292537904,-0.6279689088247512,-1.8147175473448913
2004-11-27 12:25:17.0148,-0.2,-0.4,2004-11-27 12:27:08.0148,0.8,0.2,-0.6294830643864963,-1.260828386975732,-0.6509847500715626,-1.8467774514925794
2004-11-27 12:25:17.0153,-0.2,-0.4,2004-11-27 12:27:08.0153,0.7,0.0,-0.6180783252712133,-1.269255519553503,-0.6708604138092309,-1.867488909496384
2004-11-27 12:25:17.0159,-0.1,-0.4,2004-11-27 12:27:08.0159,0.6,-0.2,-0.6066500509582022,-1.282088935717413,-0.6865413518771812,-1.8752538411172703
2004-11-27 12:25:17.0165,0.0,-0.4,2004-11-27 12:27:08.0165,0.5,-0.5,-0.5952649255726744,-1.2993376602716997,-0.6971476256748148,-1.8688522478674663
2004-11-27 12:25:17.0171,0.0,-0.5,2004-11-27 12:27:08.0171,0.4,-0.6,-0.583964909768739,-1.3208615873203366,-0.7020098297561782,-1.8475178023588972
2004-11-27 12:25:17.0177,0.0,-0.5,2004-11-27 12:27:08.0177,0.3,-0.6,-0.5727656703926324,-1.3463826687653038,-0.7006988863515031,-1.8109953811196164
2004-11-27 12:25:17.0183,0.0,-0.6,2004-11-27 12:27:08.0183,0.3,-0.5,-0.5616557447803374,-1.3754999140686266,-0.6930475820359062,-1.759575250228044
2004-11-27 12:25:17.0189,0.0,-0.5,2004-11-27 12:27:08.0189,0.2,-0.3,-0.5505964528134494,-1.407707485557658,-0.6791619718683228,-1.6941003006459032
2004-11-27 12:25:17.0195,-0.1,-0.5,2004-11-27 12:27:08.0195,0.2,-0.1,-0.5395225091796417,-1.4424150328419565,-0.6594212351576885,-1.6159448595415966
2004-11-27 12:25:17.0201,-0.1,-0.6,2004-11-27 12:27:08.0201,0.3,0.1,-0.5283432256765666,-1.4789693102874328,-0.6344652063187294,-1.5269658417931504
2004-11-27 12:25:17.0207,-0.1,-0.7,2004-11-27 12:27:08.0207,0.5,0.2,-0.5169441511538914,-1.5166760244728354,-0.6051695860299177,-1.4294290302482726
