TIME_1,RE_1,LE_1,RE_1_processed,LE_1_processed
2017-06-14 10:04:57.0000,0.0,0.0,0.8658793184598745,0.697090730985031
2017-06-14 10:04:57.0006,-0.1,0.0,0.8542947208695862,0.6956658187718957
2017-06-14 10:04:57.0012,-0.4,0.0,0.8431813988204706,0.6946347565535571
2017-06-14 10:04:57.0018,-0.5,-0.1,0.8328534836717205,0.6940585779329373
2017-06-14 10:04:57.0024,-0.6,-0.1,0.8235884016870454,0.6939753968938356
2017-06-14 10:04:57.0030,-0.6,0.0,0.8156117307145995,0.6943963845981007
2017-06-14 10:04:57.0035,-0.6,0.0,0.8090858616900395,0.6953025990323264
2017-06-14 10:04:57.0041,-0.5,0.0,0.80410318860394,0.6966428170475013
2017-06-14 10:04:57.0047,-0.3,0.0,0.8006840996869867,0.6983324693797954
2017-06-14 10:04:57.0053,-0.2,0.0,0.798779579877302,0.7002537442157454
2017-06-14 10:04:57.0059,0.0,-0.1,0.7982778146050467,0.7022569050392797
2017-06-14 10:04:57.0065,0.1,0.0,0.7990138572478446,0.704162852678382
2017-06-14 10:04:57.0071,0.1,0.0,0.8007812223077851,0.7057669366352837
2017-06-14 10:04:57.0077,0.3,0.0,0.8033442054684257,0.7068439807657833
2017-06-14 10:04:57.0083,0.4,0.0,0.8064498008540064,0.707154438212669
2017-06-14 10:04:57.0089,0.3,0.0,0.8098382666211447,0.7064515413990674
2017-06-14 10:04:57.0094,0.1,-0.1,0.8132516661695017,0.7044892704962974
2017-06-14 10:04:57.0100,0.0,-0.1,0.8164400608480099,0.7010309231216667
2017-06-14 10:04:57.0106,-0.2,0.0,0.8191654016887505,0.6958580178298909
2017-06-14 10:04:57.0112,-0.3,0.0,0.8212034912486385,0.6887791953192152
2017-06-14 10:04:57.0118,-0.3,0.0,0.8223446012960628,0.6796386981869066
2017-06-14 10:04:57.0124,-0.4,0.2,0.8223934115936307,0.6683239321928373
2017-06-14 10:04:57.0130,-0.3,0.2,0.821168887305343,0.6547715640058874
2017-06-14 10:04:57.0136,-0.2,0.2,0.8185045677780015,0.6389716133443043
2017-06-14 10:04:57.0142,-0.1,0.2,0.8142495393092937,0.620969068186733
2017-06-14 10:04:57.0148,-0.2,0.1,0.8082701556677849,0.6008626967670043
2017-06-14 10:04:57.0153,-0.1,0.0,0.8004523949276764,0.5788009358685129
2017-06-14 10:04:57.0159,-0.1,0.0,0.7907046219396651,0.5549749719001743
2017-06-14 10:04:57.0165,0.0,0.0,0.7789604597371006,0.5296093680972399
2017-06-14 10:04:57.0171,-0.1,-0.3,0.7651814497592763,0.502950807883478
2017-06-14 10:04:57.0177,-0.2,-0.5,0.7493591975144427,0.47525571400058925
2017-06-14 10:04:57.0183,-0.3,-0.6,0.7315167548605092,0.4467776551042191
2017-06-14 10:04:57.0189,-0.2,-0.7,0.7117090641107585,0.4177555355174423
2017-06-14 10:04:57.0195,-0.2,-0.8,0.6900223540480253,0.3884035429140639
2017-06-14 10:04:57.0201,-0.1,-0.8,0.6665724211091736,0.35890369162236796
2017-06-14 10:04:57.0207,-0.2,-0.8,0.6415017692818171,0.329401567359188
2017-06-14 10:04:57.0212,-0.4,-0.8,0.6149756532683526,0.30000558810222067
2017-06-14 10:04:57.0218,-0.4,-0.7,0.5871771870939247,0.27078978157362976
2017-06-14 10:04:57.0224,-0.6,-0.7,0.5583018257963943,0.2417997767014276
2017-06-14 10:04:57.0230,-0.8,-0.7,0.5285516607055634,0.2130614449432937
2017-06-14 10:04:57.0236,-0.8,-0.6,0.4981300522449818,0.18459142994947997
2017-06-14 10:04:57.0242,-0.9,-0.6,0.4672371363840052,0.1564086820049378
2017-06-14 10:04:57.0248,-1.0,-0.6,0.4360666747228894,0.12854606955181996
2017-06-14 10:04:57.0254,-1.0,-0.7,0.4048045824261726,0.10106117311452423
2017-06-14 10:04:57.0260,-0.9,-0.8,0.3736292839164677,0.07404547118538037
