TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,RE_1_processed,LE_1_processed,RE_2_processed,LE_2_processed
2006-05-28 10:20:11.0000,0.0,0.0,2006-05-28 10:22:46.0000,0.0,0.0,-0.5880235561260768,0.24043475997494743,-0.08914072328444839,0.7695259122328012
2006-05-28 10:20:11.0006,-0.1,-0.7,2006-05-28 10:22:46.0006,0.0,-0.4,-0.6363783790735238,0.10319812987643003,-0.06954470241289379,0.7354953241956852
2006-05-28 10:20:11.0012,-0.3,-1.0,2006-05-28 10:22:46.0012,-0.2,-0.9,-0.6827396398652649,-0.03107713340720353,-0.04937337730486641,0.7034022368070048
2006-05-28 10:20:11.0018,-0.3,-1.1,2006-05-28 10:22:46.0018,-0.2,-1.0,-0.725791795857631,-0.15981962341647424,-0.02838723055253993,0.6739816896799574
2006-05-28 10:20:11.0024,-0.4,-1.2,2006-05-28 10:22:46.0024,-0.1,-1.1,-0.7643017846036672,-0.28061610310959156,-0.006380630209413742,0.647853933480625
2006-05-28 10:20:11.0030,-0.3,-1.2,2006-05-28 10:22:46.0030,0.0,-1.1,-0.7971537422079616,-0.39127928035213894,0.016807092593214203,0.6254961770310511
2006-05-28 10:20:11.0035,-0.4,-1.2,2006-05-28 10:22:46.0035,0.1,-0.8,-0.8233807563421691,-0.4899050445994997,0.0412826018589683,0.6072224009990917
2006-05-28 10:20:11.0041,-0.3,-1.2,2006-05-28 10:22:46.0041,0.2,-0.6,-0.842192793513051,-0.5749173219146397,0.06709191928071273,0.59317232462535
2006-05-28 10:20:11.0047,-0.4,-1.1,2006-05-28 10:22:46.0047,0.3,-0.4,-0.8530001081457771,-0.6450997108153663,0.09421636787330567,0.5833097115661816
2006-05-28 10:20:11.0053,-0.4,-1.0,2006-05-28 10:22:46.0053,0.3,-0.2,-0.8554315821105629,-0.6996139632338435,0.12257111273139869,0.5774293828200258
2006-05-28 10:20:11.0059,-0.4,-0.8,2006-05-28 10:22:46.0059,0.4,0.0,-0.8493475551810131,-0.7380061254024058,0.152006195445324,0.5751716682727823
2006-05-28 10:20:11.0065,-0.4,-0.7,2006-05-28 10:22:46.0065,0.5,0.1,-0.8348468041691218,-0.7602017151371057,0.18230987506831187,0.5760426239416063
2006-05-28 10:20:11.0071,-0.4,-0.8,2006-05-28 10:22:46.0071,0.5,0.2,-0.8122674304369153,-0.7664916473691458,0.21321402934198191,0.5794381756896002
2006-05-28 10:20:11.0077,-0.2,-0.7,2006-05-28 10:22:46.0077,0.7,0.3,-0.7821815339082769,-0.7575107085898788,0.24440132656200186,0.5846704026065531
2006-05-28 10:20:11.0083,-0.2,-0.6,2006-05-28 10:22:46.0083,0.8,0.2,-0.7453836845268424,-0.7342102468181607,0.27551384976246573,0.5909944113923272
2006-05-28 10:20:11.0089,-0.1,-0.8,2006-05-28 10:22:46.0089,0.9,0.0,-0.7028733325104832,-0.6978264525778274,0.3061628463456741,0.5976346336224303
2006-05-28 10:20:11.0094,-0.3,-1.0,2006-05-28 10:22:46.0094,0.7,-0.3,-0.6558314029190908,-0.6498452324433075,0.33593929754628726,0.6038098438273597
2006-05-28 10:20:11.0100,-0.3,-1.0,2006-05-28 10:22:46.0100,0.7,-0.5,-0.6055913905676348,-0.5919642902235308,0.3644250572050232,0.6087566684592847
2006-05-28 10:20:11.0106,-0.2,-0.9,2006-05-28 10:22:46.0106,0.7,-0.6,-0.5536053395118278,-0.5260527180637921,0.39120438034522415,0.6117517348828122
2006-05-28 10:20:11.0112,-0.1,-0.9,2006-05-28 10:22:46.0112,0.8,-0.6,-0.5014052145218667,-0.45410824866898475,0.41587570926666606,0.6121328067609862
2006-05-28 10:20:11.0118,0.0,-0.8,2006-05-28 10:22:46.0118,0.9,-0.7,-0.4505603861371664,-0.37821236181746737,0.4380635746567083,0.6093192285389775
2006-05-28 10:20:11.0124,0.0,-0.7,2006-05-28 10:22:46.0124,0.9,-0.6,-0.40263223862462605,-0.3004836301645797,0.4574304012470293,0.6028317799517545
2006-05-28 10:20:11.0130,0.4,-0.5,2006-05-28 10:22:46.0130,1.0,-0.3,-0.3591272198424928,-0.223029961740841,0.4736879103879875,0.5923116831186297
2006-05-28 10:20:11.0136,0.6,-0.3,2006-05-28 10:22:46.0136,1.2,-0.1,-0.3214499345092056,-0.14790069451982368,0.4866077171704842,0.5775380838198285
2006-05-28 10:20:11.0142,0.7,-0.1,2006-05-28 10:22:46.0142,1.2,0.1,-0.29085809210087615,-0.07703977429214569,0.49603064734055113,0.5584429290494243
