record_id,eye,N35_amp,N35_ms,P50_amp,P50_ms,N95_amp,N95_ms,N95P50_ratio,mean,std,min,max,median,ptp,rms,kurt,skew,zcr,peak_freq,total_power,bp_1_30,bp_8_16
0005,RE,-1.5878148812205353,34.2,,,-0.6641755528415051,86.2,,3.343730521224001e-16,0.9999999999999999,-1.5878148812205353,3.365930525427225,0.0861789342792617,4.95374540664776,0.9999999999999999,0.1046936827205096,0.4601412332603103,0.0196078431372549,13.333333333333334,0.08221926575890974,0.3969174064072215,0.0
0005,LE,-0.5762815168853066,35.4,,,-0.6420482379085968,109.2,,-2.6122894697062506e-17,1.0,-1.7527855149423928,2.2033680346078004,-0.3183822412583418,3.9561535495501934,1.0,-0.49036247236046515,0.7200878762822065,0.01568627450980392,6.666666666666667,0.2453622667023424,0.9990977043013729,0.0
0005,RE,,,1.53996107915815,55.5,-1.1936690443077496,105.7,0.7751293590876286,-4.179663151530001e-16,1.0,-1.75908046947761,1.53996107915815,-0.1049083244532495,3.29904154863576,1.0,-1.3258672173089465,0.2556705138601963,0.011764705882352941,6.666666666666667,0.19805121678373017,0.8805053520071887,0.0
0005,LE,,,,,-0.2299312748650355,99.8,,-1.6718652606120004e-16,1.0,-2.442273866212838,1.4718262861684324,-0.0297284281757235,3.9141001523812706,1.0,0.06754777997644679,-0.7242807398035563,0.011764705882352941,6.666666666666667,0.1303125969376301,0.4739398805149255,0.0
0005,RE,-0.6242661516225831,41.9,1.911949474670924,57.3,-1.7706283362452988,102.7,0.9260853174742242,-6.966105252550002e-17,1.0,-1.7706283362452988,2.3632950685015475,-0.2187661725318051,4.133923404746846,1.0,-0.8612395078396204,0.29528257196409163,0.01568627450980392,13.333333333333334,0.20438425583663788,0.9034633875061787,0.0
0005,LE,-1.6089401016004132,44.3,,,-0.6702158188684121,105.7,,0.0,0.9999999999999999,-1.6089401016004132,2.0746316397888136,-0.2663718319775813,3.683571741389227,0.9999999999999999,-1.1907102732155057,0.23337694442141366,0.011764705882352941,13.333333333333334,0.14848252677070836,0.7052551189714155,0.0
0006,RE,-0.6658689756451472,26.599999999999998,2.4633278212147047,51.9,-1.1105929950106133,106.80000000000001,0.45085066853301026,0.0,1.0,-1.1105929950106133,2.4633278212147047,-0.3117221120343371,3.5739208162253178,1.0,0.16696793219530637,1.132806217097045,0.00784313725490196,6.666666666666667,0.21476668522847053,0.9776485255243138,0.0
0006,LE,-0.7315706866050228,24.8,2.534621977366786,51.4,-1.0938536262719678,99.2,0.4315647998161723,5.572884202040001e-17,1.0,-1.0938536262719678,2.534621977366786,-0.3974779438617206,3.628475603638754,1.0,0.4184306885619402,1.2201528531964083,0.011764705882352941,13.333333333333334,0.22479622662116666,1.127484151536217,0.0
0006,RE,-1.5907820067879817,26.599999999999998,2.0992952049593407,52.5,-0.672845680272061,92.1,0.32051027348728345,7.314410515177502e-17,0.9999999999999999,-1.5907820067879817,2.0992952049593407,-0.1225497604738815,3.6900772117473224,0.9999999999999999,-0.8549082885485246,0.35883189322077425,0.011764705882352941,13.333333333333334,0.148235477092738,0.7916188775767475,0.0
0006,LE,-1.0752550846210838,26.599999999999998,2.2333351834208206,51.4,-0.9473888998775176,93.89999999999999,0.4242036336106043,-5.572884202040001e-17,0.9999999999999999,-1.2189989156710106,2.2333351834208206,-0.2561197490727155,3.452334099091831,0.9999999999999999,-0.6805011886060504,0.6706925730045604,0.011764705882352941,13.333333333333334,0.17729461951773096,0.9388084512821865,0.0
0007,RE,0.1035838751313728,34.8,1.7431243571173838,57.8,-1.4045538606628978,109.8,0.8057680193199858,0.0,1.0,-1.4045538606628978,1.7431243571173838,0.1298287561152012,3.147678217780282,1.0,-1.2876497113257177,0.08064602161505854,0.00784313725490196,6.666666666666667,0.1725280211592869,0.8003958905488913,0.0
0007,LE,0.6038513926077081,37.8,0.972495650128858,49.0,-1.5964867545119443,112.69999999999999,1.6416389670230465,0.0,0.9999999999999999,-1.5964867545119443,1.43175840165894,-0.1095470612338631,3.0282451561708843,0.9999999999999999,-1.519542775222409,-0.07488442766570666,0.00392156862745098,6.666666666666667,0.10592439421926249,0.42730601069153745,0.0
0007,RE,-0.2090025164775134,31.3,2.0416267917168867,51.9,-1.6774730579186206,107.39999999999999,0.8216355039639569,0.0,0.9999999999999999,-1.6774730579186206,2.0416267917168867,-0.0512127629923951,3.719099849635507,0.9999999999999999,-0.6823445138110085,0.10984951391119735,0.01568627450980392,6.666666666666667,0.2007567513016862,0.9600365621592931,0.0
0007,LE,0.3062155755247999,30.700000000000003,1.7296450875606533,54.9,-1.5128222577464874,112.19999999999999,0.8746431673332737,-1.1145768404080003e-16,0.9999999999999999,-1.5128222577464874,1.7296450875606533,0.2539483664763301,3.2424673453071406,1.0,-1.2463884973275077,-0.06628580661181412,0.00784313725490196,6.666666666666667,0.18340481228370514,0.8565863596295926,0.0
0008,RE,-1.554284054726944,28.299999999999997,-0.1512763294860546,56.7,-0.0933437214725858,104.5,0.617041157659703,3.343730521224001e-16,1.0000000000000002,-1.554284054726944,2.123357095538112,-0.0836589284826365,3.677641150265056,1.0,-0.8250677515646632,0.35518516545737006,0.011764705882352941,6.666666666666667,0.039605645252195426,0.1277997205591879,0.0
0008,LE,,,-0.4095163073554226,57.8,-1.006418969572861,101.5,2.457579714156246,2.5077978909180006e-16,0.9999999999999999,-1.1626220843431463,2.718453795803061,-0.286413140383523,3.8810758801462075,1.0,0.13530765058643057,1.0079429225157945,0.00784313725490196,6.666666666666667,0.0840561429348962,0.16429444238776655,0.0
0008,RE,-0.2309740705826647,28.299999999999997,1.109970105023984,56.7,-0.2678727489205917,90.30000000000001,0.2413333005169572,1.1145768404080003e-16,1.0,-2.8545151978086603,1.109970105023984,0.354655956361669,3.964485302832644,1.0,2.351847566520564,-1.765150964632456,0.0196078431372549,6.666666666666667,0.06610077809009028,0.16022503296136376,0.0
0008,LE,,,-0.1738705773922452,40.099999999999994,-0.0493378552030447,100.9,0.2837619564104882,-6.130172622244002e-16,1.0,-1.5015814423662288,2.6574991584048666,-0.2503067395888919,4.159080600771095,0.9999999999999999,0.6806967291250401,1.0109375106405838,0.00392156862745098,6.666666666666667,0.020779996786719365,0.06452677803925662,0.0
0009,RE,-0.2099324236198733,25.4,2.3869136103687287,50.2,-1.1237593746700758,102.7,0.4708001872327831,1.1145768404080003e-16,1.0,-1.1237593746700758,2.3869136103687287,-0.1945431950487786,3.5106729850388048,1.0,-0.018353651616981992,1.0005212104416374,0.011764705882352941,6.666666666666667,0.19750104597337997,0.927101182442204,0.0
0009,LE,-0.4620624557199432,26.0,2.473234882248358,51.4,-1.1196034288033518,103.3,0.4526878691705769,1.1145768404080003e-16,1.0,-1.1196034288033518,2.473234882248358,-0.3378223599272153,3.59283831105171,0.9999999999999999,0.20578577706722223,1.1079674921247724,0.011764705882352941,6.666666666666667,0.19532558546798595,0.9135486924935704,0.0
0009,RE,-0.2076711645794343,27.2,2.2478260023592918,50.8,-1.097902699094752,105.1,0.48842868529076816,1.6718652606120004e-16,1.0,-1.097902699094752,2.2478260023592918,-0.1947049906492082,3.3457287014540436,1.0,-0.30072039784865723,0.8968629967786358,0.011764705882352941,6.666666666666667,0.19050306682863918,0.8886238625940373,0.0
0009,LE,-0.4459067807893702,26.599999999999998,2.345238045474598,47.800000000000004,-1.1932342663104871,106.80000000000001,0.5087902563294022,0.0,0.9999999999999999,-1.1932342663104871,2.345238045474598,-0.3147609470176303,3.5384723117850854,0.9999999999999999,0.2226140793163207,1.1341911484999396,0.0196078431372549,6.666666666666667,0.19739048594005243,0.9214633965085697,0.0
0010,RE,-1.121632387945532,28.9,2.229799402037677,52.5,-0.6145510377904438,99.2,0.2756082171467278,-2.7864421010200007e-17,1.0,-1.2520962737809755,2.229799402037677,-0.3666184174870549,3.4818956758186523,1.0,-0.5646392271253271,0.7674734548437451,0.011764705882352941,6.666666666666667,0.194916104814636,0.8119991764191375,0.0
0010,LE,-0.1703665531098838,31.9,1.9483164651096283,53.1,-1.3417657412117283,91.5,0.6886795678422959,-2.2291536808160006e-16,0.9999999999999999,-1.3417657412117283,1.9483164651096283,-0.156033028221812,3.2900822063213564,0.9999999999999999,-1.1693705967589125,0.31913766436491403,0.011764705882352941,6.666666666666667,0.1869369479168222,0.9082833501626122,0.0
0010,RE,-0.1922605440376406,32.5,2.286401683834957,52.5,-0.4483729673639606,93.89999999999999,0.19610419749687616,1.6718652606120004e-16,1.0,-1.231525215818325,2.286401683834957,-0.287519272768704,3.5179268996532818,1.0,-0.229962138604622,0.8938549892950374,0.01568627450980392,6.666666666666667,0.19570228702763615,0.8175363467264113,0.0
0010,LE,0.0666719062363852,29.5,2.065263599322369,51.9,-0.9904595868111964,89.7,0.4795802275003418,0.0,1.0,-1.4876483070405353,2.065263599322369,0.09765069696105,3.552911906362904,1.0,-0.9377155458176389,0.2672443247308452,0.00392156862745098,6.666666666666667,0.14691623976218682,0.6243895878786669,0.0
0011,RE,-1.2938444552839932,31.3,,,-0.5346510333186123,88.5,,-2.2291536808160006e-16,0.9999999999999999,-1.650069445338206,1.7038443291855887,0.0178665647690681,3.353913774523795,1.0,-1.1883977980025273,0.0132658513111339,0.011764705882352941,13.333333333333334,0.11253127155683665,0.627741881180315,0.0
0011,LE,0.6003623436689065,33.099999999999994,1.6589950170929977,56.099999999999994,-1.4039183283072902,109.2,0.8462462598394841,0.0,1.0,-1.4039183283072902,1.6589950170929977,0.353808616590111,3.062913345400288,1.0,-1.4481383461165724,-0.05822406826715954,0.00392156862745098,6.666666666666667,0.15026537142057236,0.6462470772883182,0.0
0011,RE,-0.8688569520923959,36.6,2.154429351616341,54.9,-0.5030099022232419,98.6,0.23347709306218994,-1.0449157878825003e-17,0.9999999999999999,-1.849814928817632,2.154429351616341,-0.2251935503257921,4.004244280433973,0.9999999999999999,-0.446888295118371,0.4483774696074263,0.011764705882352941,13.333333333333334,0.15811546309739627,0.7625323380362511,0.0
0011,LE,-0.7595560823857848,37.199999999999996,2.127647268382161,56.099999999999994,-1.752733729336376,97.4,0.8237896174722302,-1.3932210505100003e-16,1.0,-1.752733729336376,2.127647268382161,-0.0700064483164094,3.880380997718537,1.0,-0.46398775720843854,0.34743146103722655,0.0196078431372549,13.333333333333334,0.24817591475611556,1.3523212093306942,0.0
0012,RE,0.3767636588187298,25.4,1.9122462088773928,49.0,-1.4315440383269962,102.1,0.7486191012858127,0.0,0.9999999999999999,-1.4315440383269962,1.9122462088773928,0.0723155749340555,3.3437902472043888,0.9999999999999999,-1.0976809239473706,0.2904717911495199,0.00392156862745098,6.666666666666667,0.18524719172512044,0.8405656353060541,0.0
0012,LE,0.404264836854959,25.4,2.0441419553740894,49.0,-1.2714574303592547,98.6,0.6220005548130197,0.0,1.0,-1.2714574303592547,2.0441419553740894,-0.1954315609553544,3.315599385733344,1.0,-0.9768412777444921,0.38652020015478744,0.00392156862745098,6.666666666666667,0.18488564577426425,0.8457476567477714,0.0
0013,RE,,,1.2014503232233,59.6,-1.8659897785849715,110.39999999999999,1.553114383937921,5.572884202040001e-17,1.0,-1.8659897785849715,1.2014503232233,0.2652821939297733,3.0674401018082715,1.0,-1.2663440014052212,-0.42233427270210916,0.00392156862745098,6.666666666666667,0.1451398262510493,0.618177191292976,0.0
0013,LE,0.1514161910318895,31.9,2.0670399287913748,56.7,-1.4042029870486812,109.2,0.6793303639130653,0.0,1.0,-1.4042029870486812,2.0670399287913748,0.0413946189830396,3.471242915840056,1.0,-0.8296647852642063,0.3870204884818839,0.00392156862745098,6.666666666666667,0.21319180616978803,1.0267951316873523,0.0
0013,RE,0.8564542216553088,31.3,1.202452016286094,41.300000000000004,-1.447089640978665,92.1,1.2034489704197606,0.0,1.0,-1.447089640978665,1.8015090571038712,-0.0151407406471141,3.248598698082536,1.0,-1.3264426373898972,0.17879067496828555,0.011764705882352941,6.666666666666667,0.07276119468901669,0.25417719468415717,0.0
0013,LE,0.4574445134892739,38.4,2.0730547086424878,54.9,-1.4768811079805917,109.8,0.7124178160004796,-1.6718652606120004e-16,1.0,-1.4768811079805917,2.0730547086424878,0.0692202026700324,3.5499358166230794,1.0,-1.0134453801423755,0.225168770513702,0.011764705882352941,6.666666666666667,0.17058899342268669,0.720293295359597,0.0
0014,RE,-0.9266471029938868,34.2,-0.7913261148136377,43.1,,,,-5.572884202040001e-17,1.0,-1.1664522888181863,2.681517656983593,-0.3824142206838713,3.847969945801779,1.0,-0.6604508583201869,0.7609047370911984,0.00784313725490196,6.666666666666667,0.0951411819913042,0.22116076185665706,0.0
0014,LE,0.3485390256617127,33.6,1.191526093220831,46.0,-1.7309193345225022,92.1,1.4526910861378033,0.0,0.9999999999999999,-1.7309193345225022,1.7391826230865073,-0.1144030261157993,3.4701019576090095,0.9999999999999999,-1.224421056638713,0.019147519058359805,0.00392156862745098,6.666666666666667,0.1565524133139977,0.687222007577977,0.0
0015,RE,-0.6245170667408406,40.7,,,-2.063429428980581,106.2,,3.343730521224001e-16,1.0,-2.063429428980581,1.7783000404264575,0.1871798981998517,3.8417294694070385,1.0,-0.5338519334677243,-0.2784616414658671,0.0196078431372549,13.333333333333334,0.2082563923983103,1.1011788802127718,0.0
0015,LE,,,,,-1.4809308001270374,113.9,,-5.572884202040001e-17,1.0,-1.4809308001270374,1.791371609405617,0.2333372165504755,3.2723024095326543,1.0,-1.2633324114594546,-0.02246812927134077,0.00784313725490196,6.666666666666667,0.17772124667314299,0.7924599664243956,0.0
0015,RE,-1.971688024332825,43.1,,,0.2531657564215483,93.89999999999999,,-2.2291536808160006e-16,0.9999999999999999,-1.971688024332825,1.984075819284545,0.1511454340823656,3.95576384361737,0.9999999999999999,-0.6304206375155772,-0.3907116329958741,0.01568627450980392,13.333333333333334,0.15425136015576288,0.8781249294067429,0.0
0015,LE,,,1.52944773045711,59.0,-1.618007494076801,111.60000000000001,1.0579030991750356,2.3684757858670006e-16,1.0,-1.618007494076801,2.41843662160665,-0.1938759419988862,4.036444115683451,1.0,-0.8675694840663111,0.3799387200424027,0.01568627450980392,13.333333333333334,0.12372999257464103,0.6672542307701621,0.0
0016,RE,0.2225087504202831,27.2,2.034520752905043,46.0,-1.1942357119498404,95.60000000000001,0.586986252287975,0.0,0.9999999999999999,-1.1942357119498404,2.034520752905043,-0.4706767324265269,3.228756464854883,0.9999999999999999,-1.1343477934378219,0.4803568317319864,0.00392156862745098,6.666666666666667,0.1513842166143616,0.6606074117763097,0.0
0016,LE,0.1574647026097713,24.8,1.969162053850584,44.900000000000006,-1.4207609156715035,92.7,0.7215053290780647,-5.572884202040001e-17,0.9999999999999999,-1.4207609156715035,1.969162053850584,-0.0735905512724159,3.389922969522088,0.9999999999999999,-1.0501211314438528,0.2458854691635438,0.00784313725490196,6.666666666666667,0.18968363627674237,0.8461827446803876,0.0
0017,RE,-1.4122467962393956,24.8,1.026095879695928,50.8,-0.4781531068578685,88.0,0.46599261951969223,-1.9505094707140005e-16,0.9999999999999999,-1.701698156427138,1.9695148121594703,-0.0330318496735394,3.6712129685866084,1.0,-0.7233697836732058,0.04464388313540195,0.011764705882352941,13.333333333333334,0.03756679278273655,0.2327486012353054,0.0
0017,LE,,,1.0005726549150704,59.0,-0.4792919057478294,94.39999999999999,0.4790175939682383,-1.1145768404080003e-16,0.9999999999999999,-1.981780650574513,1.824367967902792,0.1861340100435163,3.8061486184773052,1.0,-0.9815872580997591,-0.30503766927763076,0.011764705882352941,13.333333333333334,0.04922262875057099,0.2885768238730073,0.0
0017,RE,,,0.7363403706154537,49.6,-0.2749871402026654,90.30000000000001,0.37345112556143506,-2.2291536808160006e-16,0.9999999999999999,-2.043388946109092,1.7677088978443516,0.1491862491483548,3.8110978439534438,0.9999999999999999,-0.7215116236213053,-0.3838728668346967,0.011764705882352941,13.333333333333334,0.024972905621311513,0.14881615948972296,0.0
0017,LE,-1.2399663789829996,27.7,-0.0834148475602969,53.699999999999996,-0.2718901257518246,87.4,3.2594931682310784,3.343730521224001e-16,0.9999999999999999,-1.432018059383592,2.117278637192578,-0.1378440837639894,3.54929669657617,0.9999999999999999,-0.6645972272616958,0.500101395104668,0.00392156862745098,6.666666666666667,0.021197366239569502,0.08492122357119736,0.0
0018,RE,,,,,-1.4203208664983378,103.9,,5.572884202040001e-17,1.0,-1.4203208664983378,1.8908921497296525,-0.3235919028229407,3.31121301622799,1.0,-1.0119934703124118,0.6121687170627059,0.0196078431372549,6.666666666666667,0.08383953570306106,0.30502416887833206,0.0
0018,LE,1.0155532831044587,37.199999999999996,1.0808756058122757,44.3,-0.8863546087243618,92.7,0.8200338724993874,-1.6718652606120004e-16,1.0,-0.8863546087243618,5.589816640684925,-0.4646042910692164,6.476171249409286,1.0,6.655828843380544,2.0210038841765843,0.011764705882352941,6.666666666666667,0.07481230922186426,0.3055033499549773,0.0
0018,RE,,,0.4533704234285716,49.6,,,,-3.622374731326001e-16,1.0,-2.6399256583500343,1.3147500196583202,0.3067539663814227,3.9546756780083543,1.0,-0.3107871541084535,-0.7787488101389495,0.00784313725490196,6.666666666666667,0.10126672666437739,0.24880640090398656,0.0
0018,LE,-1.4735571204964122,33.099999999999994,-0.5466456730026795,47.800000000000004,0.805075823585109,103.3,1.4727562356121726,-5.572884202040001e-17,0.9999999999999999,-1.4735571204964122,1.859600990857453,-0.1675331113201627,3.333158111353865,0.9999999999999998,-1.1713355038951276,0.1366743998148551,0.00784313725490196,6.666666666666667,0.1834708686811201,0.7127201277528475,0.0
0019,RE,-0.26240830339976,31.3,1.691774944479053,53.699999999999996,,,,-1.1145768404080003e-16,1.0,-1.4954936712341564,1.691774944479053,-0.0671307607073615,3.1872686157132097,1.0,-1.2758687664324433,0.10429515881741329,0.011764705882352941,6.666666666666667,0.1523341623917338,0.6696698393892986,0.0
0019,LE,-0.3957879078851862,30.700000000000003,1.884474940373278,54.9,-1.3186356992299346,109.2,0.6997363939308944,-5.572884202040001e-17,1.0,-1.3186356992299346,1.884474940373278,-0.2564889380366133,3.2031106396032127,1.0,-0.9724389336574144,0.599020307028147,0.01568627450980392,6.666666666666667,0.23094858261274867,0.9812235634310854,0.0
0019,RE,-0.2663757068269033,31.9,1.9608529476153085,60.199999999999996,-1.735429549542452,106.2,0.88503809102717,0.0,0.9999999999999999,-1.735429549542452,1.9608529476153085,0.025068979527115,3.6962824971577604,0.9999999999999999,-0.7588250016655422,0.2286847150748804,0.011764705882352941,6.666666666666667,0.23095072157007576,1.1221211495887993,0.0
0019,LE,-0.0836293886787072,32.5,1.8699759103817155,59.0,-1.4451271606795515,108.0,0.7728052284826278,0.0,1.0,-1.4451271606795515,1.8699759103817155,0.0353205564017043,3.315103071061267,1.0,-1.130763975474236,0.164842864827942,0.01568627450980392,6.666666666666667,0.1939575637597801,0.8866573878906708,0.0
0020,RE,0.9753298557770516,33.6,1.3707605019463365,47.800000000000004,-1.5082057442950223,112.69999999999999,1.1002693338139873,-5.572884202040001e-17,0.9999999999999999,-1.5082057442950223,1.3707605019463365,-0.3462589401542801,2.878966246241359,1.0,-1.622716147986085,0.07183141250089219,0.00784313725490196,6.666666666666667,0.12178125670031881,0.4935632677583283,0.0
0020,LE,0.7209468803249268,32.5,2.0254624112042943,50.2,-1.7534767922933074,100.9,0.865716777854559,0.0,1.0,-1.7534767922933074,2.0254624112042943,0.0168043117302341,3.7789392034976017,1.0,-0.9118987387112245,0.19945199134278346,0.00784313725490196,6.666666666666667,0.17219937336606927,0.7265207628212189,0.0
0020,RE,,,1.8414501325477264,52.5,-1.5899808490336245,96.8,0.8634395365536274,5.572884202040001e-17,1.0,-1.5899808490336245,1.8414501325477264,0.0653462103270374,3.431430981581351,1.0,-0.8558234529030679,-0.06348427545043188,0.0196078431372549,6.666666666666667,0.20885240975803163,1.0233983429128672,0.0
0020,LE,0.9984414297286288,34.2,1.6078547030628816,46.0,-1.525069325976813,97.4,0.9485119041363834,5.572884202040001e-17,0.9999999999999999,-1.525069325976813,1.6078547030628816,-0.339912048619895,3.1329240290396947,0.9999999999999999,-1.3993025466068034,0.151199427648682,0.00784313725490196,6.666666666666667,0.14699367742495975,0.6128160363688793,0.0
0021,RE,-0.8880398317082892,27.2,-0.1253122890388557,51.4,0.9286759400700384,102.1,7.4108927958540685,-5.572884202040001e-17,1.0,-2.5395654177547797,1.4915679556527708,0.000158864183125,4.031133373407551,1.0,-0.23953423511771943,-0.5273562406162863,0.023529411764705882,6.666666666666667,0.14824753307454255,0.6280269067336867,0.0
0021,LE,-0.6896712561236821,30.700000000000003,1.4591994603646536,57.3,-1.467646062154846,93.3,1.005788517621903,0.0,1.0,-1.467646062154846,1.6638369749283228,0.1596976864265349,3.1314830370831688,1.0,-1.4572029623791105,-0.04317735837093883,0.01568627450980392,6.666666666666667,0.1271840218672017,0.579215284746588,0.0
0022,RE,-0.9597156933705496,27.7,2.604544993155109,50.2,-1.0390005638018776,92.1,0.39891826270324743,0.0,0.9999999999999999,-1.0390005638018776,2.604544993155109,-0.2416845595712367,3.643545556956987,0.9999999999999999,0.9910243661790252,1.4249782846875465,0.0196078431372549,6.666666666666667,0.21136614486021518,1.024549252649159,0.0
0022,LE,-1.0339140499465729,27.2,2.6865359051505857,50.8,-1.10443037309645,95.60000000000001,0.41109831101793687,5.572884202040001e-17,1.0,-1.10443037309645,2.6865359051505857,-0.2129673195466489,3.7909662782470357,1.0,1.0810958364315164,1.3943780749141,0.00784313725490196,13.333333333333334,0.2113584497504276,1.00237874977261,0.0
0022,RE,-1.00764101517365,27.2,2.60450322499294,51.4,-1.0676082085985752,103.3,0.4099085761744331,0.0,1.0,-1.0676082085985752,2.60450322499294,-0.401741762894417,3.6721114335915153,1.0,0.5823610338010932,1.2321658705045717,0.011764705882352941,6.666666666666667,0.19226837828636137,0.8614048259944388,0.0
0022,LE,-1.1956759657204217,26.0,2.420809337813106,51.4,-0.3737019938028924,100.3,0.15437068420286443,-1.3932210505100003e-17,0.9999999999999999,-1.1956759657204217,2.420809337813106,-0.3239297849757938,3.616485303533528,0.9999999999999999,0.0358256990807031,0.9876217574626449,0.00784313725490196,6.666666666666667,0.17632845458088336,0.7068568907947349,0.0
0023,RE,-1.768582032034374,28.9,0.4332825570119274,40.099999999999994,-0.2902939565596792,89.1,0.6699876370783326,2.2291536808160006e-16,0.9999999999999999,-2.368198053410366,1.921380530610904,0.0370461797600051,4.28957858402127,0.9999999999999999,-0.4047112887120745,-0.2773240221275286,0.043137254901960784,6.666666666666667,0.09685377649329438,0.18484644883848286,0.0
0023,LE,0.0729234729308339,44.3,0.8690999622230097,54.9,-1.797309836279791,87.4,2.0680127884053503,5.572884202040001e-17,1.0,-1.797309836279791,1.9127465418357348,0.0211962821447342,3.710056378115526,1.0,-0.9496731708919119,0.09438500018443911,0.01568627450980392,6.666666666666667,0.07488053047054233,0.26483226383314784,0.0
0023,RE,-0.8728045112670947,35.4,-0.0341742390168799,47.800000000000004,1.204622659090755,96.19999999999999,35.24943623457856,-5.572884202040001e-17,1.0,-2.2821212789429293,2.062173344700084,-0.1300096987889234,4.344294623643013,1.0,-0.7470748464882053,0.2938225683083753,0.00784313725490196,6.666666666666667,0.11637376990269581,0.40419808120506007,0.0
0023,LE,,,,,-1.5148958492342737,114.5,,1.1145768404080003e-16,1.0,-1.5148958492342737,2.2184109633202045,-0.052648852213179,3.733306812554478,1.0,-0.6944300336045375,0.3447542031820403,0.00784313725490196,6.666666666666667,0.06822883641124368,0.23331560641500448,0.0
0024,RE,0.1846078243825295,34.8,1.026212111771372,47.199999999999996,,,,1.1145768404080003e-16,1.0,-1.4544384017070895,1.9928689289641608,0.1807659110964093,3.4473073306712503,0.9999999999999999,-1.036844445151112,0.34631516524930867,0.00392156862745098,6.666666666666667,0.06340686711002858,0.23182386274275643,0.0
0024,LE,0.9757924475474764,39.5,1.358734018455408,54.9,-0.5864217597882432,88.0,0.431594228026233,1.6718652606120004e-16,1.0,-1.941065202326291,1.5128546160468332,0.0727009060934686,3.4539198183731243,0.9999999999999999,-1.378917815824934,-0.06463216284377207,0.00784313725490196,6.666666666666667,0.10972084390306391,0.405974580223993,0.0
0024,RE,,,1.486094540713806,59.0,-0.9849300193014884,93.3,0.6627640384362111,0.0,0.9999999999999999,-1.7397567412054171,1.486094540713806,0.0828737585832959,3.225851281919223,0.9999999999999999,-1.3458884407183807,-0.1408561287366577,0.01568627450980392,6.666666666666667,0.15926357940968136,0.5983440850676817,0.0
